Index,0:？,1:？
0,TEXT_BANNAM404_03112_SEQ_00,{{color|id=508|特殊规则： 等级调整（限定职业）}}<br>※本任务需要与接受任务时的职业相同才可继续进行任务。<br><br>朵洛衣楼的光风院霁月正在烦恼着什么。
1,TEXT_BANNAM404_03112_SEQ_01,和晨曦王座的养犏牛的游牧民对话
2,TEXT_BANNAM404_03112_SEQ_02,将委托物品交给晨曦王座的养犏牛的游牧民
3,TEXT_BANNAM404_03112_SEQ_03,将{{EventItem|2002476|0}}交给光风院霁月
4,TEXT_BANNAM404_03112_SEQ_04,
5,TEXT_BANNAM404_03112_SEQ_05,
6,TEXT_BANNAM404_03112_SEQ_06,
7,TEXT_BANNAM404_03112_SEQ_07,
8,TEXT_BANNAM404_03112_SEQ_08,
9,TEXT_BANNAM404_03112_SEQ_09,
10,TEXT_BANNAM404_03112_SEQ_10,
11,TEXT_BANNAM404_03112_SEQ_11,
12,TEXT_BANNAM404_03112_SEQ_12,
13,TEXT_BANNAM404_03112_SEQ_13,
14,TEXT_BANNAM404_03112_SEQ_14,
15,TEXT_BANNAM404_03112_SEQ_15,
16,TEXT_BANNAM404_03112_SEQ_16,
17,TEXT_BANNAM404_03112_SEQ_17,
18,TEXT_BANNAM404_03112_SEQ_18,
19,TEXT_BANNAM404_03112_SEQ_19,
20,TEXT_BANNAM404_03112_SEQ_20,
21,TEXT_BANNAM404_03112_SEQ_21,
22,TEXT_BANNAM404_03112_SEQ_22,
23,TEXT_BANNAM404_03112_SEQ_23,
24,TEXT_BANNAM404_03112_TODO_00,和晨曦王座的养犏牛的游牧民对话
