Index,0:？,1:？
0,TEXT_GAIUSB008_00815_SEQ_00,恬静路营地的鬼哭队士兵朗德内尔想要就获取美味的办法给冒险者一些建议。
1,TEXT_GAIUSB008_00815_SEQ_01,{{color|id=533|{{fonticon|63|t=18}}本任务已经过调整。建议放弃本任务，前往恬静路营地找朗德内尔重新领取。}}<br><br>※接下来的主线任务可以在主线向导中进行确认。在快捷指令的系统中可以找到角色设置，打开角色设置后，在界面设置的界面项中可以显示或隐藏主线向导。
2,TEXT_GAIUSB008_00815_SEQ_02,成功讨伐了{{BNpcName|2058|0}}。获取{{EventItem|2000638|0}}。
3,TEXT_GAIUSB008_00815_SEQ_03,获得了{{EventItem|2000638|0}}。将其交给恬静路营地的朗德内尔。
4,TEXT_GAIUSB008_00815_SEQ_04,{{BNpcName|2058|0}}的出现好像让朗德内尔很吃惊。貌似有必要马上加强低径附近的警备……
5,TEXT_GAIUSB008_00815_SEQ_05,
6,TEXT_GAIUSB008_00815_SEQ_06,
7,TEXT_GAIUSB008_00815_SEQ_07,
8,TEXT_GAIUSB008_00815_SEQ_08,
9,TEXT_GAIUSB008_00815_SEQ_09,
10,TEXT_GAIUSB008_00815_SEQ_10,
11,TEXT_GAIUSB008_00815_SEQ_11,
12,TEXT_GAIUSB008_00815_SEQ_12,
13,TEXT_GAIUSB008_00815_SEQ_13,
14,TEXT_GAIUSB008_00815_SEQ_14,
15,TEXT_GAIUSB008_00815_SEQ_15,
16,TEXT_GAIUSB008_00815_SEQ_16,
17,TEXT_GAIUSB008_00815_SEQ_17,
18,TEXT_GAIUSB008_00815_SEQ_18,
19,TEXT_GAIUSB008_00815_SEQ_19,
20,TEXT_GAIUSB008_00815_SEQ_20,
21,TEXT_GAIUSB008_00815_SEQ_21,
22,TEXT_GAIUSB008_00815_SEQ_22,
23,TEXT_GAIUSB008_00815_SEQ_23,
24,TEXT_GAIUSB008_00815_TODO_00,{{color|id=533|{{fonticon|63|t=18}}本任务已经过调整 建议放弃本任务<br>前往恬静路营地找朗德内尔重新领取}}
25,TEXT_GAIUSB008_00815_TODO_01,{{color|id=533|{{fonticon|63|t=18}}本任务已经过调整 建议放弃本任务<br>前往恬静路营地找朗德内尔重新领取}}
26,TEXT_GAIUSB008_00815_TODO_02,{{color|id=533|{{fonticon|63|t=18}}本任务已经过调整 建议放弃本任务<br>前往恬静路营地找朗德内尔重新领取}}
27,TEXT_GAIUSB008_00815_TODO_03,
28,TEXT_GAIUSB008_00815_TODO_04,
29,TEXT_GAIUSB008_00815_TODO_05,
30,TEXT_GAIUSB008_00815_TODO_06,
31,TEXT_GAIUSB008_00815_TODO_07,
32,TEXT_GAIUSB008_00815_TODO_08,
33,TEXT_GAIUSB008_00815_TODO_09,
34,TEXT_GAIUSB008_00815_TODO_10,
35,TEXT_GAIUSB008_00815_TODO_11,
36,TEXT_GAIUSB008_00815_TODO_12,
37,TEXT_GAIUSB008_00815_TODO_13,
38,TEXT_GAIUSB008_00815_TODO_14,
39,TEXT_GAIUSB008_00815_TODO_15,
40,TEXT_GAIUSB008_00815_TODO_16,
41,TEXT_GAIUSB008_00815_TODO_17,
42,TEXT_GAIUSB008_00815_TODO_18,
43,TEXT_GAIUSB008_00815_TODO_19,
44,TEXT_GAIUSB008_00815_TODO_20,
45,TEXT_GAIUSB008_00815_TODO_21,
46,TEXT_GAIUSB008_00815_TODO_22,
47,TEXT_GAIUSB008_00815_TODO_23,
48,TEXT_GAIUSB008_00815_LANDENEL_000_000,嘿嘿，准备好了吗？<br>啊，我好像还没自我介绍过吧？<br>我就是鬼哭队第六枪队队长，朗德内尔！
49,TEXT_GAIUSB008_00815_LANDENEL_000_001,海雄旅团解散后，我就回到了故乡格里达尼亚，<br>成为了鬼哭队的一员活跃至今。<br>啊……咳咳。
