key,0,1
#,,
int32,str,str
0,"TEXT_AKTKMF110_04448_SEQ_00","可可罗工房的可可罗·丹可罗如坐针毡一样。"
1,"TEXT_AKTKMF110_04448_SEQ_01",""
2,"TEXT_AKTKMF110_04448_SEQ_02",""
3,"TEXT_AKTKMF110_04448_SEQ_03",""
4,"TEXT_AKTKMF110_04448_SEQ_04",""
5,"TEXT_AKTKMF110_04448_SEQ_05",""
6,"TEXT_AKTKMF110_04448_SEQ_06",""
7,"TEXT_AKTKMF110_04448_SEQ_07",""
8,"TEXT_AKTKMF110_04448_SEQ_08",""
9,"TEXT_AKTKMF110_04448_SEQ_09",""
10,"TEXT_AKTKMF110_04448_SEQ_10",""
11,"TEXT_AKTKMF110_04448_SEQ_11",""
12,"TEXT_AKTKMF110_04448_SEQ_12",""
13,"TEXT_AKTKMF110_04448_SEQ_13",""
14,"TEXT_AKTKMF110_04448_SEQ_14",""
15,"TEXT_AKTKMF110_04448_SEQ_15",""
16,"TEXT_AKTKMF110_04448_SEQ_16",""
17,"TEXT_AKTKMF110_04448_SEQ_17",""
18,"TEXT_AKTKMF110_04448_SEQ_18",""
19,"TEXT_AKTKMF110_04448_SEQ_19",""
20,"TEXT_AKTKMF110_04448_SEQ_20",""
21,"TEXT_AKTKMF110_04448_SEQ_21",""
22,"TEXT_AKTKMF110_04448_SEQ_22",""
23,"TEXT_AKTKMF110_04448_SEQ_23",""
24,"TEXT_AKTKMF110_04448_TODO_00","在<Sheet(EObj,2012226,0)/>等待"
25,"TEXT_AKTKMF110_04448_TODO_01","和阿尔菲诺对话"
26,"TEXT_AKTKMF110_04448_TODO_02","和无路总部的富尔什诺对话"
27,"TEXT_AKTKMF110_04448_TODO_03","和克拉里莱娜对话"
28,"TEXT_AKTKMF110_04448_TODO_04","和富尔什诺对话"
29,"TEXT_AKTKMF110_04448_TODO_05","前往惊愕所的入口"
30,"TEXT_AKTKMF110_04448_TODO_06","和富尔什诺对话"
31,"TEXT_AKTKMF110_04448_TODO_07",""
32,"TEXT_AKTKMF110_04448_TODO_08",""
33,"TEXT_AKTKMF110_04448_TODO_09",""
34,"TEXT_AKTKMF110_04448_TODO_10",""
35,"TEXT_AKTKMF110_04448_TODO_11",""
36,"TEXT_AKTKMF110_04448_TODO_12",""
