key,0,1
#,,
int32,str,str
0,"TEXT_AKTKMF107_04445_SEQ_00","理性其一的于里昂热正在扫视一行人。"
1,"TEXT_AKTKMF107_04445_SEQ_01","和于里昂热他们一起返回了小萨雷安。和迷津小萨雷安的增盈威谈谈。"
2,"TEXT_AKTKMF107_04445_SEQ_02","增盈威显得很没精神。和小萨雷安的正在烦恼的研究员谈谈。"
3,"TEXT_AKTKMF107_04445_SEQ_03","为了心怀不安的人们设立了可以跟兔兔族交流的机会。从小萨雷安的人们那里寻找出8名有烦恼的居民和他们谈谈。"
4,"TEXT_AKTKMF107_04445_SEQ_04","和众多烦恼的人们进行了交谈。和小萨雷安的于里昂热谈谈。"
5,"TEXT_AKTKMF107_04445_SEQ_05","于里昂热拜托冒险者静静地守望这场交流。在附近的<Sheet(EObj,2012220,0)/>等待。"
6,"TEXT_AKTKMF107_04445_SEQ_06","在人们与兔兔族交流的途中，冒险者见证了于里昂热与意料之外的人们再会。和小萨雷安的于里昂热谈谈。"
7,"TEXT_AKTKMF107_04445_SEQ_07","于里昂热一副感慨很深的样子。在经历了众多的相遇与离别之后，穆恩布瑞达一定会微笑着守护着逐渐成长的他。"
8,"TEXT_AKTKMF107_04445_SEQ_08",""
9,"TEXT_AKTKMF107_04445_SEQ_09",""
10,"TEXT_AKTKMF107_04445_SEQ_10",""
11,"TEXT_AKTKMF107_04445_SEQ_11",""
12,"TEXT_AKTKMF107_04445_SEQ_12",""
13,"TEXT_AKTKMF107_04445_SEQ_13",""
14,"TEXT_AKTKMF107_04445_SEQ_14",""
15,"TEXT_AKTKMF107_04445_SEQ_15",""
16,"TEXT_AKTKMF107_04445_SEQ_16",""
17,"TEXT_AKTKMF107_04445_SEQ_17",""
18,"TEXT_AKTKMF107_04445_SEQ_18",""
19,"TEXT_AKTKMF107_04445_SEQ_19",""
20,"TEXT_AKTKMF107_04445_SEQ_20",""
21,"TEXT_AKTKMF107_04445_SEQ_21",""
22,"TEXT_AKTKMF107_04445_SEQ_22",""
23,"TEXT_AKTKMF107_04445_SEQ_23",""
24,"TEXT_AKTKMF107_04445_TODO_00","和增盈威对话"
25,"TEXT_AKTKMF107_04445_TODO_01","和正在烦恼的研究员对话"
26,"TEXT_AKTKMF107_04445_TODO_02","在小萨雷安寻找有烦恼的居民"
