key,0,1
#,,
int32,str,str
0,"TEXT_AKTKMF108_04446_SEQ_00","小萨雷安的于里昂热总算可以稍作喘息了。"
1,"TEXT_AKTKMF108_04446_SEQ_01",""
2,"TEXT_AKTKMF108_04446_SEQ_02",""
3,"TEXT_AKTKMF108_04446_SEQ_03",""
4,"TEXT_AKTKMF108_04446_SEQ_04",""
5,"TEXT_AKTKMF108_04446_SEQ_05",""
6,"TEXT_AKTKMF108_04446_SEQ_06",""
7,"TEXT_AKTKMF108_04446_SEQ_07",""
8,"TEXT_AKTKMF108_04446_SEQ_08",""
9,"TEXT_AKTKMF108_04446_SEQ_09",""
10,"TEXT_AKTKMF108_04446_SEQ_10",""
11,"TEXT_AKTKMF108_04446_SEQ_11",""
12,"TEXT_AKTKMF108_04446_SEQ_12",""
13,"TEXT_AKTKMF108_04446_SEQ_13",""
14,"TEXT_AKTKMF108_04446_SEQ_14",""
15,"TEXT_AKTKMF108_04446_SEQ_15",""
16,"TEXT_AKTKMF108_04446_SEQ_16",""
17,"TEXT_AKTKMF108_04446_SEQ_17",""
18,"TEXT_AKTKMF108_04446_SEQ_18",""
19,"TEXT_AKTKMF108_04446_SEQ_19",""
20,"TEXT_AKTKMF108_04446_SEQ_20",""
21,"TEXT_AKTKMF108_04446_SEQ_21",""
22,"TEXT_AKTKMF108_04446_SEQ_22",""
23,"TEXT_AKTKMF108_04446_SEQ_23",""
24,"TEXT_AKTKMF108_04446_TODO_00","寻找阿莉塞"
25,"TEXT_AKTKMF108_04446_TODO_01","举起<Sheet(EObj,2012223,0)/>"
26,"TEXT_AKTKMF108_04446_TODO_02","将<Sheet(EObj,2012223,0)/>交给阿尔菲诺"
27,"TEXT_AKTKMF108_04446_TODO_03","和泰奥波丹对话"
28,"TEXT_AKTKMF108_04446_TODO_04","将<Sheet(EventItem,2003240,0)/>交给文静的议员"
29,"TEXT_AKTKMF108_04446_TODO_05","和泰奥波丹对话"
30,"TEXT_AKTKMF108_04446_TODO_06",""
31,"TEXT_AKTKMF108_04446_TODO_07",""
32,"TEXT_AKTKMF108_04446_TODO_08",""
33,"TEXT_AKTKMF108_04446_TODO_09",""
34,"TEXT_AKTKMF108_04446_TODO_10",""
35,"TEXT_AKTKMF108_04446_TODO_11",""
