key,0,1
#,,
int32,str,str
0,"TEXT_AKTKMF103_04441_SEQ_00","哲学家广场的富尔什诺打算遵从议会的决定。"
1,"TEXT_AKTKMF103_04441_SEQ_01","富尔什诺决定带领拂晓众人前往以太简并引擎的开发场所。和迷津公堂保管院的富尔什诺谈谈。"
2,"TEXT_AKTKMF103_04441_SEQ_02","从富尔什诺那里得到了保管院升降机的使用许可。和公堂保管院中环出口的富尔什诺谈谈。"
3,"TEXT_AKTKMF103_04441_SEQ_03","富尔什诺开始为众人带路。和迷津理性其一的阿尔菲诺谈谈。"
4,"TEXT_AKTKMF103_04441_SEQ_04","和阿尔菲诺他们进行了交谈。和理性其一升降机前的赫丝特谈谈。"
5,"TEXT_AKTKMF103_04441_SEQ_05","一行人来到了内环。和理性其一内环出口的富尔什诺谈谈。"
6,"TEXT_AKTKMF103_04441_SEQ_06","富尔什诺开始为众人带路。和迷津可可罗工房的可可罗·丹可罗谈谈。"
7,"TEXT_AKTKMF103_04441_SEQ_07","和可可罗·丹可罗进行了交谈，接受了从世界各地的伙伴那里回收特级精金的委托。和可可罗工房的可露儿谈谈。"
8,"TEXT_AKTKMF103_04441_SEQ_08","可露儿为了接收特级精金，决定先一步返回地上。冒险者相信着世界各地的伙伴们，决定去做好其他该做之事。"
9,"TEXT_AKTKMF103_04441_SEQ_09",""
10,"TEXT_AKTKMF103_04441_SEQ_10",""
11,"TEXT_AKTKMF103_04441_SEQ_11",""
12,"TEXT_AKTKMF103_04441_SEQ_12",""
13,"TEXT_AKTKMF103_04441_SEQ_13",""
14,"TEXT_AKTKMF103_04441_SEQ_14",""
15,"TEXT_AKTKMF103_04441_SEQ_15",""
16,"TEXT_AKTKMF103_04441_SEQ_16",""
17,"TEXT_AKTKMF103_04441_SEQ_17",""
18,"TEXT_AKTKMF103_04441_SEQ_18",""
19,"TEXT_AKTKMF103_04441_SEQ_19",""
20,"TEXT_AKTKMF103_04441_SEQ_20",""
21,"TEXT_AKTKMF103_04441_SEQ_21",""
22,"TEXT_AKTKMF103_04441_SEQ_22",""
23,"TEXT_AKTKMF103_04441_SEQ_23",""
24,"TEXT_AKTKMF103_04441_TODO_00","和公堂保管院的富尔什诺对话"
25,"TEXT_AKTKMF103_04441_TODO_01","再次和富尔什诺对话"
