Index,0:？,1:？
0,TEXT_JOBREL521_02404_SEQ_00,{{color|id=502|特殊规则： 职业固定}}<br>螺旋港的阿尔达希尔迫不及待想展开研究了。
1,TEXT_JOBREL521_02404_SEQ_01,※本任务为{{color|id=502|}} 职业固定任务，<br>　需要与接受任务时的职业相同才可继续进行任务。<br>※另外，还需要装备上真元灵武器才能让任务继续进行。<br><br>阿尔达希尔表示，为了完善人造元灵的人格，首先需要人造元灵去了解情感的结晶。使用接受任务时的职业并装备上元灵武器，回忆冒险者曾经历过的蛮神战。
2,TEXT_JOBREL521_02404_SEQ_02,继续使用接受任务时的职业并装备上元灵武器，回忆冒险者曾经历过的蛮神战。
3,TEXT_JOBREL521_02404_SEQ_03,继续使用接受任务时的职业并装备上元灵武器，回忆冒险者曾经历过的蛮神战。
4,TEXT_JOBREL521_02404_SEQ_04,继续使用接受任务时的职业并装备上元灵武器，回忆冒险者曾经历过的蛮神战。
5,TEXT_JOBREL521_02404_SEQ_05,蛮神战回忆完毕。向魔大陆阿济兹拉螺旋港的阿尔达希尔报告。
6,TEXT_JOBREL521_02404_SEQ_06,向阿尔达希尔报告完毕。他委托冒险者找来一瓶{{Item|16934|0}}用于施法。获取{{Item|16934|0}}交给阿尔达希尔。
7,TEXT_JOBREL521_02404_SEQ_07,将{{Item|16934|0}}交给了阿尔达希尔。人造元灵回应冒险者的期望，觉醒了新的力量。今后，和人造元灵搭档一起踏上新的旅程。
8,TEXT_JOBREL521_02404_SEQ_08,
9,TEXT_JOBREL521_02404_SEQ_09,
10,TEXT_JOBREL521_02404_SEQ_10,
11,TEXT_JOBREL521_02404_SEQ_11,
12,TEXT_JOBREL521_02404_SEQ_12,
13,TEXT_JOBREL521_02404_SEQ_13,
14,TEXT_JOBREL521_02404_SEQ_14,
15,TEXT_JOBREL521_02404_SEQ_15,
16,TEXT_JOBREL521_02404_SEQ_16,
17,TEXT_JOBREL521_02404_SEQ_17,
18,TEXT_JOBREL521_02404_SEQ_18,
19,TEXT_JOBREL521_02404_SEQ_19,
20,TEXT_JOBREL521_02404_SEQ_20,
21,TEXT_JOBREL521_02404_SEQ_21,
22,TEXT_JOBREL521_02404_SEQ_22,
23,TEXT_JOBREL521_02404_SEQ_23,
24,TEXT_JOBREL521_02404_TODO_00,装备<if (<var:4> == 19) { {{Item|15251|0}}与{{Item|15264|0}} } else { <if (<var:4> == 20) { {{Item|15252|0}} } else { <if (<var:4> == 21) { {{Item|15253|0}} } else { <if (<var:4> == 22) { {{Item|15254|0}} } else { <if (<var:4> == 23) { {{Item|15255|0}} } else { <if (<var:4> == 24) { {{Item|15259|0}} } else { <if (<var:4> == 25) { {{Item|15260|0}} } else { <if (<var:4> == 27) { {{Item|15261|0}} } else { <if (<var:4> == 28) { {{Item|15262|0}} } else { <if (<var:4> == 30) { {{Item|15256|0}} } else { <if (<var:4> == 31) { {{Item|15258|0}} } else { <if (<var:4> == 32) { {{Item|15257|0}} } else { <if (<var:4> == 33) { {{Item|15263|0}} }> }> }> }> }> }> }> }> }> }> }> }> }><br>完成伊弗利特歼灭战
25,TEXT_JOBREL521_02404_TODO_01,装备<if (<var:4> == 19) { {{Item|15251|0}}与{{Item|15264|0}} } else { <if (<var:4> == 20) { {{Item|15252|0}} } else { <if (<var:4> == 21) { {{Item|15253|0}} } else { <if (<var:4> == 22) { {{Item|15254|0}} } else { <if (<var:4> == 23) { {{Item|15255|0}} } else { <if (<var:4> == 24) { {{Item|15259|0}} } else { <if (<var:4> == 25) { {{Item|15260|0}} } else { <if (<var:4> == 27) { {{Item|15261|0}} } else { <if (<var:4> == 28) { {{Item|15262|0}} } else { <if (<var:4> == 30) { {{Item|15256|0}} } else { <if (<var:4> == 31) { {{Item|15258|0}} } else { <if (<var:4> == 32) { {{Item|15257|0}} } else { <if (<var:4> == 33) { {{Item|15263|0}} }> }> }> }> }> }> }> }> }> }> }> }> }><br>完成迦楼罗歼灭战
26,TEXT_JOBREL521_02404_TODO_02,装备<if (<var:4> == 19) { {{Item|15251|0}}与{{Item|15264|0}} } else { <if (<var:4> == 20) { {{Item|15252|0}} } else { <if (<var:4> == 21) { {{Item|15253|0}} } else { <if (<var:4> == 22) { {{Item|15254|0}} } else { <if (<var:4> == 23) { {{Item|15255|0}} } else { <if (<var:4> == 24) { {{Item|15259|0}} } else { <if (<var:4> == 25) { {{Item|15260|0}} } else { <if (<var:4> == 27) { {{Item|15261|0}} } else { <if (<var:4> == 28) { {{Item|15262|0}} } else { <if (<var:4> == 30) { {{Item|15256|0}} } else { <if (<var:4> == 31) { {{Item|15258|0}} } else { <if (<var:4> == 32) { {{Item|15257|0}} } else { <if (<var:4> == 33) { {{Item|15263|0}} }> }> }> }> }> }> }> }> }> }> }> }> }><br>完成泰坦歼灭战
27,TEXT_JOBREL521_02404_TODO_03,装备<if (<var:4> == 19) { {{Item|15251|0}}与{{Item|15264|0}} } else { <if (<var:4> == 20) { {{Item|15252|0}} } else { <if (<var:4> == 21) { {{Item|15253|0}} } else { <if (<var:4> == 22) { {{Item|15254|0}} } else { <if (<var:4> == 23) { {{Item|15255|0}} } else { <if (<var:4> == 24) { {{Item|15259|0}} } else { <if (<var:4> == 25) { {{Item|15260|0}} } else { <if (<var:4> == 27) { {{Item|15261|0}} } else { <if (<var:4> == 28) { {{Item|15262|0}} } else { <if (<var:4> == 30) { {{Item|15256|0}} } else { <if (<var:4> == 31) { {{Item|15258|0}} } else { <if (<var:4> == 32) { {{Item|15257|0}} } else { <if (<var:4> == 33) { {{Item|15263|0}} }> }> }> }> }> }> }> }> }> }> }> }> }><br>完成莫古力贤王歼灭战
