Index,0:？,1:？
0,TEXT_CLSARM650_02596_SEQ_00,布兰修提尔似乎有话想和冒险者说。
1,TEXT_CLSARM650_02596_SEQ_01,和布兰修提尔进行了交谈。风月终于有了时间可以指导二人制作东方铠甲。和小锻冶屋的风月谈谈。
2,TEXT_CLSARM650_02596_SEQ_02,和风月进行了交谈。为了学习制作东方铠甲的金属片，决定制作东方笼手。布兰修提尔为了详细了解笼手的特性，决定向实际穿戴笼手的人打听一下。和赤诚组营房的赤诚组成员谈谈，获取详细情报。
3,TEXT_CLSARM650_02596_SEQ_03,和赤诚组成员进行了交谈。看来又轻又方便活动的笼手才是好笼手。为了制作笼手，和小锻冶屋的云龙对话，获取{{Item|17895|0}}。
4,TEXT_CLSARM650_02596_SEQ_04,从云龙那里获得了材料。用{{Item|17895|0}}制作{{ItemHQ|17896|0}}，并将其交给小锻冶屋的布兰修提尔。<br><br>※如果{{Item|17895|0}}不足的话，就和云龙对话，即可重获材料，并再次进行挑战。
5,TEXT_CLSARM650_02596_SEQ_05,将{{ItemHQ|17896|0}}交给布兰修提尔，制作笼手。制作后的笼手得到了风月的认可。在接受下次指导之前，一边复习一边磨练自己的技术。<br><br>※铸甲匠的等级达到68级以上时，可以从小锻冶屋的风月那里领取下一个铸甲匠任务。
6,TEXT_CLSARM650_02596_SEQ_06,
7,TEXT_CLSARM650_02596_SEQ_07,
8,TEXT_CLSARM650_02596_SEQ_08,
9,TEXT_CLSARM650_02596_SEQ_09,
10,TEXT_CLSARM650_02596_SEQ_10,
11,TEXT_CLSARM650_02596_SEQ_11,
12,TEXT_CLSARM650_02596_SEQ_12,
13,TEXT_CLSARM650_02596_SEQ_13,
14,TEXT_CLSARM650_02596_SEQ_14,
15,TEXT_CLSARM650_02596_SEQ_15,
16,TEXT_CLSARM650_02596_SEQ_16,
17,TEXT_CLSARM650_02596_SEQ_17,
18,TEXT_CLSARM650_02596_SEQ_18,
19,TEXT_CLSARM650_02596_SEQ_19,
20,TEXT_CLSARM650_02596_SEQ_20,
21,TEXT_CLSARM650_02596_SEQ_21,
22,TEXT_CLSARM650_02596_SEQ_22,
23,TEXT_CLSARM650_02596_SEQ_23,
24,TEXT_CLSARM650_02596_TODO_00,和风月对话
25,TEXT_CLSARM650_02596_TODO_01,和赤诚组成员对话
26,TEXT_CLSARM650_02596_TODO_02,和云龙对话
27,TEXT_CLSARM650_02596_TODO_03,<if (<var:1> < <var:2>) { 制作制作笔记 职业任务：{{ItemHQ|17896|0}} } else { 将{{ItemHQ|17896|0}}交给布兰修提尔 }>
28,TEXT_CLSARM650_02596_TODO_04,
29,TEXT_CLSARM650_02596_TODO_05,
30,TEXT_CLSARM650_02596_TODO_06,
31,TEXT_CLSARM650_02596_TODO_07,
32,TEXT_CLSARM650_02596_TODO_08,
33,TEXT_CLSARM650_02596_TODO_09,
34,TEXT_CLSARM650_02596_TODO_10,
35,TEXT_CLSARM650_02596_TODO_11,
36,TEXT_CLSARM650_02596_TODO_12,
37,TEXT_CLSARM650_02596_TODO_13,
38,TEXT_CLSARM650_02596_TODO_14,
39,TEXT_CLSARM650_02596_TODO_15,
40,TEXT_CLSARM650_02596_TODO_16,
41,TEXT_CLSARM650_02596_TODO_17,
42,TEXT_CLSARM650_02596_TODO_18,
43,TEXT_CLSARM650_02596_TODO_19,
44,TEXT_CLSARM650_02596_TODO_20,
45,TEXT_CLSARM650_02596_TODO_21,
46,TEXT_CLSARM650_02596_TODO_22,
47,TEXT_CLSARM650_02596_TODO_23,
48,TEXT_CLSARM650_02596_BLANSTYR_000_000,我的同门，我在这之后一直在观察风月师父工作的场景，<br>学习如何制造东方铠甲。
49,TEXT_CLSARM650_02596_BLANSTYR_000_001,东方和艾欧泽亚对铠甲的理解不同，<br>从材料到结构都让我惊讶。
50,TEXT_CLSARM650_02596_BLANSTYR_000_002,现在，风月师父的工作终于暂时告一段落，<br>可以直接指导我们了。
51,TEXT_CLSARM650_02596_BLANSTYR_000_003,我寻找自己个性的第一步终于要迈出去了！<br>就算是我，也兴奋地浑身颤抖。
52,TEXT_CLSARM650_02596_BLANSTYR_000_004,让我们一起去接受风月师父的指导吧！
53,TEXT_CLSARM650_02596_BLANSTYR_000_005,让我们一起去接受风月师父的指导吧！
54,TEXT_CLSARM650_02596_FUGETSU_000_010,不好意思，让你们等了这么久。<br>我终于完成了手头的工作，有时间了，<br>今天就由我亲自指导你们如何制造东方铠甲。
55,TEXT_CLSARM650_02596_FUGETSU_000_011,东方的铠甲和艾欧泽亚的板金铠甲最大的区别，<br>在于它是由大量金属片穿起来制造的。
56,TEXT_CLSARM650_02596_FUGETSU_000_012,虽然也有用皮革制造的盔甲，<br>不过你们擅长的是金属加工，就用金属来做吧。<br>这种制造方式可以做出又结实又方便活动的铠甲。
57,TEXT_CLSARM650_02596_FUGETSU_000_013,特别是在远东之国，为了提防弓箭，<br>铠甲在造型上有着像是把肩甲做得又大又长之类的特征。<br>对于外国人来说，一定会觉得非常奇怪吧。
58,TEXT_CLSARM650_02596_FUGETSU_000_014,总之，金属片正是东方铠甲的基础。<br>你们先做一个东方笼手出来吧。<br>为了打基础，从这个开始比较好。
59,TEXT_CLSARM650_02596_FUGETSU_000_015,和上次一样，需要什么材料就和我的弟子云龙说一声。
60,TEXT_CLSARM650_02596_BLANSTYR_000_016,东方笼手吗……<br>不知道穿戴这个的人会怎样挑选好的笼手？<br>我想认真制作每一个零件。
61,TEXT_CLSARM650_02596_FUGETSU_000_017,我平时也不穿这个。<br>如果你想知道，就去赤诚组营房询问赤诚组成员吧。
62,TEXT_CLSARM650_02596_BLANSTYR_000_018,这样啊。<br>那我们就赶紧去打听一下，然后开始制作。
63,TEXT_CLSARM650_02596_FUGETSU_000_019,他会给出什么答案呢，<br>我很期待。
64,TEXT_CLSARM650_02596_FUGETSU_000_020,如果你想打听穿戴笼手的感想，<br>就去赤诚组营房询问赤诚组成员吧。
65,TEXT_CLSARM650_02596_BLANSTYR_000_021,看来这里就是风月师父说的赤诚组营房了。<br>我们问问这边的赤诚组成员吧。
66,TEXT_CLSARM650_02596_SAMURAIBUGYO02596_000_030,你们是谁？<br>找我有事？
67,TEXT_CLSARM650_02596_BLANSTYR_000_031,我们来自艾欧泽亚，在风月师父的指导下学习铸甲技术。
68,TEXT_CLSARM650_02596_BLANSTYR_000_032,我们为了制作笼手，<br>想问问使用者注重笼手的哪个方面。
69,TEXT_CLSARM650_02596_SAMURAIBUGYO02596_000_033,原来如此！<br>笼手是用来保护手臂的，防御力自不用说，<br>活动轻便，在挥动剑的时候不会造成阻碍也是很重要的地方。
70,TEXT_CLSARM650_02596_SAMURAIBUGYO02596_000_034,又硬又重的话，<br>会导致使用者无法趁敌人露出破绽时迅速发起进攻。
71,TEXT_CLSARM650_02596_BLANSTYR_000_035,灵活性吗……<br>十分感谢你的建议！
72,TEXT_CLSARM650_02596_BLANSTYR_000_036,这下我们知道好的笼手应该具备哪些特点了。<br>既然要追求灵活性，<br>那用又轻又结实的材料制作应该比较合适。
73,TEXT_CLSARM650_02596_BLANSTYR_000_037,我想拜托<name:玩家全名>准备{{ItemHQ|17896|0}}。<br>我去准备其它部分的零件，<br>等完成了再组合在一起。
74,TEXT_CLSARM650_02596_SAMURAIBUGYO02596_000_038,防御力自不用说，<br>活动轻便，在挥动剑的时候不会造成阻碍，<br>也是好笼手所不可欠缺的。
75,TEXT_CLSARM650_02596_BLANSTYR_000_039,你做好{{ItemHQ|17896|0}}了吗？<br>只要和云龙说一声他就会为你准备需要的材料。
76,TEXT_CLSARM650_02596_FUGETSU_100_039,看来你们得到了参考意见呢。<br>我很期待你们会做出什么样的笼手。
77,TEXT_CLSARM650_02596_UNRYU_000_040,需要{{ItemHQ|17896|0}}的材料对吧？<br>我已经听先回来的布兰修提尔说了，<br>材料已经准备好了。
78,TEXT_CLSARM650_02596_UNRYU_000_041,只要有这些就足够了吧。<br>如果不够再和我说一声。
79,TEXT_CLSARM650_02596_UNRYU_000_042,制作{{ItemHQ|17896|0}}的材料只要有这些就足够了吧。<br>如果不够再和我说一声。
80,TEXT_CLSARM650_02596_UNRYU_000_043,这不是很不错的{{ItemHQ|17896|0}}吗。<br>交给布兰修提尔就行了。
81,TEXT_CLSARM650_02596_BLANSTYR_000_050,怎么样，{{ItemHQ|17896|0}}完成了吗？
82,TEXT_CLSARM650_02596_BLANSTYR_000_051,不愧是我的同门，这部件做得真不错。<br>那就来和我负责的部件组合在一起吧。<br>等笼手完成了就赶紧拿给风月师父看看。
83,TEXT_CLSARM650_02596_FUGETSU_000_051,让我看看……
84,TEXT_CLSARM650_02596_FUGETSU_000_052,手甲和金属片的强度和做工都没有问题。<br>金属片之间的连接也很稳固，可以看出制作者精细的加工水平。<br>嗯，合格了。
85,TEXT_CLSARM650_02596_FUGETSU_000_053,笼手是保护手臂的护具，光有硬度，<br>就会成为阻碍穿戴者的枷锁。<br>在战场上注重灵活性也是很重要的。
86,TEXT_CLSARM650_02596_BLANSTYR_000_054,我只是按赤诚组成员说的去做而已。<br>这种东西，只要有我和冒险者的技术，<br>做出来是理所当然的。
87,TEXT_CLSARM650_02596_BLANSTYR_000_055,这样真的能找到和<name:玩家全名>或赫·纳恩萨相提并论的个性吗？
88,TEXT_CLSARM650_02596_BLANSTYR_100_055,我想学习的是能制造出像降神节头盔那样奇妙设计的创造力。
89,TEXT_CLSARM650_02596_BLANSTYR_110_055,说出这种话虽然很失礼，<br>但我不是来学怎么造这种不起眼的笼手的……
90,TEXT_CLSARM650_02596_FUGETSU_000_056,别着急嘛。<br>要做出适合穿着者的铠甲，得先打好基础才能发掘个性，<br>一朝一夕是急不来的。
91,TEXT_CLSARM650_02596_FUGETSU_000_057,这次就先到这里吧。<br>下次我会教你们更加具有实践性的东西，<br>你们就先复习一下金属片的做法，继续磨练自己的技术。
92,TEXT_CLSARM650_02596_SYSTEM_000_058,作为铸甲匠，通过学习东方的技术，<br>学会了新的技能“掌握”！
