Index,0:？,1:？
0,TEXT_CLSMIN650_02556_SEQ_00,田园郡的诺诺瓦特想再次拜托冒险者挖掘矿石。
1,TEXT_CLSMIN650_02556_SEQ_01,据诺诺瓦特所说，似乎工房又出了一些问题。为了得知详细，和田园郡斯提克奇克斯工房的斯提克奇克斯谈谈。
2,TEXT_CLSMIN650_02556_SEQ_02,和斯提克奇克斯进行了交谈。据说由于研究员又吵架，这次操纵系统的开发停止了。为了了解争吵的原因，和斯提克奇克斯工房的残星和斯塔克布罗克斯谈谈。
3,TEXT_CLSMIN650_02556_SEQ_03,和残星与斯塔克布罗克斯进行了交谈。他们两人因为操纵系统应该以人类还是哥布林族的标准来做而争吵。向斯提克奇克斯报告。
4,TEXT_CLSMIN650_02556_SEQ_04,向斯提克奇克斯进行了报告。他为了解决问题拜托冒险者去采{{ItemHQ|17942|0}}。为了得知矿脉所在地，和田园郡崖畔亭的哥布林族商人谈谈。
5,TEXT_CLSMIN650_02556_SEQ_05,从哥布林族商人口中得知了矿脉所在位置。将5个{{ItemHQ|17942|0}}交给斯提克奇克斯工房的斯提克奇克斯。{{ItemHQ|17942|0}}可以在红玉海酒杯岛的矿脉挖掘到。
6,TEXT_CLSMIN650_02556_SEQ_06,将{{ItemHQ|17942|0}}交给了斯提克奇克斯。他将{{ItemHQ|17942|0}}拿给残星和斯塔克布罗克斯，启发他们要制作出让所有种族都能操纵的操纵系统。他们两人决定要齐心协力开发操纵系统。和斯提克奇克斯工房的斯提克奇克斯谈谈。
7,TEXT_CLSMIN650_02556_SEQ_07,和斯提克奇克斯进行了交谈。他在考虑要不要和斯洛菲克斯谈谈研究员吵架的问题……和以太之光广场的诺诺瓦特谈谈。
8,TEXT_CLSMIN650_02556_SEQ_08,和诺诺瓦特进行了交谈。在下次任务到来之前，继续锻炼自己采矿工的技术。<br><br>※采矿工的等级达到68级以上时，可以从田园郡的诺诺瓦特那里领取下一个采矿工任务。
9,TEXT_CLSMIN650_02556_SEQ_09,
10,TEXT_CLSMIN650_02556_SEQ_10,
11,TEXT_CLSMIN650_02556_SEQ_11,
12,TEXT_CLSMIN650_02556_SEQ_12,
13,TEXT_CLSMIN650_02556_SEQ_13,
14,TEXT_CLSMIN650_02556_SEQ_14,
15,TEXT_CLSMIN650_02556_SEQ_15,
16,TEXT_CLSMIN650_02556_SEQ_16,
17,TEXT_CLSMIN650_02556_SEQ_17,
18,TEXT_CLSMIN650_02556_SEQ_18,
19,TEXT_CLSMIN650_02556_SEQ_19,
20,TEXT_CLSMIN650_02556_SEQ_20,
21,TEXT_CLSMIN650_02556_SEQ_21,
22,TEXT_CLSMIN650_02556_SEQ_22,
23,TEXT_CLSMIN650_02556_SEQ_23,
24,TEXT_CLSMIN650_02556_TODO_00,和斯提克奇克斯对话
25,TEXT_CLSMIN650_02556_TODO_01,和残星对话
26,TEXT_CLSMIN650_02556_TODO_02,和斯塔克布罗克斯对话
27,TEXT_CLSMIN650_02556_TODO_03,向斯提克奇克斯
28,TEXT_CLSMIN650_02556_TODO_04,和哥布林族商人对话
29,TEXT_CLSMIN650_02556_TODO_05,<if (<var:1> < <var:2>) { 在狱之盖采掘{{ItemHQ|17942|0}} } else { 将{{ItemHQ|17942|0}}交给斯提克奇克斯工房的斯提克奇克斯 }>
30,TEXT_CLSMIN650_02556_TODO_06,和斯提克奇克斯对话
31,TEXT_CLSMIN650_02556_TODO_07,和诺诺瓦特对话
32,TEXT_CLSMIN650_02556_TODO_08,
33,TEXT_CLSMIN650_02556_TODO_09,
34,TEXT_CLSMIN650_02556_TODO_10,
35,TEXT_CLSMIN650_02556_TODO_11,
36,TEXT_CLSMIN650_02556_TODO_12,
37,TEXT_CLSMIN650_02556_TODO_13,
38,TEXT_CLSMIN650_02556_TODO_14,
39,TEXT_CLSMIN650_02556_TODO_15,
40,TEXT_CLSMIN650_02556_TODO_16,
41,TEXT_CLSMIN650_02556_TODO_17,
42,TEXT_CLSMIN650_02556_TODO_18,
43,TEXT_CLSMIN650_02556_TODO_19,
44,TEXT_CLSMIN650_02556_TODO_20,
45,TEXT_CLSMIN650_02556_TODO_21,
46,TEXT_CLSMIN650_02556_TODO_22,
47,TEXT_CLSMIN650_02556_TODO_23,
48,TEXT_CLSMIN650_02556_NONOWATO_000_001,采矿工，我等你好久了！<br>本想再委托你一项工作，<br>不过现在出了一点小问题……
49,TEXT_CLSMIN650_02556_NONOWATO_000_002,主任会跟你说明详细情况，<br>请跟我一起来工房一趟！
50,TEXT_CLSMIN650_02556_NONOWATO_000_003,麻烦你了，采矿工，<br>能请你听听主任的话吗？
51,TEXT_CLSMIN650_02556_KRYSTRYMM_000_004,唔，空气中有股火药味呢。<br>不要打扰到我们的工作就好。
52,TEXT_CLSMIN650_02556_ZANSEI_000_005,斯塔克布罗克斯根本不懂应该优先什么。<br>这下子我的努力不是都白费了吗……
53,TEXT_CLSMIN650_02556_FOHCWYDA_000_006,总觉得现在气氛不太对。<br>希望不要动手动脚，<br>打扰到我们的研究。
54,TEXT_CLSMIN650_02556_STACKBLOX_000_007,呼哧……呼哧……<br>残星 什么都不懂！<br>哥布的意见 才是对的！
55,TEXT_CLSMIN650_02556_STICKQIX_000_010,呼哧……呼哧……<br>你来得正好，采矿工。<br>诺诺瓦特已经告诉你我们出了一点问题了吧？
