Index,0:？,1:？
0,TEXT_JOBREL103_02214_SEQ_00,{{color|id=502|特殊规则：  职业固定}}<br>阿尔达希尔希望将人造元灵转移到新的魂石中。
1,TEXT_JOBREL103_02214_SEQ_01,※本任务为{{color|id=502|}} 职业固定任务，<br>　进行时需要与接受任务时的职业相同才可继续进行任务。<br><br>盖罗尔特委托冒险者找来{{Item|13577|0}}、{{Item|13578|0}}、{{Item|13579|0}}、{{Item|13580|0}}。使用接受任务时的职业并携带或装备上元灵武器找摩杜纳丧灵钟的克里斯蒂安娜谈谈。
2,TEXT_JOBREL103_02214_SEQ_02,和克里斯蒂安娜进行了交谈。从她手中换取{{Item|13577|0}}、{{Item|13578|0}}、{{Item|13579|0}}、{{Item|13580|0}}，然后使用接受任务时的职业并换下元灵武器放在兵装库或背包中，将换来的材料交给魔大陆阿济兹拉螺旋港的盖罗尔特。
3,TEXT_JOBREL103_02214_SEQ_03,盖罗尔特用拿到的材料完成了新元灵武器。正逐步成长着的人造元灵也随之出现在了冒险者面前。在下次机会到来之前，可以多带新元灵武器在外面旅行冒险。
4,TEXT_JOBREL103_02214_SEQ_04,
5,TEXT_JOBREL103_02214_SEQ_05,
6,TEXT_JOBREL103_02214_SEQ_06,
7,TEXT_JOBREL103_02214_SEQ_07,
8,TEXT_JOBREL103_02214_SEQ_08,
9,TEXT_JOBREL103_02214_SEQ_09,
10,TEXT_JOBREL103_02214_SEQ_10,
11,TEXT_JOBREL103_02214_SEQ_11,
12,TEXT_JOBREL103_02214_SEQ_12,
13,TEXT_JOBREL103_02214_SEQ_13,
14,TEXT_JOBREL103_02214_SEQ_14,
15,TEXT_JOBREL103_02214_SEQ_15,
16,TEXT_JOBREL103_02214_SEQ_16,
17,TEXT_JOBREL103_02214_SEQ_17,
18,TEXT_JOBREL103_02214_SEQ_18,
19,TEXT_JOBREL103_02214_SEQ_19,
20,TEXT_JOBREL103_02214_SEQ_20,
21,TEXT_JOBREL103_02214_SEQ_21,
22,TEXT_JOBREL103_02214_SEQ_22,
23,TEXT_JOBREL103_02214_SEQ_23,
24,TEXT_JOBREL103_02214_TODO_00,携带或装备<if (<var:4> == 19) { {{Item|13597|0}}与{{Item|13610|0}} } else { <if (<var:4> == 20) { {{Item|13598|0}} } else { <if (<var:4> == 21) { {{Item|13599|0}} } else { <if (<var:4> == 22) { {{Item|13600|0}} } else { <if (<var:4> == 23) { {{Item|13601|0}} } else { <if (<var:4> == 24) { {{Item|13605|0}} } else { <if (<var:4> == 25) { {{Item|13606|0}} } else { <if (<var:4> == 27) { {{Item|13607|0}} } else { <if (<var:4> == 28) { {{Item|13608|0}} } else { <if (<var:4> == 30) { {{Item|13602|0}} } else { <if (<var:4> == 31) { {{Item|13604|0}} } else { <if (<var:4> == 32) { {{Item|13603|0}} } else { <if (<var:4> == 33) { {{Item|13609|0}} }> }> }> }> }> }> }> }> }> }> }> }> }><br>和丧灵钟的克里斯蒂安娜对话
25,TEXT_JOBREL103_02214_TODO_01,携带<if (<var:4> == 19) { {{Item|13597|0}}与{{Item|13610|0}} } else { <if (<var:4> == 20) { {{Item|13598|0}} } else { <if (<var:4> == 21) { {{Item|13599|0}} } else { <if (<var:4> == 22) { {{Item|13600|0}} } else { <if (<var:4> == 23) { {{Item|13601|0}} } else { <if (<var:4> == 24) { {{Item|13605|0}} } else { <if (<var:4> == 25) { {{Item|13606|0}} } else { <if (<var:4> == 27) { {{Item|13607|0}} } else { <if (<var:4> == 28) { {{Item|13608|0}} } else { <if (<var:4> == 30) { {{Item|13602|0}} } else { <if (<var:4> == 31) { {{Item|13604|0}} } else { <if (<var:4> == 32) { {{Item|13603|0}} } else { <if (<var:4> == 33) { {{Item|13609|0}} }> }> }> }> }> }> }> }> }> }> }> }> }><br>将指定物品交给螺旋港的盖罗尔特
26,TEXT_JOBREL103_02214_TODO_02,
27,TEXT_JOBREL103_02214_TODO_03,
28,TEXT_JOBREL103_02214_TODO_04,
29,TEXT_JOBREL103_02214_TODO_05,
30,TEXT_JOBREL103_02214_TODO_06,
31,TEXT_JOBREL103_02214_TODO_07,
32,TEXT_JOBREL103_02214_TODO_08,
33,TEXT_JOBREL103_02214_TODO_09,
34,TEXT_JOBREL103_02214_TODO_10,
35,TEXT_JOBREL103_02214_TODO_11,
36,TEXT_JOBREL103_02214_TODO_12,
37,TEXT_JOBREL103_02214_TODO_13,
38,TEXT_JOBREL103_02214_TODO_14,
39,TEXT_JOBREL103_02214_TODO_15,
40,TEXT_JOBREL103_02214_TODO_16,
41,TEXT_JOBREL103_02214_TODO_17,
42,TEXT_JOBREL103_02214_TODO_18,
43,TEXT_JOBREL103_02214_TODO_19,
44,TEXT_JOBREL103_02214_TODO_20,
45,TEXT_JOBREL103_02214_TODO_21,
46,TEXT_JOBREL103_02214_TODO_22,
47,TEXT_JOBREL103_02214_TODO_23,
48,TEXT_JOBREL103_02214_SYSTEM_100_000,在任务“闪耀的元灵武器”中将获得当前<if (<param:玩家职业> < 8) { <ClassJob:<param:玩家职业>:0> } else { <if (<param:玩家职业> > 18) { <ClassJob:<param:玩家职业>:0> }> }>特职的元灵武器。<br>要以<if (<param:玩家职业> < 8) { <ClassJob:<param:玩家职业>:0> } else { <if (<param:玩家职业> > 18) { <ClassJob:<param:玩家职业>:0> }> }>接受该任务吗？
49,TEXT_JOBREL103_02214_Q1_000_000,要创造<if (<param:玩家职业> < 8) { <ClassJob:<param:玩家职业>:0> } else { <if (<param:玩家职业> > 18) { <ClassJob:<param:玩家职业>:0> }> }>的元灵武器吗？
50,TEXT_JOBREL103_02214_A1_000_000,再考虑一下
51,TEXT_JOBREL103_02214_A2_000_000,创造<if (<param:玩家职业> < 8) { <ClassJob:<param:玩家职业>:0> } else { <if (<param:玩家职业> > 18) { <ClassJob:<param:玩家职业>:0> }> }>的元灵武器
52,TEXT_JOBREL103_02214_SYSTEM_100_001,接受任务“闪耀的元灵武器”后，<br>直至完成或放弃该任务，<br>其间都无法同时以其他特职重复接受该任务。
53,TEXT_JOBREL103_02214_SYSTEM_100_002,请转换为与所需元灵武器相应的特职，<br>再次和阿尔达希尔对话。
54,TEXT_JOBREL103_02214_SYSTEM_100_003,要接受任务“闪耀的元灵武器”，<br>需持有或装备上<Item:<var:1>:0>与<Item:<var:2>:0>。
55,TEXT_JOBREL103_02214_SYSTEM_100_004,要接受任务“闪耀的元灵武器”，<br>需持有或装备上<Item:<var:1>:0>。
56,TEXT_JOBREL103_02214_SYSTEM_100_005,已拥有<Item:<var:1>:0>和<Item:<var:2>:0>。<br>请转换为其它特职，<br>再次和阿尔达希尔对话。
57,TEXT_JOBREL103_02214_SYSTEM_100_006,已拥有<Item:<var:1>:0>。<br>请转换为其它特职，<br>再次和阿尔达希尔对话。
58,TEXT_JOBREL103_02214_ARDASHIR_000_000,人造元灵通过与<name:玩家全名>一起旅行得到了飞速的成长，<br>能够开口说话就是最好的体现。
59,TEXT_JOBREL103_02214_ARDASHIR_000_001,但过快的成长也是一把双刃剑……<br>作为人造元灵核心的魂石，其容量是有限度的。
60,TEXT_JOBREL103_02214_GEROLT_000_002,你的意思是人造元灵继续成长下去的话，<br>膨胀的灵魂会将魂石撑爆？<br>喂小鬼，可别告诉我你没有解决的办法！
61,TEXT_JOBREL103_02214_ARDASHIR_000_003,你是在小看我吗？<br>虽然确实是头一次遇到这种问题，<br>但相信只要强化魂石、增加容量就可以解决此事了。
