Index,0:？,1:？
0,TEXT_GAIUSC904_01039_SEQ_00,蓝雾营地的克拉克德·菲斯特，希望冒险者能去为士兵们打气……
1,TEXT_GAIUSC904_01039_SEQ_01,为士兵打气，给他们准备美味菜肴。打倒{{BNpcName|304|0}}，获取3个{{EventItem|2000785|0}}。
2,TEXT_GAIUSC904_01039_SEQ_02,获得了菜肴的材料。将{{EventItem|2000785|0}}放入{{EObj|2002256|0}}，进行烹调。
3,TEXT_GAIUSC904_01039_SEQ_03,菜肴要等一阵才能做好。在{{EObj|2002256|0}}旁稍等片刻。
4,TEXT_GAIUSC904_01039_SEQ_04,菜肴出锅了。从{{EObj|2002256|0}}里拿出{{EventItem|2000786|0}}。
5,TEXT_GAIUSC904_01039_SEQ_05,获得了做好的菜肴。将{{EventItem|2000786|0}}分给蓝雾营地的士兵们。
6,TEXT_GAIUSC904_01039_SEQ_06,分发了菜肴。向蓝雾营地的克拉克德·菲斯特报告。
7,TEXT_GAIUSC904_01039_SEQ_07,向克拉克德·菲斯特报告完毕。多亏了冒险者，士兵们又都有了活力。
8,TEXT_GAIUSC904_01039_SEQ_08,
9,TEXT_GAIUSC904_01039_SEQ_09,
10,TEXT_GAIUSC904_01039_SEQ_10,
11,TEXT_GAIUSC904_01039_SEQ_11,
12,TEXT_GAIUSC904_01039_SEQ_12,
13,TEXT_GAIUSC904_01039_SEQ_13,
14,TEXT_GAIUSC904_01039_SEQ_14,
15,TEXT_GAIUSC904_01039_SEQ_15,
16,TEXT_GAIUSC904_01039_SEQ_16,
17,TEXT_GAIUSC904_01039_SEQ_17,
18,TEXT_GAIUSC904_01039_SEQ_18,
19,TEXT_GAIUSC904_01039_SEQ_19,
20,TEXT_GAIUSC904_01039_SEQ_20,
21,TEXT_GAIUSC904_01039_SEQ_21,
22,TEXT_GAIUSC904_01039_SEQ_22,
23,TEXT_GAIUSC904_01039_SEQ_23,
24,TEXT_GAIUSC904_01039_TODO_00,从{{BNpcName|304|0}}身上得到{{EventItem|2000785|0}}
25,TEXT_GAIUSC904_01039_TODO_01,将{{EventItem|2000785|0}}放入{{EObj|2002256|0}}
26,TEXT_GAIUSC904_01039_TODO_02,煮熟{{EventItem|2000785|0}}
27,TEXT_GAIUSC904_01039_TODO_03,从{{EObj|2002256|0}}里得到{{EventItem|2000786|0}}
28,TEXT_GAIUSC904_01039_TODO_04,将{{EventItem|2000786|0}}分给士兵
29,TEXT_GAIUSC904_01039_TODO_05,向克拉克德·菲斯特报告
30,TEXT_GAIUSC904_01039_TODO_06,
31,TEXT_GAIUSC904_01039_TODO_07,
32,TEXT_GAIUSC904_01039_TODO_08,
33,TEXT_GAIUSC904_01039_TODO_09,
34,TEXT_GAIUSC904_01039_TODO_10,
35,TEXT_GAIUSC904_01039_TODO_11,
36,TEXT_GAIUSC904_01039_TODO_12,
37,TEXT_GAIUSC904_01039_TODO_13,
38,TEXT_GAIUSC904_01039_TODO_14,
39,TEXT_GAIUSC904_01039_TODO_15,
40,TEXT_GAIUSC904_01039_TODO_16,
41,TEXT_GAIUSC904_01039_TODO_17,
42,TEXT_GAIUSC904_01039_TODO_18,
43,TEXT_GAIUSC904_01039_TODO_19,
44,TEXT_GAIUSC904_01039_TODO_20,
45,TEXT_GAIUSC904_01039_TODO_21,
46,TEXT_GAIUSC904_01039_TODO_22,
47,TEXT_GAIUSC904_01039_TODO_23,
48,TEXT_GAIUSC904_01039_CRACKEDFIST_000_000,<name:玩家全名>队长，<br>虽说我想让你马上去为士兵们打气……<br>但在这之前，你能先跟我聊一会吗？
49,TEXT_GAIUSC904_01039_CRACKEDFIST_000_001,说实话，就连我也从没参加过这么大规模的作战。<br>士兵们也全都紧张得不得了。
50,TEXT_GAIUSC904_01039_CRACKEDFIST_000_002,我听说在1世纪前，为鼓舞那些不习惯战争的士兵，<br>格里达尼亚的名将万舍隆为他们准备了热腾腾的饭菜，<br>由此缓解了士兵们的紧张，守住了战线。
51,TEXT_GAIUSC904_01039_CRACKEDFIST_000_003,以古为鉴是格里达尼亚的长处，<br>如果能吃到英雄队长所做的菜肴，<br>我想就算是不习惯战争的士兵，也会鼓起勇气的！
52,TEXT_GAIUSC904_01039_CRACKEDFIST_000_004,辅料都已经给你放在锅里准备好了，<br>你只要将{{BNpcName|304|0}}的肉煮熟，<br>就能做出{{EventItem|2000786|0}}了。
53,TEXT_GAIUSC904_01039_CRACKEDFIST_000_005,等你做好{{EventItem|2000786|0}}，<br>请亲手把它分给士兵们。
54,TEXT_GAIUSC904_01039_CRACKEDFIST_000_006,让英雄队长去做这种事，实在是多有得罪，<br>事后我会任你处罚。
55,TEXT_GAIUSC904_01039_CRACKEDFIST_000_007,不过我认为，要想鼓舞士兵们，<br>你做的菜肴比谁的都管用。<br>还请你多多帮忙！
56,TEXT_GAIUSC904_01039_TODO_000_000,打倒{{BNpcName|304|0}}，获得3个{{EventItem|2000785|0}}。
57,TEXT_GAIUSC904_01039_TODO_000_010,把{{EventItem|2000785|0}}放进汤里。
58,TEXT_GAIUSC904_01039_TODO_000_020,在锅旁等待。
59,TEXT_GAIUSC904_01039_TODO_000_030,得到锅里的{{EventItem|2000786|0}}。
60,TEXT_GAIUSC904_01039_ZEZERAGI_000_010,呜呜……我不想打仗，想回家……<br>我可不想在这阴森恐怖的地方一个人死去啊……
61,TEXT_GAIUSC904_01039_ZEZERAGI_000_020,哦！这炖肉真热乎！<br>就像你这个英雄的内心一样温暖。<br>为了你，我要尽全力打仗！
62,TEXT_GAIUSC904_01039_ADELENA_000_030,和帝国军打仗……根本就没有胜算……<br>看看他们那黑色的金属兵器……<br>我们手中的破铜烂铁怎么可能能赢得了他们！
63,TEXT_GAIUSC904_01039_ADELENA_000_040,……我感受到了你的强大与温柔，<br>谢谢你，英雄<name:玩家全名>。<br>我会尽全力的！
64,TEXT_GAIUSC904_01039_BETYN_000_050,只要装成伤员，就不用打仗了。<br>有那么多人呢，少我一个也没什么关系。
65,TEXT_GAIUSC904_01039_BETYN_000_060,英雄亲自为我们做饭？<br>可恶！我真瞧不起胆小的自己。<br>我也要战斗！向你学习，战斗到底！
66,TEXT_GAIUSC904_01039_CRACKEDFIST_000_070,谢谢你！<br>你的心意都传达给士兵们了。
67,TEXT_GAIUSC904_01039_CRACKEDFIST_000_071,他们肯定已恢复了平时的状态，<br>愿意为保护这片土地而战斗了。<br>我相信，他们会成为你的力量的。
