Index,0:？,1:？
0,TEXT_JOBMNK450_01064_SEQ_00,艾里克决定了下一次的调查对象。
1,TEXT_JOBMNK450_01064_SEQ_01,艾里克将冒险者和维达盖尔特定为下一次的调查对象。在东部林区的百灵啼设置{{EventItem|2000820|0}}。
2,TEXT_JOBMNK450_01064_SEQ_02,测量了以太。回收{{EventItem|2000820|0}}。
3,TEXT_JOBMNK450_01064_SEQ_03,回收了{{EventItem|2000820|0}}。将{{EventItem|2000820|0}}交给乌尔达哈雕金匠行会的艾里克。
4,TEXT_JOBMNK450_01064_SEQ_04,将测量仪交给艾里克博士时，博士很期待数据分析，兴奋得不能自已。但是关于维达盖尔特，博士好像有什么烦恼。如果想询问详情，就再次和艾里克对话。
5,TEXT_JOBMNK450_01064_SEQ_05,
6,TEXT_JOBMNK450_01064_SEQ_06,
7,TEXT_JOBMNK450_01064_SEQ_07,
8,TEXT_JOBMNK450_01064_SEQ_08,
9,TEXT_JOBMNK450_01064_SEQ_09,
10,TEXT_JOBMNK450_01064_SEQ_10,
11,TEXT_JOBMNK450_01064_SEQ_11,
12,TEXT_JOBMNK450_01064_SEQ_12,
13,TEXT_JOBMNK450_01064_SEQ_13,
14,TEXT_JOBMNK450_01064_SEQ_14,
15,TEXT_JOBMNK450_01064_SEQ_15,
16,TEXT_JOBMNK450_01064_SEQ_16,
17,TEXT_JOBMNK450_01064_SEQ_17,
18,TEXT_JOBMNK450_01064_SEQ_18,
19,TEXT_JOBMNK450_01064_SEQ_19,
20,TEXT_JOBMNK450_01064_SEQ_20,
21,TEXT_JOBMNK450_01064_SEQ_21,
22,TEXT_JOBMNK450_01064_SEQ_22,
23,TEXT_JOBMNK450_01064_SEQ_23,
24,TEXT_JOBMNK450_01064_TODO_00,在百灵啼设置{{EventItem|2000820|0}}
25,TEXT_JOBMNK450_01064_TODO_01,回收{{EventItem|2000820|0}}
26,TEXT_JOBMNK450_01064_TODO_02,将{{EventItem|2000820|0}}交给雕金匠行会的艾里克
27,TEXT_JOBMNK450_01064_TODO_03,
28,TEXT_JOBMNK450_01064_TODO_04,
29,TEXT_JOBMNK450_01064_TODO_05,
30,TEXT_JOBMNK450_01064_TODO_06,
31,TEXT_JOBMNK450_01064_TODO_07,
32,TEXT_JOBMNK450_01064_TODO_08,
33,TEXT_JOBMNK450_01064_TODO_09,
34,TEXT_JOBMNK450_01064_TODO_10,
35,TEXT_JOBMNK450_01064_TODO_11,
36,TEXT_JOBMNK450_01064_TODO_12,
37,TEXT_JOBMNK450_01064_TODO_13,
38,TEXT_JOBMNK450_01064_TODO_14,
39,TEXT_JOBMNK450_01064_TODO_15,
40,TEXT_JOBMNK450_01064_TODO_16,
41,TEXT_JOBMNK450_01064_TODO_17,
42,TEXT_JOBMNK450_01064_TODO_18,
43,TEXT_JOBMNK450_01064_TODO_19,
44,TEXT_JOBMNK450_01064_TODO_20,
45,TEXT_JOBMNK450_01064_TODO_21,
46,TEXT_JOBMNK450_01064_TODO_22,
47,TEXT_JOBMNK450_01064_TODO_23,
48,TEXT_JOBMNK450_01064_ERIK_000_000,你你你你你们……欺骗了老朽！<br>解析得到的数据时老朽兴奋得快升天了，<br>可冷静下来重新思考，推断出了可怕的结论！
49,TEXT_JOBMNK450_01064_ERIK_000_001,你和维达盖尔特！<br>是在同一个地方测量的吧！！<br>……老朽为同样的测量值苦恼极了！
50,TEXT_JOBMNK450_01064_ERIK_000_002,夜不能寐，连厕所都忘了上，苦恼极了！<br>托你们的福，发现真相时差点就失禁了！<br>耍我呢？！你们在现场到底做了什么？！
51,TEXT_JOBMNK450_01064_ERIK_000_003,……原来如此，脉轮啊。<br>准确地说应该是“不可视的以太调节阀”。<br>科学的名称就是这个……起名字的是老朽。
52,TEXT_JOBMNK450_01064_ERIK_000_004,哎呀哎呀……维达盖尔特也好你也好，<br>事先应该好好对你们进行学术解说，<br>老朽现在好后悔啊。
53,TEXT_JOBMNK450_01064_ERIK_000_005,维达盖尔特和武僧们所说的“气”，<br>就是以太，是同一种东西。<br>换种说法也可以叫做生命能量。
54,TEXT_JOBMNK450_01064_ERIK_000_006,能够自由增强和控制能量流动的东西<br>就是“不可视的以太调节阀”。<br>也就是你们所说的脉轮。
55,TEXT_JOBMNK450_01064_ERIK_000_007,这东西不叫做什么“气”，叫做以太就行了，<br>“拉尔戈星导教”的那群人给它起了个装神弄鬼的假名，<br>说成只有被选中的人才会有……这就是宗教的本质。
