Index,0:？,1:？
0,TEXT_LUCKLA302_03234_SEQ_00,中庸工艺馆的贝斯里克有事想和冒险者谈谈。
1,TEXT_LUCKLA302_03234_SEQ_01,
2,TEXT_LUCKLA302_03234_SEQ_02,
3,TEXT_LUCKLA302_03234_SEQ_03,
4,TEXT_LUCKLA302_03234_SEQ_04,
5,TEXT_LUCKLA302_03234_SEQ_05,
6,TEXT_LUCKLA302_03234_SEQ_06,
7,TEXT_LUCKLA302_03234_SEQ_07,
8,TEXT_LUCKLA302_03234_SEQ_08,
9,TEXT_LUCKLA302_03234_SEQ_09,
10,TEXT_LUCKLA302_03234_SEQ_10,
11,TEXT_LUCKLA302_03234_SEQ_11,
12,TEXT_LUCKLA302_03234_SEQ_12,
13,TEXT_LUCKLA302_03234_SEQ_13,
14,TEXT_LUCKLA302_03234_SEQ_14,
15,TEXT_LUCKLA302_03234_SEQ_15,
16,TEXT_LUCKLA302_03234_SEQ_16,
17,TEXT_LUCKLA302_03234_SEQ_17,
18,TEXT_LUCKLA302_03234_SEQ_18,
19,TEXT_LUCKLA302_03234_SEQ_19,
20,TEXT_LUCKLA302_03234_SEQ_20,
21,TEXT_LUCKLA302_03234_SEQ_21,
22,TEXT_LUCKLA302_03234_SEQ_22,
23,TEXT_LUCKLA302_03234_SEQ_23,
24,TEXT_LUCKLA302_03234_TODO_00,和圣林牧场的跳跳对话
25,TEXT_LUCKLA302_03234_TODO_01,在“说话”频道下输入“好了没事了”<br>让跳跳安心
26,TEXT_LUCKLA302_03234_TODO_02,<if (<var:1> < <var:2>) { 制作笔记 中庸工艺馆交易：制作{{ItemHQ|27253|0}} } else { 将{{ItemHQ|27253|0}}交给贝斯里克 }>
27,TEXT_LUCKLA302_03234_TODO_03,和群花馆的贝斯里克对话
28,TEXT_LUCKLA302_03234_TODO_04,和云村的贝斯里克对话
29,TEXT_LUCKLA302_03234_TODO_05,和中庸工艺馆的贝斯里克对话
30,TEXT_LUCKLA302_03234_TODO_06,
31,TEXT_LUCKLA302_03234_TODO_07,
32,TEXT_LUCKLA302_03234_TODO_08,
