key,0,1
#,,
int32,str,str
0,"TEXT_CTSMYCENTRANCENORMAL_00705_Q1_000_000","何をする？"
1,"TEXT_CTSMYCENTRANCENORMAL_00705_MENU_CONTENT",""
2,"TEXT_CTSMYCENTRANCENORMAL_00705_A1_000_001",""
3,"TEXT_CTSMYCENTRANCENORMAL_00705_A1_000_004","「戦果」と「レジスタンスランク」を確認する"
4,"TEXT_CTSMYCENTRANCENORMAL_00705_A1_000_005","キャンセル"
5,"TEXT_CTSMYCENTRANCENORMAL_00705_Q2_000_000",""
6,"TEXT_CTSMYCENTRANCENORMAL_00705_A2_000_000",""
7,"TEXT_CTSMYCENTRANCENORMAL_00705_A2_000_001",""
8,"TEXT_CTSMYCENTRANCENORMAL_00705_A2_000_005",""
9,"TEXT_CTSMYCENTRANCENORMAL_00705_Q3_000_000","何をする？"
10,"TEXT_CTSMYCENTRANCENORMAL_00705_A3_000_000","「<Sheet(ContentFinderCondition,IntegerParameter(1),37)/>」に突入する"
11,"TEXT_CTSMYCENTRANCENORMAL_00705_A3_000_001","「<Sheet(ContentFinderCondition,IntegerParameter(1),37)/>」について詳しく聞く"
12,"TEXT_CTSMYCENTRANCENORMAL_00705_A3_000_005","キャンセル"
13,"TEXT_CTSMYCENTRANCENORMAL_00705_SERAOUSH_000_000","ご自身が挙げた戦果を確認したいのですか？
戦場でご報告いただいた「戦果」は、司令部の将校を通じて、
ほかの兵たちへも伝達されております！"
14,"TEXT_CTSMYCENTRANCENORMAL_00705_SYSTEM_000_001","現在の「レジスタンスランク」は<Value>IntegerParameter(1)</Value>、
獲得した「戦果」は<Value>IntegerParameter(2)</Value>となります。"
15,"TEXT_CTSMYCENTRANCENORMAL_00705_SYSTEM_000_005","戦場での活躍により、
「レジスタンスランク」は最大まで上昇しています！"
16,"TEXT_CTSMYCENTRANCENORMAL_00705_SYSTEM_000_010","「レジスタンスランク」を上げるためには、
「<Value>IntegerParameter(1)</Value>」の戦果が必要です。"
17,"TEXT_CTSMYCENTRANCENORMAL_00705_SYSTEM_000_015","レジスタンスランクを上げることが可能です。
南方ボズヤ戦線にいる、
「レジスタンスの司令部付き将校」に報告しましょう！"
18,"TEXT_CTSMYCENTRANCENORMAL_00705_Q4_000_000",""
19,"TEXT_CTSMYCENTRANCENORMAL_00705_A4_000_000",""
20,"TEXT_CTSMYCENTRANCENORMAL_00705_A4_000_001",""
21,"TEXT_CTSMYCENTRANCENORMAL_00705_A4_000_002",""
22,"TEXT_CTSMYCENTRANCENORMAL_00705_A4_000_005",""
23,"TEXT_CTSMYCENTRANCENORMAL_00705_MIKOTO_000_100",""
24,"TEXT_CTSMYCENTRANCENORMAL_00705_MIKOTO_000_101",""
25,"TEXT_CTSMYCENTRANCENORMAL_00705_MIKOTO_000_102",""
26,"TEXT_CTSMYCENTRANCENORMAL_00705_A1_000_002","（★未使用／削除予定★）"
27,"TEXT_CTSMYCENTRANCENORMAL_00705_A1_000_003","（★未使用／削除予定★）"
