key,0,1
#,,
int32,str,str
0,"TEXT_AKTKMA112_04368_SEQ_00","正厅的桑克瑞德打算出发前往萨维奈岛。"
1,"TEXT_AKTKMA112_04368_SEQ_01","和桑克瑞德他们一起出发前往萨维奈岛。和旧萨雷安传送魔法研究所的琪特谈谈。"
2,"TEXT_AKTKMA112_04368_SEQ_02","琪特为冒险者等人介绍了新型以太之光。在旧萨雷安以太之光广场的<Sheet(EObj,2011947,0)/>等待。"
3,"TEXT_AKTKMA112_04368_SEQ_03","在琪特的帮助下一行人被传送到了萨维奈岛。"
4,"TEXT_AKTKMA112_04368_SEQ_04","冒险者等人虽然到达了萨维奈岛，可却感到了严重的醉以太症状……在新港寻找埃斯蒂尼安。
若是离开了这里，重新和旧萨雷安的琪特对话便可再次回到这里。"
5,"TEXT_AKTKMA112_04368_SEQ_05","冒险者发现了正在被敲竹杠的埃斯蒂尼安。对新港的埃斯蒂尼安使用“否定”的情感动作。"
6,"TEXT_AKTKMA112_04368_SEQ_06","埃斯蒂尼安通过正常价格买到了酸奶昔！将<Sheet(EventItem,2003180,0)/>交给新港的于里昂热。"
7,"TEXT_AKTKMA112_04368_SEQ_07","于里昂热感觉稍微舒服了一些。将<Sheet(EventItem,2003180,0)/>交给新港的桑克瑞德。"
8,"TEXT_AKTKMA112_04368_SEQ_08","虽然桑克瑞德也恢复了状态，可还是没能守护住埃斯蒂尼安的钱包。看来新港这里盛行在交易中乱开价。和伙伴们一起调查这背后的原因。"
9,"TEXT_AKTKMA112_04368_SEQ_09",""
10,"TEXT_AKTKMA112_04368_SEQ_10",""
11,"TEXT_AKTKMA112_04368_SEQ_11",""
12,"TEXT_AKTKMA112_04368_SEQ_12",""
13,"TEXT_AKTKMA112_04368_SEQ_13",""
14,"TEXT_AKTKMA112_04368_SEQ_14",""
15,"TEXT_AKTKMA112_04368_SEQ_15",""
16,"TEXT_AKTKMA112_04368_SEQ_16",""
17,"TEXT_AKTKMA112_04368_SEQ_17",""
18,"TEXT_AKTKMA112_04368_SEQ_18",""
19,"TEXT_AKTKMA112_04368_SEQ_19",""
20,"TEXT_AKTKMA112_04368_SEQ_20",""
21,"TEXT_AKTKMA112_04368_SEQ_21",""
22,"TEXT_AKTKMA112_04368_SEQ_22",""
