Index,0:？,1:？
0,TEXT_BANIXA501_01509_SEQ_00,{{color|id=508|特殊规则： 等级调整}}<br>※本任务推荐等级为：<br>　制作职业15级以上、战斗职业48级以上。<br><br>长风实验场的工匠多扎尔·梅耶安有个高技术难度的委托要交给冒险者。
1,TEXT_BANIXA501_01509_SEQ_01,※本任务为{{color|id=508|}} 等级调整任务。<br><br>工匠多扎尔·梅耶安委托冒险者制作{{ItemHQ|8112|0}}。去摩杜纳丧灵钟的钻石工房找菲厄布瑞达，获取制作设施的使用许可。
2,TEXT_BANIXA501_01509_SEQ_02,与菲厄布瑞达进行了交谈，得知了制作设施的使用条件。在成为捕鱼人的状态下，从摩杜纳的纠缠沼泽林钓2条{{EventItem|2001410|0}}。{{EventItem|2001410|0}}可以用{{Item|2586|0}}等淡水用钓饵钓上来。
3,TEXT_BANIXA501_01509_SEQ_03,钓上了{{EventItem|2001410|0}}。将{{EventItem|2001410|0}}与{{EventItem|2001409|0}}交给钻石工房的菲厄布瑞达，获取制作设施的使用许可。
4,TEXT_BANIXA501_01509_SEQ_04,可以使用制作设施了。用{{Item|8072|0}}制作{{ItemHQ|8112|0}}，并将其交给长风实验场的工匠多扎尔·梅耶安。<br><br>※如果“制作设施：专项工作”的状态效果消失了，或者{{Item|8072|0}}不足的话，就和菲厄布瑞达对话，即可重获状态效果和材料，并再次进行挑战。
5,TEXT_BANIXA501_01509_SEQ_05,将{{ItemHQ|8112|0}}交给了工匠多扎尔·梅耶安。被称作品质检验之鬼的工头多扎尔·梅耶安，看到了里面倾注的工匠之魂。为了使用制作设施而吃的苦，算是得到了回报。
6,TEXT_BANIXA501_01509_SEQ_06,空
7,TEXT_BANIXA501_01509_SEQ_07,空
8,TEXT_BANIXA501_01509_SEQ_08,空
9,TEXT_BANIXA501_01509_SEQ_09,空
10,TEXT_BANIXA501_01509_SEQ_10,空
11,TEXT_BANIXA501_01509_SEQ_11,空
12,TEXT_BANIXA501_01509_SEQ_12,空
13,TEXT_BANIXA501_01509_SEQ_13,空
14,TEXT_BANIXA501_01509_SEQ_14,空
15,TEXT_BANIXA501_01509_SEQ_15,空
16,TEXT_BANIXA501_01509_SEQ_16,空
17,TEXT_BANIXA501_01509_SEQ_17,空
18,TEXT_BANIXA501_01509_SEQ_18,空
19,TEXT_BANIXA501_01509_SEQ_19,空
20,TEXT_BANIXA501_01509_SEQ_20,空
21,TEXT_BANIXA501_01509_SEQ_21,空
22,TEXT_BANIXA501_01509_SEQ_22,空
23,TEXT_BANIXA501_01509_SEQ_23,空
24,TEXT_BANIXA501_01509_TODO_00,和丧灵钟的菲厄布瑞达对话
25,TEXT_BANIXA501_01509_TODO_01,成为捕鱼人 从纠缠沼泽林钓{{EventItem|2001410|0}}
26,TEXT_BANIXA501_01509_TODO_02,将{{EventItem|2001410|0}}与{{EventItem|2001409|0}}<br>交给丧灵钟的菲厄布瑞达
27,TEXT_BANIXA501_01509_TODO_03,<if (<var:1> < <var:2>) { 制作笔记 蛮族任务5级：制作{{ItemHQ|8112|0}} } else { 将{{ItemHQ|8112|0}}交给工匠多扎尔·梅耶安 }>
28,TEXT_BANIXA501_01509_TODO_04,空
29,TEXT_BANIXA501_01509_TODO_05,空
30,TEXT_BANIXA501_01509_TODO_06,空
31,TEXT_BANIXA501_01509_TODO_07,空
32,TEXT_BANIXA501_01509_TODO_08,空
33,TEXT_BANIXA501_01509_TODO_09,空
34,TEXT_BANIXA501_01509_TODO_10,空
35,TEXT_BANIXA501_01509_TODO_11,空
36,TEXT_BANIXA501_01509_TODO_12,空
37,TEXT_BANIXA501_01509_TODO_13,空
38,TEXT_BANIXA501_01509_TODO_14,空
39,TEXT_BANIXA501_01509_TODO_15,空
40,TEXT_BANIXA501_01509_TODO_16,空
41,TEXT_BANIXA501_01509_TODO_17,空
42,TEXT_BANIXA501_01509_TODO_18,空
43,TEXT_BANIXA501_01509_TODO_19,空
44,TEXT_BANIXA501_01509_TODO_20,空
45,TEXT_BANIXA501_01509_TODO_21,空
46,TEXT_BANIXA501_01509_TODO_22,空
47,TEXT_BANIXA501_01509_TODO_23,空
48,TEXT_BANIXA501_01509_DUZALMEYEAN_000_000,……你、对就是你，听说你的手艺不错。<br>不知能否帮我做些东西！<br>我需要{{ItemHQ|8112|0}}。
49,TEXT_BANIXA501_01509_DUZALMEYEAN_000_010,……具体就是高级传声管。<br>飞行中想要正确传达指示给机组成员，<br>需要能很好地传导声音的金属管。
50,TEXT_BANIXA501_01509_DUZALMEYEAN_000_020,……具体就是涂在传声管上的防锈剂。<br>传声管一旦装上，想要再换就很麻烦了。<br>所以需要能完美长效防腐蚀的佳品。
