key,0,1
#,,
int32,str,str
0,"TEXT_DEEPDUNGEON2ENTRANCE_KYUSEI_000_000","おや、私に何か御用ですか？
ただいま警備中でして、時を改めてお願いいたします。"
1,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_START_MENU_ENTER","<UIForeground>F20235</UIForeground><UIGlow>F20236</UIGlow>「アメノミハシラ」に挑戦する<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
2,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_START_MENU_RESET","「踏破状況をリセット」する"
3,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_START_MENU_BREAKUP","「固定パーティを解散」する"
4,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_START_MENU_SCORE","「スコア」を確認する"
5,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_START_MENU_ABOUT"," 説明を見る"
6,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ENTER_MENU_TITLE","何をする？"
7,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ENTER_MENU_FIXED","「固定パーティ」で突入する"
8,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ENTER_MENU_MATCHING","「マッチングパーティ」で突入する"
9,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ENTER_MENU_BACK","もどる"
10,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ENTER_FIXED_Q","「固定パーティ」で突入しますか？"
11,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ENTER_MATCHING_Q","「マッチングパーティ」で突入しますか？"
12,"TEXT_DEEPDUNGEON2ENTRANCE_KYUSEI_000_010","……本当に、おひとりで探索に向かわれるので？
いかな<Split(<Highlight>ObjectParameter(1)</Highlight>, ,2)/>殿とはいえ、
単独では苦戦を免れぬと思いますが、よろしいのですか？"
13,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ENTER_SOLO","本当にひとりで「アメノミハシラ」に突入しますか？"
14,"TEXT_DEEPDUNGEON2ENTRANCE_ENTER_WHICH_Q","どの階層から突入しますか？"
15,"TEXT_DEEPDUNGEON2ENTRANCE_ENTER_A1","1層"
16,"TEXT_DEEPDUNGEON2ENTRANCE_ENTER_A2","21層"
17,"TEXT_DEEPDUNGEON2ENTRANCE_TEST_ABOUT_TITLE","どの項目を見る？"
