Index,0:？,1:？
0,TEXT_DEEPDUNGEON2ACHIEVEMENT_DD2FORMERLEADER_000_000,你找我这个老头有什么事啊？<br>我看你现在并不需要老朽说些什么。
1,TEXT_DEEPDUNGEON2ACHIEVEMENT_DD2FORMERLEADER_000_010,愿意接受罗生委托的人就是你啊。<br>原来如此，确实是一副英杰之相……<br>等你成功挑战完30层以后，再来找老朽吧。
2,TEXT_DEEPDUNGEON2ACHIEVEMENT_DD2FORMERLEADER_000_020,听说你打倒了蛭子啊。<br>如果你还打算继续挑战31层之后的迷宫，<br>老朽有事想要拜托给你。
3,TEXT_DEEPDUNGEON2ACHIEVEMENT_DD2FORMERLEADER_000_021,只有到达天之御柱顶层的人才能得到的4种<br>真正英雄之证……<br>老朽我想亲眼看看这些英雄之证。
4,TEXT_DEEPDUNGEON2ACHIEVEMENT_DD2FORMERLEADER_000_022,当然老朽也不会让你白跑。<br>如果你能够达成老朽我的愿望，作为报酬老朽就把我的宝贝给你吧。<br>……我可等着你了哦，英雄阁下。
5,TEXT_DEEPDUNGEON2ACHIEVEMENT_DD2FORMERLEADER_000_030,厉害、厉害啊。<br>看来你到达天之御柱的顶层了啊。<br>像老朽这样没能成为英雄的半吊子，真是没法跟你比啊。
6,TEXT_DEEPDUNGEON2ACHIEVEMENT_DD2FORMERLEADER_000_031,你就趁着这股势头，把所有的真正英雄之证集齐后，<br>给老朽我看看吧。<br>我等着你哦，英雄阁下！
7,TEXT_DEEPDUNGEON2ACHIEVEMENT_SYSTEM_000_032,将{{Item|23177|0}}交给海贼众的资材负责人，<br>可以用来交换4种饰品。
8,TEXT_DEEPDUNGEON2ACHIEVEMENT_SYSTEM_000_033,在持有或者装备上述全部饰品后，<br>和年迈的海盗对话，<br>可以获得成就和特别的道具。
9,TEXT_DEEPDUNGEON2ACHIEVEMENT_DD2FORMERLEADER_000_040,你得到全部的真正英雄之证了啊！<br>那么老朽也遵守约定，将我的宝贝……<br>虽然想这么说，不过看来你的行李已经满了啊。
10,TEXT_DEEPDUNGEON2ACHIEVEMENT_DD2FORMERLEADER_000_041,等你整理完行李以后，再跟老朽打声招呼吧？<br>你放心，比起之前所等待的时间，<br>这点程度的等待根本算不上什么。
11,TEXT_DEEPDUNGEON2ACHIEVEMENT_SYSTEM_000_042,和年迈的海盗对话，<br>要想获得成就和特别的道具，<br>需要背包保留1格以上的空位。
12,TEXT_DEEPDUNGEON2ACHIEVEMENT_DD2FORMERLEADER_000_050,哦哦，你得到全部的真正英雄之证了啊！<br>你真是、真是、干得太好了……<br>你的武勇说不定超过了那位典膳！
13,TEXT_DEEPDUNGEON2ACHIEVEMENT_DD2FORMERLEADER_000_051,那么请你收下报酬。<br>这是老朽我的宝贝，也是海贼众的初代首领得到的，<br>并且由代代当过首领的人继承下来的宝贝。
14,TEXT_DEEPDUNGEON2ACHIEVEMENT_DD2FORMERLEADER_000_052,我的使命就是继承宝贝之后，等真正的英雄出现时托付给他。<br>说白了就是让出首领的宝座以后，得到的名誉职位。<br>没想到老朽我居然达成了这个使命。
15,TEXT_DEEPDUNGEON2ACHIEVEMENT_DD2FORMERLEADER_000_053,哈哈哈，在老朽我死之前可算有话题跟别人聊聊了。<br>感谢你啊，真正的英雄阁下。<br>请你收下这个吧。
16,TEXT_DEEPDUNGEON2ACHIEVEMENT_DD2FORMERLEADER_000_060,……嗯，你行李太多了吧？<br>现在的状态没法拿走宝贝。<br>等你整理完行李再来找我吧。
17,TEXT_DEEPDUNGEON2ACHIEVEMENT_DD2FORMERLEADER_000_070,根据只在历代的首领之间口耳相传的传说中所说，<br>“典膳驱鬼”的主人公典膳也曾经挑战过天之御柱的试炼。
18,TEXT_DEEPDUNGEON2ACHIEVEMENT_DD2FORMERLEADER_000_071,只不过，据说这位大英雄虽然到达了顶层，<br>但是没有拿到所有的英雄之证。
19,TEXT_DEEPDUNGEON2ACHIEVEMENT_DD2FORMERLEADER_000_072,究竟因为他是像传说中的那样前去驱鬼了，<br>还是有别的理由呢……<br>这还真是不为人知。
20,TEXT_DEEPDUNGEON2ACHIEVEMENT_TEST,
