key,0,1
#,,
int32,str,str
0,"TEXT_DEEPDUNGEONGACHA_ABOUT_WOODWAILERAPPRAISERS_000_000","この辺りでは、未知の遺物や土器が多数発見されていてね。
私は、それらの鑑定調査のために派遣されているの。"
1,"TEXT_DEEPDUNGEONGACHA_ABOUT_WOODWAILERAPPRAISERS_000_010","ねえ、あなた、「死者の宮殿」の探索中に、
「埋もれた財宝」を見つけなかったかしら……？
私に渡してくれれば、中身を鑑定してあげるわよ！"
2,"TEXT_DEEPDUNGEONGACHA_ABOUT_WOODWAILERAPPRAISERS_000_020","迷宮を造り上げた黒幕が残した手記か……。
いったい、何が書かれているのかしらね。"
3,"TEXT_DEEPDUNGEONGACHA_STARTMENU_TITLE","何をする？"
4,"TEXT_DEEPDUNGEONGACHA_STARTMENU_GACHA","「埋もれた財宝」を鑑定してほしい"
5,"TEXT_DEEPDUNGEONGACHA_STARTMENU_ABOUT","「埋もれた財宝」について聞く"
6,"TEXT_DEEPDUNGEONGACHA_STARTMENU_EXIT","キャンセル"
7,"TEXT_DEEPDUNGEONGACHA_ABOUT_WOODWAILERAPPRAISERS_000_050","調査隊が迷宮内で「埋もれた財宝」を発見したんだけど、
結界の影響なのか、かなりの魔力を帯びていてね……。
迂闊に扱おうものなら、呪いを帯び兼ねないの。"
8,"TEXT_DEEPDUNGEONGACHA_ABOUT_WOODWAILERAPPRAISERS_000_051","そこで、私の出番ってわけ。
「埋もれた財宝」を発見したら、私のところへ持ってきて！
慎重に魔力を除去して、中身を鑑定してあげるから！"
9,"TEXT_DEEPDUNGEONGACHA_ABOUT_SYSTEM_000_060","「死者の宮殿」では稀に、中に何が入っているかわからない、
魔力をまとった財宝が埋まっていることがあります。"
10,"TEXT_DEEPDUNGEONGACHA_ABOUT_SYSTEM_000_061","これら「埋もれた財宝」は、「調査隊の鑑定士」に渡すと、
中に入っているアイテムを入手することができます。"
11,"TEXT_DEEPDUNGEONGACHA_ABOUT_SYSTEM_000_062","「埋もれた財宝」を入手するには、財宝が埋まっている地点で、
一定時間、留まっている必要があります。"
12,"TEXT_DEEPDUNGEONGACHA_ABOUT_SYSTEM_000_063","ですが、ただ迷宮を探索するだけでは、
「埋もれた財宝」がある地点を特定することはできません。"
13,"TEXT_DEEPDUNGEONGACHA_ABOUT_SYSTEM_000_064","迷宮内で入手できる、ある「魔土器」を使用することで、
「埋もれた財宝」がある地点が視覚的に見えるようになります。
「魔土器」を活用して、うまく財宝を見つけ出しましょう。"
14,"TEXT_DEEPDUNGEONGACHA_ABOUT_SYSTEM_000_065","攻略中に発見できた「埋もれた財宝」は、
特定階層に存在する強敵を討伐して、踏破状況を記録後、
地下迷宮を退出する際に、自動で所持品に入ります。"
15,"TEXT_DEEPDUNGEONGACHA_ABOUT_SYSTEM_000_066","入手した「埋もれた財宝」は、
グレードに応じて、入手できるアイテムが変化します。
より深い階層ほど、グレードの高い財宝が埋まっています。"
16,"TEXT_DEEPDUNGEONGACHA_STARTMENU_WHO","（★未使用／削除予定★）"
17,"TEXT_DEEPDUNGEONGACHA_ABOUT","（★未使用／削除予定★）"
18,"TEXT_DEEPDUNGEONGACHA_WHO","（★未使用／削除予定★）"
19,"TEXT_DEEPDUNGEONGACHA_REJECT","（★未使用／削除予定★）"
