Index,0:？,1:？
0,TEXT_BANKJN403_02987_SEQ_00,{{color|id=508|特殊规则： 等级调整（限定职业）}}<br>※本任务需要与接受任务时的职业相同才可继续进行任务。<br><br>碧玉水的头巾好像在为什么事而担心。
1,TEXT_BANKJN403_02987_SEQ_01,
2,TEXT_BANKJN403_02987_SEQ_02,
3,TEXT_BANKJN403_02987_SEQ_03,
4,TEXT_BANKJN403_02987_SEQ_04,
5,TEXT_BANKJN403_02987_SEQ_05,
6,TEXT_BANKJN403_02987_SEQ_06,
7,TEXT_BANKJN403_02987_SEQ_07,
8,TEXT_BANKJN403_02987_SEQ_08,
9,TEXT_BANKJN403_02987_SEQ_09,
10,TEXT_BANKJN403_02987_SEQ_10,
11,TEXT_BANKJN403_02987_SEQ_11,
12,TEXT_BANKJN403_02987_SEQ_12,
13,TEXT_BANKJN403_02987_SEQ_13,
14,TEXT_BANKJN403_02987_SEQ_14,
15,TEXT_BANKJN403_02987_SEQ_15,
16,TEXT_BANKJN403_02987_SEQ_16,
17,TEXT_BANKJN403_02987_SEQ_17,
18,TEXT_BANKJN403_02987_SEQ_18,
19,TEXT_BANKJN403_02987_SEQ_19,
20,TEXT_BANKJN403_02987_SEQ_20,
21,TEXT_BANKJN403_02987_SEQ_21,
22,TEXT_BANKJN403_02987_SEQ_22,
23,TEXT_BANKJN403_02987_SEQ_23,
24,TEXT_BANKJN403_02987_TODO_00,和痉挛寨的碧甲族老人对话
25,TEXT_BANKJN403_02987_TODO_01,将{{EventItem|2002404|0}}交给痉挛寨的拥有美丽长发的海盗
26,TEXT_BANKJN403_02987_TODO_02,向头巾报告
27,TEXT_BANKJN403_02987_TODO_03,
28,TEXT_BANKJN403_02987_TODO_04,
29,TEXT_BANKJN403_02987_TODO_05,
30,TEXT_BANKJN403_02987_TODO_06,
31,TEXT_BANKJN403_02987_TODO_07,
32,TEXT_BANKJN403_02987_TODO_08,
33,TEXT_BANKJN403_02987_TODO_09,
34,TEXT_BANKJN403_02987_TODO_10,
35,TEXT_BANKJN403_02987_TODO_11,
36,TEXT_BANKJN403_02987_TODO_12,
37,TEXT_BANKJN403_02987_TODO_13,
38,TEXT_BANKJN403_02987_TODO_14,
39,TEXT_BANKJN403_02987_TODO_15,
40,TEXT_BANKJN403_02987_TODO_16,
41,TEXT_BANKJN403_02987_TODO_17,
42,TEXT_BANKJN403_02987_TODO_18,
43,TEXT_BANKJN403_02987_TODO_19,
44,TEXT_BANKJN403_02987_TODO_20,
45,TEXT_BANKJN403_02987_TODO_21,
46,TEXT_BANKJN403_02987_TODO_22,
47,TEXT_BANKJN403_02987_TODO_23,
48,TEXT_BANKJN403_02987_ZUKIN_000_000,<name:玩家全名><if (<param:性别> 大姐) { 大哥 }>，你来得正是时候——<br>村子里的老爷爷到痉挛寨去行商了，<br>可是最近他的健忘越发严重，我很担心啊——
49,TEXT_BANKJN403_02987_ZUKIN_000_001,拜托了！替我去一趟痉挛寨，<br>帮忙寻找碧甲族老人好吗？<br>那就麻烦你了——
50,TEXT_BANKJN403_02987_OLDTURTLE02987_000_010,哦！我一直找你来着——<br>这就是你订的商品——
51,TEXT_BANKJN403_02987_OLDTURTLE02987_000_011,什么？我认错人了？！<br>真是失礼，失礼了——
52,TEXT_BANKJN403_02987_OLDTURTLE02987_100_011,……哎呀，你说能替我把商品送过去？！<br>那可真是帮大忙了——<br>一直走来走去的，我正感到累得不行了呢——
53,TEXT_BANKJN403_02987_OLDTURTLE02987_000_012,要送的商品是这个软膏——<br>收货人……应该是……拥有美丽长发的海盗——<br>那么我就先回去休息休息了——
54,TEXT_BANKJN403_02987_OKMID2987_000_012,哦呀，这不是我向那个老爷爷订的{{EventItem|2002404|0}}吗？<br>你替他送过来了啊？
55,TEXT_BANKJN403_02987_OKMID2987_000_013,我一直等着这个软膏呢，谢谢你！<br>为了防止晒伤这个软膏可是必不可缺的。<br>别看碧甲族的外表是那样，但是他们能做出不错的软膏。
56,TEXT_BANKJN403_02987_OKMID2987_000_014,对于出生在大山里的我来说，海边的阳光实在是太强烈了，<br>但是只要有了这个用海藻做的软膏，就不怕皮肤被晒伤了。<br>那你也替我向老爷爷问好！
57,TEXT_BANKJN403_02987_OKAURA2987_000_015,什么，你是来送货的？<br>啊，是替碧甲族老人送货啊。<br>谢谢你了！
58,TEXT_BANKJN403_02987_OKAURA2987_000_016,就是这个软膏。<br>有了这个软膏，就不怕被水母给蛰伤了。<br>不愧是熟知大海的甲人族的独家秘技。
59,TEXT_BANKJN403_02987_OKAURA2987_000_017,话说回来，平时来送货的那个甲人族是身体不舒服吗？<br>请转告他，祝他早日恢复健康。<br>再见了。
60,TEXT_BANKJN403_02987_OKRUGA2987_000_018,啊，的确是我拜托那个碧甲族的老人定期送{{EventItem|2002404|0}}过来。<br>这次是你给送过来了？
61,TEXT_BANKJN403_02987_OKRUGA2987_000_019,哦，我一直等着这个呢！<br>这个软膏就是我引以为傲的头发保持光泽的秘诀。<br>谢谢你送过来！
62,TEXT_BANKJN403_02987_OKRUGA2987_000_020,话说回来，平时来送货的那个老爷子今天是身体不舒服吗？<br>请你转告他，欢迎他下次再来。<br>再见了！
63,TEXT_BANKJN403_02987_ZUKIN_000_040,<if (<param:性别> 大姐) { 大哥 }>，辛苦了——<br>谢谢你帮助老爷爷——<br>老爷爷还夸奖<if (<param:性别> 大姐) { 大哥 }>说“跟我年轻的时候一样努力”——
64,TEXT_BANKJN403_02987_ZUKIN_000_041,老爷爷是村里最年长者的其中一人，<br>为了维系结下的缘分，到现在还在各个客户之间游来游去——<br>我也想像老爷爷那样永远活跃在第一线——
