Index,0:？,1:？
0,TEXT_BANKJN006_02978_SEQ_00,{{color|id=508|特殊规则： 等级调整（限定职业）}}<br>碧玉水的武盔在等待冒险者。
1,TEXT_BANKJN006_02978_SEQ_01,※本任务为{{color|id=508|}} 等级调整（限定职业）任务，<br>　进行时需要与接受任务时的职业相同才可继续进行任务。<br><br>武盔委托冒险者随同拜访和付丧一起结缘的人们。和延夏弓束官邸的鱼形交谈。
2,TEXT_BANKJN006_02978_SEQ_02,和鱼形进行了交谈。他忘记了付丧的事。也许是因为当时受到红甲族袭击，在惊吓中失去了记忆。和太阳神草原重逢集市的兀赤金交谈。
3,TEXT_BANKJN006_02978_SEQ_03,和兀赤金父子进行了交谈，他们也忘记了付丧的事。武盔感到不安，于是前去拜访把付丧赠送给自己的潮海。和黄金港小锻冶屋的潮海交谈。
4,TEXT_BANKJN006_02978_SEQ_04,和潮海进行了交谈。她记得付丧的事，却完全想不起来付丧活动起来并说话的事情。和红玉海碧玉水的文镇交谈。
5,TEXT_BANKJN006_02978_SEQ_05,和文镇进行了交谈，也向寻宝众进行了确认。大家果然都不记得付丧曾经会跑会跳会说话。不过，文镇说他自己也曾经历过类似的事。对武盔而言，付丧是真实存在过的，而现今的缘分和宝物，都是付丧的馈赠。武盔决心珍惜宝贵的缘分，和同伴一起为增加宝物而努力。
6,TEXT_BANKJN006_02978_SEQ_06,
7,TEXT_BANKJN006_02978_SEQ_07,
8,TEXT_BANKJN006_02978_SEQ_08,
9,TEXT_BANKJN006_02978_SEQ_09,
10,TEXT_BANKJN006_02978_SEQ_10,
11,TEXT_BANKJN006_02978_SEQ_11,
12,TEXT_BANKJN006_02978_SEQ_12,
13,TEXT_BANKJN006_02978_SEQ_13,
14,TEXT_BANKJN006_02978_SEQ_14,
15,TEXT_BANKJN006_02978_SEQ_15,
16,TEXT_BANKJN006_02978_SEQ_16,
17,TEXT_BANKJN006_02978_SEQ_17,
18,TEXT_BANKJN006_02978_SEQ_18,
19,TEXT_BANKJN006_02978_SEQ_19,
20,TEXT_BANKJN006_02978_SEQ_20,
21,TEXT_BANKJN006_02978_SEQ_21,
22,TEXT_BANKJN006_02978_SEQ_22,
23,TEXT_BANKJN006_02978_SEQ_23,
24,TEXT_BANKJN006_02978_TODO_00,和弓束官邸的鱼形对话
25,TEXT_BANKJN006_02978_TODO_01,和重逢集市的兀赤金对话
26,TEXT_BANKJN006_02978_TODO_02,和黄金港的潮海对话
27,TEXT_BANKJN006_02978_TODO_03,和碧玉水的文镇对话
28,TEXT_BANKJN006_02978_TODO_04,
29,TEXT_BANKJN006_02978_TODO_05,
30,TEXT_BANKJN006_02978_TODO_06,
31,TEXT_BANKJN006_02978_TODO_07,
32,TEXT_BANKJN006_02978_TODO_08,
33,TEXT_BANKJN006_02978_TODO_09,
34,TEXT_BANKJN006_02978_TODO_10,
35,TEXT_BANKJN006_02978_TODO_11,
36,TEXT_BANKJN006_02978_TODO_12,
37,TEXT_BANKJN006_02978_TODO_13,
38,TEXT_BANKJN006_02978_TODO_14,
39,TEXT_BANKJN006_02978_TODO_15,
40,TEXT_BANKJN006_02978_TODO_16,
41,TEXT_BANKJN006_02978_TODO_17,
42,TEXT_BANKJN006_02978_TODO_18,
43,TEXT_BANKJN006_02978_TODO_19,
44,TEXT_BANKJN006_02978_TODO_20,
45,TEXT_BANKJN006_02978_TODO_21,
46,TEXT_BANKJN006_02978_TODO_22,
47,TEXT_BANKJN006_02978_TODO_23,
48,TEXT_BANKJN006_02978_KABUTO_000_000,<name:玩家全名>阁下，欢迎——<br>等你许久了——
49,TEXT_BANKJN006_02978_KABUTO_000_001,自从付丧停止活动后，<br>鄙人心怀付丧的教诲，努力和同伴协作——<br>也结下了新的缘分——
50,TEXT_BANKJN006_02978_KABUTO_000_002,伙伴们真是可靠啊——<br>他们看鄙人总是不休息，<br>想让鄙人去度个假——
51,TEXT_BANKJN006_02978_KABUTO_000_003,可是，鄙人真的不知道该干什么……<br>思来想去，鄙人觉得应该去拜访一下<br>从前咱们三人一起去结下了缘分的人们——
