Index,0:？,1:？
0,TEXT_STMBDB109_02970_SEQ_00,沙之家的娜娜莫·乌尔·娜莫想要开始下一步行动。
1,TEXT_STMBDB109_02970_SEQ_01,
2,TEXT_STMBDB109_02970_SEQ_02,
3,TEXT_STMBDB109_02970_SEQ_03,
4,TEXT_STMBDB109_02970_SEQ_04,
5,TEXT_STMBDB109_02970_SEQ_05,
6,TEXT_STMBDB109_02970_SEQ_06,
7,TEXT_STMBDB109_02970_SEQ_07,
8,TEXT_STMBDB109_02970_SEQ_08,
9,TEXT_STMBDB109_02970_SEQ_09,
10,TEXT_STMBDB109_02970_SEQ_10,
11,TEXT_STMBDB109_02970_SEQ_11,
12,TEXT_STMBDB109_02970_SEQ_12,
13,TEXT_STMBDB109_02970_SEQ_13,
14,TEXT_STMBDB109_02970_SEQ_14,
15,TEXT_STMBDB109_02970_SEQ_15,
16,TEXT_STMBDB109_02970_SEQ_16,
17,TEXT_STMBDB109_02970_SEQ_17,
18,TEXT_STMBDB109_02970_SEQ_18,
19,TEXT_STMBDB109_02970_SEQ_19,
20,TEXT_STMBDB109_02970_SEQ_20,
21,TEXT_STMBDB109_02970_SEQ_21,
22,TEXT_STMBDB109_02970_SEQ_22,
23,TEXT_STMBDB109_02970_SEQ_23,
24,TEXT_STMBDB109_02970_TODO_00,和阿拉米格人居住区的莉瑟对话
25,TEXT_STMBDB109_02970_TODO_01,和瓦特对话
26,TEXT_STMBDB109_02970_TODO_02,和维斯卡对话并用望远镜观察虾蛄
27,TEXT_STMBDB109_02970_TODO_03,和维斯卡对话
28,TEXT_STMBDB109_02970_TODO_04,和维斯卡对话并用望远镜观察弗巴德
29,TEXT_STMBDB109_02970_TODO_05,和维斯卡对话
30,TEXT_STMBDB109_02970_TODO_06,向瓦特报告
31,TEXT_STMBDB109_02970_TODO_07,
32,TEXT_STMBDB109_02970_TODO_08,
33,TEXT_STMBDB109_02970_TODO_09,
34,TEXT_STMBDB109_02970_TODO_10,
35,TEXT_STMBDB109_02970_TODO_11,
36,TEXT_STMBDB109_02970_TODO_12,
37,TEXT_STMBDB109_02970_TODO_13,
38,TEXT_STMBDB109_02970_TODO_14,
39,TEXT_STMBDB109_02970_TODO_15,
40,TEXT_STMBDB109_02970_TODO_16,
41,TEXT_STMBDB109_02970_TODO_17,
42,TEXT_STMBDB109_02970_TODO_18,
43,TEXT_STMBDB109_02970_TODO_19,
44,TEXT_STMBDB109_02970_TODO_20,
45,TEXT_STMBDB109_02970_TODO_21,
46,TEXT_STMBDB109_02970_TODO_22,
47,TEXT_STMBDB109_02970_TODO_23,
48,TEXT_STMBDB109_02970_NANAMOULNAMO_000_001,总之，现在已经决定好了方针，<br>朕要回乌尔达哈和八官府商议具体计划了。
49,TEXT_STMBDB109_02970_NANAMOULNAMO_000_002,朕希望你能够去向阿拉米格方面传达一下此事……<br>请你前往阿拉米格人居住区，向莉瑟汇报一下吧。
50,TEXT_STMBDB109_02970_NANAMOULNAMO_000_003,从头到尾都要劳烦你，实在抱歉。<br>离难民归国支援计划的执行只剩一步之遥了……<br>还请你多包涵。
51,TEXT_STMBDB109_02970_NANAMOULNAMO_000_005,朕回乌尔达哈时你就不用陪着了，<br>朕已经用通讯珠联络过帕帕夏恩前来迎接，<br>他现在一定急着找朕找得脸都吓白了吧。
52,TEXT_STMBDB109_02970_ARENVALD_000_010,欢迎回来，<name:玩家全名>。<br>怎么样，见到娜娜莫陛下了吗？
53,TEXT_STMBDB109_02970_ALPHINAUD_000_015,在等你回来的这段时间，我做好了废王的黄金的目录，<br>并且已经为变卖它们做起了准备。<br>能换的钱似乎比我们想象的还要多，我正高兴呢。
54,TEXT_STMBDB109_02970_WISCAR_000_020,哟，好久不见，<br>我刚完成侦察任务来向莉瑟队长汇报。<br>我会努力加油，不给梅弗里德蒙羞的！
55,TEXT_STMBDB109_02970_LYSE_000_030,你回来了，<name:玩家全名>。<br>辛苦了……娜娜莫陛下找你有什么事？
56,TEXT_STMBDB109_02970_LYSE_000_031,……原来如此，劳班虽然决定要回乌尔达哈，<br>但看上去还有些犹豫……
57,TEXT_STMBDB109_02970_LYSE_000_032,不过娜娜莫陛下竟然会为了支援阿拉米格难民而行动，<br>真的很让我感动。
58,TEXT_STMBDB109_02970_ALPHINAUD_000_033,盐村和制盐业这个着眼点也很好，<br>不过竟然会去寻求罗罗力特会长的协助，<br>看来娜娜莫陛下也真的是下定了决心。
59,TEXT_STMBDB109_02970_ALPHINAUD_000_034,莉瑟，如果你们临时政权想要接受这支援计划的话，<br>我有个提议。
60,TEXT_STMBDB109_02970_ALPHINAUD_000_035,那就是将废王的黄金作为运营资金，<br>阿拉米格方面也投资到这个项目中去。<br>如果完全靠乌尔达哈投资，那就会失去主导权。
61,TEXT_STMBDB109_02970_LYSE_000_036,在黄金港的时候也是这样，<br>只要有罗罗力特参与，阿尔菲诺就会变得格外慎重呢。
62,TEXT_STMBDB109_02970_LYSE_000_037,不过这个提议我采纳了。<br>当然了，先要征求盐村的人民们同意才行。
63,TEXT_STMBDB109_02970_LYSE_000_038,维斯卡，能不能向你的外祖父传达一下这次乌尔达哈的计划？<br>如果能获得瓦特他们的同意，那我们就开始执行这个计划。
64,TEXT_STMBDB109_02970_WISCAR_000_039,了解，莉瑟队长。<br><name:玩家全名>，请你和我一同去盐村找瓦特外祖父吧。
65,TEXT_STMBDB109_02970_ALPHINAUD_000_040,我也和你们一起去。<br>关于资金的具体说明就交给我吧。
66,TEXT_STMBDB109_02970_ARENVALD_000_045,钱的事就交给你们了，<br>说来惭愧，我不太会算数。<br>下次让阿尔菲诺教教我好了……
67,TEXT_STMBDB109_02970_LYSE_000_050,真要感谢娜娜莫陛下。<br>我也不能输……<br>为了让大家过上好日子，我要尽自己所能！
