Index,0:？,1:？
0,TEXT_CTSETCAOZLATOOLJA_00652_Q1_000_000,想了解什么？
1,TEXT_CTSETCAOZLATOOLJA_00652_A1_000_001,询问有关青魔法师记录
2,TEXT_CTSETCAOZLATOOLJA_00652_A1_000_002,关于每周目标
3,TEXT_CTSETCAOZLATOOLJA_00652_A1_000_003,取消
4,TEXT_CTSETCAOZLATOOLJA_00652_LATOOLJA_000_010,青魔法师记录是用来、对大师提出的、<br>“青魔法师万能论”进行、实证研究的记录。
5,TEXT_CTSETCAOZLATOOLJA_00652_LATOOLJA_000_011,请你也以、仅由青魔法师组成的队伍、前往各种危险地带、<br>记录下、冒险的过程。<br>至于报酬、自然、会支付给你的。
6,TEXT_CTSETCAOZLATOOLJA_00652_LATOOLJA_000_012,你持有的、青魔法书上、<br>记载着、相关研究对象、的危险地带。<br>请你确认无误后、召集青魔法师、进行攻略。
7,TEXT_CTSETCAOZLATOOLJA_00652_SYSTEM_000_020,青魔法师记录是只限青魔法师组成的小队进行攻略的任务。
8,TEXT_CTSETCAOZLATOOLJA_00652_SYSTEM_000_021,满足条件并完成任务时，<br>将会得到金币、同盟徽章、亚拉戈神典石等报酬，<br>并且在首次完成任务时还将获得首次达成报酬。
9,TEXT_CTSETCAOZLATOOLJA_00652_SYSTEM_000_022,可以从快捷指令“青魔法书”的标签页中打开“青魔法师记录”，<br>确认任务列表以及各个任务的攻略情况。
10,TEXT_CTSETCAOZLATOOLJA_00652_SYSTEM_000_023,此外，在“青魔法师记录”中<br>可以进行“招募队员”与“挑战任务”。<br>请招募青魔法师，一起挑战指定任务。
11,TEXT_CTSETCAOZLATOOLJA_00652_SYSTEM_000_024,以完成青魔法师记录为目的攻略任务时，<br>请勿解除人数限制，一定要按规定人数进行攻略。
12,TEXT_CTSETCAOZLATOOLJA_00652_LATOOLJA_000_040,“青魔法师记录”中、有一种被称为“每周目标”的任务，<br>该目标、会指定一些特别、需要进行记录的“危险地带”。<br>报酬也比通常任务、要高不少、请你积极挑战。
13,TEXT_CTSETCAOZLATOOLJA_00652_SYSTEM_000_041,完成“每周目标”中指定的任务，<br>即可获得比通常更多的报酬。
14,TEXT_CTSETCAOZLATOOLJA_00652_SYSTEM_000_042,此外还存在一种需要攻略高难度任务的“特别任务”，<br>不过获得的报酬也会进一步增加。
15,TEXT_CTSETCAOZLATOOLJA_00652_SYSTEM_100_043,"每周目标指定的任务将于每周<switch ( <value:星期> ) { 周日 , 周一 , 周二 , 周三 , 周四 , 周五 , 周六 }>的<if (<value:小时> <switch ( <value:小时> ) { 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 }>) { 0 }>点（地球时间）更新。"
