Index,0:？,1:？
0,TEXT_CTSIKDENTRANCE_00663_DRYSKTHOTA_000_000,这里是捕鱼人行会运营的大型渔船“努力号”的乘船登记窗口，<br>如果有兴趣的话，请先拜访捕鱼人行会！
1,TEXT_CTSIKDENTRANCE_00663_DRYSKTHOTA_000_010,欢迎来到捕鱼人行会引以为傲的大型渔船……<br>你是想要乘坐“努力号”吗？
2,TEXT_CTSIKDENTRANCE_00663_SYSTEM_000_005,乘船登记中
3,TEXT_CTSIKDENTRANCE_00663_SYSTEM_000_010,非乘船登记时间<br>下次开始登记时间： <if (<var:2> > 0) { <var:2>小时<if (<var:3> > 1) { <var:3>分钟 }>后 } else { <if (<var:3> > 1) { <var:3>分钟后 } else { 1分钟以内 }> }>
4,TEXT_CTSIKDENTRANCE_00663_Q1_000_000,进行乘船登记
5,TEXT_CTSIKDENTRANCE_00663_Q1_000_001,查看“努力号航运表”
6,TEXT_CTSIKDENTRANCE_00663_Q1_000_002,确认“出海垂钓”的详细情报
7,TEXT_CTSIKDENTRANCE_00663_Q1_000_003,取消
8,TEXT_CTSIKDENTRANCE_00663_SYSTEM_000_020,确定要乘坐<IKDRoute:<var:1>:8>吗？
9,TEXT_CTSIKDENTRANCE_00663_DRYSKTHOTA_000_200,哎呀，你难道是忘带鱼竿了吗？<br>努力号是捕鱼人专用的大型渔船，<br>所以欢迎你作为捕鱼人前来乘坐！
10,TEXT_CTSIKDENTRANCE_00663_SYSTEM_000_205,仅限捕鱼人能够乘坐努力号。<br>想要进行乘船登记时，请切换到捕鱼人职业后，<br>再次与德瑞斯库托塔交谈。
11,TEXT_CTSIKDENTRANCE_00663_DRYSKTHOTA_000_300,非常抱歉！乘船登记时间已经结束……<br>船只已经出海了。<br>请等待下次的航海。
12,TEXT_CTSIKDENTRANCE_00663_SYSTEM_000_305,乘船登记的时间已经结束，<br>因此无法乘船。
13,TEXT_CTSIKDENTRANCE_00663_DRYSKTHOTA_000_500,现在还没到乘船登记的时间！<br>请耐心等待下次的登记时间。
14,TEXT_CTSIKDENTRANCE_00663_SYSTEM_000_505,现在不是乘船登记时间，无法进行登记。<br>下次乘船登记的开始时间可以从“努力号航运表”进行确认。
15,TEXT_CTSIKDENTRANCE_00663_TALK_ACTOR,
16,TEXT_CTSIKDENTRANCE_00663_PROG_TEST_005,
17,TEXT_CTSIKDENTRANCE_00663_PROG_TEST_010,
18,TEXT_CTSIKDENTRANCE_00663_PROG_TEST_Q1_000,
19,TEXT_CTSIKDENTRANCE_00663_PROG_TEST_Q1_001,
20,TEXT_CTSIKDENTRANCE_00663_PROG_TEST_Q1_002,
21,TEXT_CTSIKDENTRANCE_00663_PROG_TEST_Q1_010,
22,TEXT_CTSIKDENTRANCE_00663_PROG_TEST_001,
23,TEXT_CTSIKDENTRANCE_00663_PROG_TEST_000,非乘船登记时间（距离下次登记开始还有：<var:1>秒）
