key,0,1
#,,
int32,str,str
0,"TEXT_REGOTH4MYCMIKOTO_00659_000_000","「覗覚石」からパワーを感じることができなくなりました。
神降ろしにエーテルが必要なように、
記憶探索にも「覗覚石」というクリスタルのパワーが必要です。"
1,"TEXT_REGOTH4MYCMIKOTO_00659_000_001","聖石のように、チャージ可能なパワーならよいのですが、
そこまでのメカニズムをまだ解析できていないので……。
更に研究しないと駄目ですね……。"
2,"TEXT_REGOTH4MYCMIKOTO_00659_000_002","私はこのままこのガンゴッシュに残って、
「覗覚石」の解析に励みたいと思います。
また、何かわかったらご連絡致しますね。"
3,"TEXT_REGOTH4MYCMIKOTO_00659_000_003","はい！　何かご用はございますか？"
4,"TEXT_REGOTH4MYCMIKOTO_00659_MIKOTO_000_005",""
5,"TEXT_REGOTH4MYCMIKOTO_00659_MIKOTO_000_006",""
6,"TEXT_REGOTH4MYCMIKOTO_00659_MIKOTO_000_010",""
7,"TEXT_REGOTH4MYCMIKOTO_00659_MIKOTO_000_011",""
8,"TEXT_REGOTH4MYCMIKOTO_00659_MIKOTO_000_015",""
9,"TEXT_REGOTH4MYCMIKOTO_00659_MIKOTO_000_016",""
10,"TEXT_REGOTH4MYCMIKOTO_00659_MIKOTO_000_017",""
11,"TEXT_REGOTH4MYCMIKOTO_00659_Q30_000_000","何を聞く？"
12,"TEXT_REGOTH4MYCMIKOTO_00659_A30_000_000","「紡ぎ手」について"
13,"TEXT_REGOTH4MYCMIKOTO_00659_A30_000_001","「覗覚石」について"
14,"TEXT_REGOTH4MYCMIKOTO_00659_A30_000_002","「記憶」について"
15,"TEXT_REGOTH4MYCMIKOTO_00659_A30_000_003","「未来視」について"
16,"TEXT_REGOTH4MYCMIKOTO_00659_A30_100_003",""
17,"TEXT_REGOTH4MYCMIKOTO_00659_A30_101_003",""
18,"TEXT_REGOTH4MYCMIKOTO_00659_A30_000_004","ミコトについて"
19,"TEXT_REGOTH4MYCMIKOTO_00659_A30_000_0010","キャンセル"
20,"TEXT_REGOTH4MYCMIKOTO_00659_MIKOTO_300_200","第四星暦時代、「紡ぎ手」と呼ばれる巫士たちが、
特別なクリスタル「覗覚石」を使い、
心の病を患った病人の、その心の中に入り治療を施したそうです。"
