key,0,1
#,,
int32,str,str
0,"TEXT_REGOTH4MYCBAICHAOUEN_00657_000_000","解放者殿のご協力に深く感謝申し上げます。
グンヒルドの剣の復刻を足がかりに、
我らレジスタンスの結束を固め、戦いの狼煙としましょう。"
1,"TEXT_REGOTH4MYCBAICHAOUEN_00657_000_001","第IV軍団への反攻作戦開始の暁には、
是非とも解放者殿もご参加くださいませ！
<If(PlayerParameter(4))>貴女様<Else/>貴方様</If>のご助力さえあれば必ずや悲願達成も叶うはず！"
2,"TEXT_REGOTH4MYCBAICHAOUEN_00657_000_002","ところで、何かお聞きになりたいことはございますか？"
3,"TEXT_REGOTH4MYCBAICHAOUEN_00657_000_010","反撃作戦を開始致しました。
解放者殿も是非、最前線のウトヤ前哨地へ移動してください。
新生グンヒルドの剣らをご紹介しましょう！"
4,"TEXT_REGOTH4MYCBAICHAOUEN_00657_000_011","ところで、何かお聞きになりたいことはございますか？"
5,"TEXT_REGOTH4MYCBAICHAOUEN_00657_000_020","……そういえば、シャーレアンの賢人殿が<If(PlayerParameter(4))>貴女様<Else/>貴方様</If>をお探しでしたよ。
覗覚石のエーテルがどうとか……。
前線へおいでになる前に賢人殿にお会いくださいませ。"
6,"TEXT_REGOTH4MYCBAICHAOUEN_00657_000_021","ところで、何かお聞きになりたいことはございますか？"
7,"TEXT_REGOTH4MYCBAICHAOUEN_00657_000_025","第IV軍団との戦い、すなわち「荒鷲の巣作戦」が始まりました。
皆、祖国ボズヤの復興を願い、命を賭して戦いに挑んでおります。
どうか解放者殿のお力を我らにお貸しくださいませ！"
8,"TEXT_REGOTH4MYCBAICHAOUEN_00657_000_026","ところで、何かお聞きになりたいことはございますか？"
9,"TEXT_REGOTH4MYCBAICHAOUEN_00657_000_030","ミーシィヤさんが我らを裏切るだなんてまったく信じられません。
ですが、今はその真偽を探る時間も惜しい……。
カストルム・ラクスリトレを落としてからとしましょう……。"
10,"TEXT_REGOTH4MYCBAICHAOUEN_00657_000_031","ところで、何かお聞きになりたいことはございますか？"
11,"TEXT_REGOTH4MYCBAICHAOUEN_00657_000_035","(-？？？？-)"
12,"TEXT_REGOTH4MYCBAICHAOUEN_00657_000_036","(-？？？？-)"
