Index,0:？,1:？
0,TEXT_CTSOPN50LEWREY_00622_CFC_TO_INSTANCE_CONTENT,<ContentFinderCondition:<var:1>:3>
1,TEXT_CTSOPN50LEWREY_00622_RENRAKU_000_010,<name:玩家全名>，辛苦了。<br>你有需要确认的事情吗？
2,TEXT_CTSOPN50LEWREY_00622_Q1_000_000,要做什么？
3,TEXT_CTSOPN50LEWREY_00622_A1_000_003,确认现状
4,TEXT_CTSOPN50LEWREY_00622_A1_000_004,取消
5,TEXT_CTSOPN50LEWREY_00622_LEWREY_000_018,我遵循各位的意见，<br>将关于“空无大地”调查的情况只传达给了最小限度的相关人员。
6,TEXT_CTSOPN50LEWREY_00622_LEWREY_000_019,只不过为了准确地提供补给物资，<br>我需要定期了解一下调查的进展……<br>所以就拜托了琳小姐撰写报告。
7,TEXT_CTSOPN50LEWREY_00622_LEWREY_000_020,第一次定期报告应该是要记载从你们进入空无大地，<br>一直到与构想蛮神“泰坦”进行战斗的事情经过。
8,TEXT_CTSOPN50LEWREY_00622_LEWREY_000_021,我想差不多琳小姐该把报告拿过来了……
9,TEXT_CTSOPN50LEWREY_00622_RYNE_000_022,卢利，我把报告拿来了。
10,TEXT_CTSOPN50LEWREY_00622_RYNE_100_022,啊！<br>原来<name:玩家全名>也在啊。<br>那正好！
11,TEXT_CTSOPN50LEWREY_00622_LEWREY_000_023,嗯……<br>你先把报告交给我吧。
12,TEXT_CTSOPN50LEWREY_00622_LEWREY_000_024,……报告我的确收到了。<br>那个，你刚才说正好是什么意思？
13,TEXT_CTSOPN50LEWREY_00622_RYNE_000_025,其实……我有东西想给你看。
14,TEXT_CTSOPN50LEWREY_00622_RYNE_000_026,这个水晶是桑克瑞德他们离开空无大地之前，<br>在伊甸内部发现的。
15,TEXT_CTSOPN50LEWREY_00622_RYNE_100_026,窥视水晶的内部，<br>能看到<name:玩家全名>与伊甸进行相关战斗的幻影……
16,TEXT_CTSOPN50LEWREY_00622_RYNE_000_027,据于里昂热所说，<br>这块水晶有可能是伊甸的记忆结晶化后的产物……<br><name:玩家全名>，你也过来看看吧？
17,TEXT_CTSOPN50LEWREY_00622_SYSTEM_100_027,水晶的深处映出了似曾相识，<br>但又比以前经历过的战斗更为激烈的情景！
18,TEXT_CTSOPN50LEWREY_00622_LEWREY_000_028,你、你怎么了？！
19,TEXT_CTSOPN50LEWREY_00622_LEWREY_000_029,你看到了自己曾经历过的战斗，<br>但却又有着微妙的不同？！<br>那这块水晶到底是……
20,TEXT_CTSOPN50LEWREY_00622_RYNE_000_030,说不定是伊甸干涉环境以太的能力<br>使水晶的本质发生了改变。<br>因此里面记录的记忆也可能发生了变化。
21,TEXT_CTSOPN50LEWREY_00622_RYNE_000_031,
22,TEXT_CTSOPN50LEWREY_00622_LEWREY_000_032,不管怎样，这块水晶还是交给<name:玩家全名>保管吧。<br>这样也许还能派上什么用场。
23,TEXT_CTSOPN50LEWREY_00622_RYNE_000_032,是的，我也是这么想的。<br>不一样的记忆，也可以说是另一种可能性，<br>其中没准有能活用到今后战斗中的部分。
24,TEXT_CTSOPN50LEWREY_00622_RYNE_000_033,我也得不断地锻炼与学习才行……<br>那我就先走了！
25,TEXT_CTSOPN50LEWREY_00622_LEWREY_000_400,琳小姐委托的关于移送神秘袭击者等诸项事情，<br>我已经派人安排好了。
26,TEXT_CTSOPN50LEWREY_00622_LEWREY_100_400,在合适的时机到来之前，<br>我们将会避人耳目对那位袭击者进行管束与监视。
27,TEXT_CTSOPN50LEWREY_00622_LEWREY_000_401,话说回来……这件事虽然不能大声张扬，<br>不过你们居然打算让空无大地重新恢复生机……<br>这简直像是酒馆的诗人口中吟唱的故事一般传奇啊！
28,TEXT_CTSOPN50LEWREY_00622_LEWREY_000_402,但是我终究只是一名公务员，没法参加到你们的冒险当中。<br>不过像是准备气垫船或是简易以太之光之类的后方支援工作，<br>就包在我身上吧。
29,TEXT_CTSOPN50LEWREY_00622_LEWREY_000_403,
30,TEXT_CTSOPN50LEWREY_00622_TALK_ACTOR,
31,TEXT_CTSOPN50LEWREY_00622_RENRAKU_000_400,
32,TEXT_CTSOPN50LEWREY_00622_A1_000_001,
