Index,0:？,1:？
0,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_000_000,哦，是<name:玩家全名>啊。<br>有什么事吗？
1,TEXT_CMNCNTWEEKLYPUZZLE_00675_Q1_000_001,要做什么？
2,TEXT_CMNCNTWEEKLYPUZZLE_00675_A1_000_001,挑战“幻巧拼图”
3,TEXT_CMNCNTWEEKLYPUZZLE_00675_A1_000_002,交换奖品
4,TEXT_CMNCNTWEEKLYPUZZLE_00675_A1_000_003,询问有关“幻巧拼图”
5,TEXT_CMNCNTWEEKLYPUZZLE_00675_A1_000_004,进行谈话
6,TEXT_CMNCNTWEEKLYPUZZLE_00675_A1_000_005,取消
7,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_000_001,要想挑战的话，你首先得跟我讲讲相关的故事。<br>而且必须是身临其境般地讲给我听，<br>等你仔细地回想起来并组织好语言后再来找我吧。
8,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_000_002,嗯……我还在想着如何在茶会上将你讲的故事，<br>以我的视点讲述出来呢。<br>所以抱歉，你下次再来吧。
9,TEXT_CMNCNTWEEKLYPUZZLE_00675_SYSTEM_000_003,"每周可以通过与“宗长”对话挑战幻巧拼图。<br>想要挑战时需要在每周<switch ( <value:星期> ) { 周日 , 周一 , 周二 , 周三 , 周四 , 周五 , 周六 }>的<if (<value:小时> <switch ( <value:小时> ) { 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 }>) { 0 }>点（地球时间）以后<br>完成“幻巧战”并再次与宗长对话。"
10,TEXT_CMNCNTWEEKLYPUZZLE_00675_SYSTEM_000_004,要挑战“幻巧拼图”吗？<br>（“幻巧叶”的持有数：<var:1>/1000）<if (<var:1> == 1000) { <br>{{color|id=508|※持有数已达上限，<br>　无法取得更多的“幻巧叶”。}} } else { <if (<var:1> > 875) { <br>{{color|id=508|※持有数已达上限，如果继续进行挑战的话，<br>　将有可能无法获得全部的“幻巧叶”。}} }> }>
11,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_000_005,看来你已经回想起了与荒神激战的细节。<br>好了，快讲给我听听吧！
12,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_000_006,哦哦……这可是真厉害！<br>这简直是不亚于“典膳驱鬼”的精彩故事啊！<br>按照约定，你可以挑战幻巧拼图了。
13,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_000_007,干嘛呀，你是来冷场的吗……讲故事可要靠气势哦？<br>既然你已经想起了与荒神激战的细节，<br>就别吊我胃口了，赶紧给我讲讲吧。
14,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_000_008,你想用收集的“幻巧叶”交换奖品啊？
15,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_100_008,哦，你想问什么？
16,TEXT_CMNCNTWEEKLYPUZZLE_00675_Q2_000_001,想了解什么？
17,TEXT_CMNCNTWEEKLYPUZZLE_00675_A2_000_001,关于宗长
18,TEXT_CMNCNTWEEKLYPUZZLE_00675_A2_000_002,关于幻巧拼图
19,TEXT_CMNCNTWEEKLYPUZZLE_00675_A2_000_003,取消
20,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_000_009,我不是都说过了，我不叫宗长，我的名字是宗旦。<br>再者说这张脸也是为了方便和人类交谈才变出来的。
21,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_000_010,我以前就喜欢和人类坐在一起喝茶聊天。<br>听听人类讲的故事，又或是用我的故事逗得他们阵阵发笑……<br>这可比待在神社里呆呆地看家要愉快得多。
22,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_000_011,这其中库洛创作的天书奇谈最有意思。<br>所以我就想着我也要在这里收集各种各样的故事。<br>虽然我这里没有茶可以待客，不过还是陪我聊两句吧。
23,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_000_012,为了吸引更多的冒险者来到田园郡，<br>罗薇娜小姐想出了幻巧拼图这个主意。<br>再借助库洛的帮忙，准备出了各种各样的新奖品。
24,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_000_013,但她意识到如果还像以往一样回收神典石或是收藏品的话，<br>似乎有点划不来，于是便陷入了难题。
25,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_000_014,而此时出现的，就是我——点茶的宗旦了！<br>听闻我正在这里收集冒险者的故事，<br>她便灵光一现，把店铺交给我管理了。
26,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_000_015,也就是说，我能从冒险者那里听到许多有趣的故事。<br>冒险者也能从罗薇娜商会拿到奖品。<br>而罗薇娜商会则可以通过我的神通力得到业务上的援助。
27,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_000_016,总之就是这个意思，这样三方都能获利。<br>只要整个城市能热闹起来，罗薇娜小姐就会很满意吧。<br>所以你不用太在意，多拿走点奖品吧。
28,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_000_017,哦，你有机会再来啊。<br>能一起聊天的人自然是越多越好。
29,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_000_020,你找到了隐藏的所有图案啊，真是连绵不断的精彩故事呢。<br>看在你的这份好运上，我就让你再挑战一回吧。<br>只不过，你得再次跟我讲讲激战的故事。
30,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_000_021,就算是同一个故事，用不同的视点去讲述也会诞生出不同的可能性。<br>无论听几遍都会有所收获呢。<br>所以等你重新回想起激战的过程之后再来跟我讲讲吧。
31,TEXT_CMNCNTWEEKLYPUZZLE_00675_SYSTEM_100_021,获得了额外机会！<br>再次完成“幻巧战”，<br>即可重新挑战“幻巧拼图”。
32,TEXT_CMNCNTWEEKLYPUZZLE_00675_SYSTEM_000_022,"每周只能获得一次额外机会。<br>此外，额外机会将在每周<switch ( <value:星期> ) { 周日 , 周一 , 周二 , 周三 , 周四 , 周五 , 周六 }>的<if (<value:小时> <switch ( <value:小时> ) { 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 }>) { 0 }>点（地球时间）重置，<br>请多加注意。"
33,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_000_023,太厉害了，竟然找到了所有图案，真是连绵不断的精彩故事呢。<br>那我想想如何在茶会上将你讲的故事，<br>以我的视点讲述出来吧……
34,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_000_024,结果还算不错吧。<br>看在你的这份好运上，我就让你再挑战一回吧。<br>只不过，你得再次跟我讲讲激战的故事。
35,TEXT_CMNCNTWEEKLYPUZZLE_00675_FAUXCOMMANDER_000_025,结果还算不错吧。<br>那我想想如何在茶会上将你讲的故事，<br>以我的视点讲述出来吧……
