Index,0:？,1:？
0,TEXT_FESEST2020TRANSFORM_00668_EGGHUNTSTAFF_000_000,产出特殊装饰彩蛋的小鸡逃走了！<br>真是愁死了！
1,TEXT_FESEST2020TRANSFORM_00668_SYSTEM_000_001,要参加危命任务“彩蛋狩猎‘粘鸟胶大作战’”，<br>需要先接受并完成任务“彩蛋狩猎看兔子”。
2,TEXT_FESEST2020TRANSFORM_00668_EGGHUNTSTAFF_000_002,产出特殊装饰彩蛋的小鸡逃走了！<br>如果方便的话，可以请你帮忙抓回来吗？<br>我会教你具体如何捕获的！
3,TEXT_FESEST2020TRANSFORM_00668_Q1_000_000,要做什么？
4,TEXT_FESEST2020TRANSFORM_00668_A1_000_001,帮忙捕获小鸡
5,TEXT_FESEST2020TRANSFORM_00668_A1_000_002,询问如何捕获小鸡
6,TEXT_FESEST2020TRANSFORM_00668_A1_000_003,取消
7,TEXT_FESEST2020TRANSFORM_00668_SYSTEM_000_010,只有在战斗精英或魔法导师职业下，<br>才能参加危命任务“彩蛋狩猎‘粘鸟胶大作战’”。
8,TEXT_FESEST2020TRANSFORM_00668_Q2_000_000,要帮忙捕获小鸡吗？
9,TEXT_FESEST2020TRANSFORM_00668_EGGHUNTSTAFF_000_012,谢谢！<br>那我就把捕获小鸡需要的网和粘鸟胶……<br>还有兔子玩偶装借给你吧！
10,TEXT_FESEST2020TRANSFORM_00668_SYSTEM_000_013,想要解除“穿着玩偶装”状态时，<br>只要使用专用技能“解除玩偶装”，<br>便可以复原。
11,TEXT_FESEST2020TRANSFORM_00668_SYSTEM_000_014,另外如果误将“穿着玩偶装”状态解除了的话，<br>请再次跟彩蛋狩猎执行委员对话。
12,TEXT_FESEST2020TRANSFORM_00668_Q3_000_000,想了解什么？
13,TEXT_FESEST2020TRANSFORM_00668_A3_000_001,关于小鸡的捕获方法
14,TEXT_FESEST2020TRANSFORM_00668_A3_000_002,关于报酬{{Item|29983|0}}
15,TEXT_FESEST2020TRANSFORM_00668_A3_000_003,返回
16,TEXT_FESEST2020TRANSFORM_00668_EGGHUNTSTAFF_000_020,你可以用网将四处逃窜的小鸡抓回来。<br>不过小鸡速度很快，如果一直追不上的话，<br>可以投掷粘鸟胶，使其行动变缓！
17,TEXT_FESEST2020TRANSFORM_00668_SYSTEM_000_020,跟彩蛋狩猎执行委员对话，进入“穿着玩偶装”状态后，<br>便可以执行任务指令“粘鸟胶”和“捕获”。
18,TEXT_FESEST2020TRANSFORM_00668_SYSTEM_000_021,若想在危命任务“彩蛋狩猎‘粘鸟胶大作战’”中有所贡献，<br>需要让小鸡的行动变缓并将其捕获。<br>使用任务指令，将小鸡捕获吧！
19,TEXT_FESEST2020TRANSFORM_00668_EGGHUNTSTAFF_000_030,对于帮忙捕获小鸡的人，<br>我会奉上谢礼{{Item|29983|0}}。
20,TEXT_FESEST2020TRANSFORM_00668_EGGHUNTSTAFF_000_031,根据获得{{Item|29983|0}}数量的不同，<br>可以从彩蛋预言师那里交换各类礼品。<br>所以还请多多帮忙捕获小鸡！
21,TEXT_FESEST2020TRANSFORM_00668_SYSTEM_000_032,{{Item|29983|0}}可以通过参加在黑衣森林中央林区发生的<br>危命任务“彩蛋狩猎‘粘鸟胶大作战’”并做出贡献来获得。
