Index,0:？,1:？
0,TEXT_REGNOR4FANOW_00603_IYLNA_000_000,<name:玩家全名>……你是作为隆卡的同盟者，<br>第一个获得了进入村子许可的人啊。<br>关于法诺村，你有什么想要了解的事情吗？
1,TEXT_REGNOR4FANOW_00603_Q1_000_000,想了解什么？
2,TEXT_REGNOR4FANOW_00603_A1_000_001,你是做什么的？
3,TEXT_REGNOR4FANOW_00603_A1_000_002,这里是什么地方？
4,TEXT_REGNOR4FANOW_00603_A1_000_003,取消
5,TEXT_REGNOR4FANOW_00603_IYLNA_000_010,我是生活在森林的猎人，也是守护遗迹的隆卡守护者。<br>比其他种族更为长寿的维斯族适合像这样在悠久的时光中，<br>作为守护者生活下去。
6,TEXT_REGNOR4FANOW_00603_IYLNA_000_011,虽是这样说，可是生活在这个村子的姐妹<br>大多数都很年轻，不了解光之泛滥以前的事情，<br>而很多大人当时为了保护孩子都失去了生命。
7,TEXT_REGNOR4FANOW_00603_IYLNA_000_012,"……你问知道这些事情的我有多少岁？<br>呵呵，<switch ( <param:玩家种族> ) { 可不能随便向维斯族打听年龄的事情哦。 , 可不能随便向维斯族打听年龄的事情哦。 , 可不能随便向维斯族打听年龄的事情哦。 , 可不能随便向维斯族打听年龄的事情哦。 , 可不能随便向维斯族打听年龄的事情哦。 , 可不能随便向维斯族打听年龄的事情哦。 , 可不能随便向维斯族打听年龄的事情哦。 , 你也是维斯族的话，是不是也对自己的年龄保密啊。<br>毕竟不想被人用其他种族的时间概念来衡量对吧。 }>"
8,TEXT_REGNOR4FANOW_00603_IYLNA_000_020,这里法诺村是我们维斯族为了守护隆卡文明的神殿遗迹，<br>而从古代居住至今的地方。
9,TEXT_REGNOR4FANOW_00603_IYLNA_000_021,平时我们姐妹之间会互帮互助，<br>磨练自己作为猎人的能力，并承担遗迹守护的任务。<br>只要没有入侵者进入伊奇丝玛雅艾禁林，这里的生活是很平稳的。
10,TEXT_REGNOR4FANOW_00603_IYLNA_000_022,光之泛滥以前在别处也有其他的维斯族集落……<br>可现在剩下来的就只有我们的法诺村了。
11,TEXT_REGNOR4FANOW_00603_IYLNA_000_023,正因为如此，对于村子赋予的使命我们感到十分自豪。<br>虽然对于外来人，好多的姐妹都还有些不习惯，<br>不过我们都欢迎你这位隆卡的同盟者。
12,TEXT_REGNOR4FANOW_00603_IYLNA_000_024,大家都曾经对能否达成村子的使命而感到过不安。<br>可是身为同盟者的你来到了村子，为森林带来了夜晚的黑暗……<br>你不知道这对于法诺村的人们来说是多么值得庆幸的事情。
13,TEXT_REGNOR4FANOW_00603_IYLNA_000_025,这100年来，我每天都在回忆森林中深沉的黑暗和夜晚。<br>虽然不知道为什么光芒再次照射下来……<br>不过我相信这座森林一定会保护我们，一切都会没事的。
14,TEXT_REGNOR4FANOW_00603_IYLNA_000_026,现在我们迎来了你，也完成了祖先托付给这个村子的使命。<br>放下重任仰望的星空，和100年前比起来总感觉有所不同呢。<br>原来星星是那么闪亮，夜晚是那么温柔啊……
15,TEXT_REGNOR4FANOW_00603_TALK_ACTOR,（★未使用／削除予定★）
