key,0,1
#,,
int32,str,str
0,"TEXT_REGNOR4YTCMOB1_00642_STRONGMINER00642_000_001","あぁ、例の遺跡の噂を聞いて来たのか？
最近そこから未知の機械が発掘されたのだ。"
1,"TEXT_REGNOR4YTCMOB1_00642_STRONGMINER00642_000_002","いったい、いつの時代のものなのだろうな……？
よくわからないが、きっと価値のあるものに違いない！"
2,"TEXT_REGNOR4YTCMOB1_00642_STRONGMINER00642_000_005","なぁ、旅の人よ、遺跡のほうでひと悶着あったようだが、
事故でも起こったのか？"
3,"TEXT_REGNOR4YTCMOB1_00642_STRONGMINER00642_000_006","まさか、トルー一家が何か仕掛けてきたんじゃなかろうな！？
そうとわかれば、こんなところで油を売っている場合ではない！
仕返しの方法を考えなければ……。"
4,"TEXT_REGNOR4YTCMOB1_00642_STRONGMINER00642_000_007","美味いもんを食って、酒を飲んで、
これがドワーフらしい暮らし方ってもんだよなぁ。"
5,"TEXT_REGNOR4YTCMOB1_00642_STRONGMINER00642_000_008","山がぶっ壊れて大変なことになっちまった……。
まぁしかし鉱員の俺がおろおろしてても仕方ねぇ。
とにかく村を立て直さないとな……。"
6,"TEXT_REGNOR4YTCMOB1_00642_STRONGMINER00642_000_009","こんなに村がボロボロになっちまったら、
一朝一夕にはどうにもならないな……。"
7,"TEXT_REGNOR4YTCMOB1_00642_SMARTMINER00642_000_010","ウチの親方に会ったか？
あの人、いつもすげぇ厳しくておっかないけど、
ああ見えてかなりの愛妻家なんだぜ？"
8,"TEXT_REGNOR4YTCMOB1_00642_SMARTMINER00642_000_011","なぁなぁ、旅の人、あの遺跡で何があったんだ？
親方は詳しいことを教えてくれねぇんだよ……。"
9,"TEXT_REGNOR4YTCMOB1_00642_SMARTMINER00642_000_012","はっ……もしかして、新たな鉱脈を発見したのか！？
まさかお宝を独り占めするつもりじゃないだろうな……。"
10,"TEXT_REGNOR4YTCMOB1_00642_SMARTMINER00642_000_013","ドワーフの仕事ってのは肉体労働だからな、
こうやって骨休めをするのも大切だ。
無理を続けると、大きな事故に見舞われたりするからな。"
11,"TEXT_REGNOR4YTCMOB1_00642_SMARTMINER00642_000_014","最初は山が噴火したのかと思ったよ。
しかし、いったいこれは何事なんだ……。"
12,"TEXT_REGNOR4YTCMOB1_00642_SMARTMINER00642_000_015","はぁ……働いても働いても、明るい未来がみえないよ……。"
13,"TEXT_REGNOR4YTCMOB1_00642_MASTERWIFE00642_000_015","この辺りでは見かけない格好をしてらっしゃるわね。
……もしかして、旅の人かしら！"
14,"TEXT_REGNOR4YTCMOB1_00642_MASTERWIFE00642_000_016","世界中を旅して回るなんて素敵ねぇ。
うちの夫は、採掘場で親方をやっているのだけど、
この村から出ることなんて、ほとんどないのよ。"
15,"TEXT_REGNOR4YTCMOB1_00642_Q1_000_000","何を聞く？"
16,"TEXT_REGNOR4YTCMOB1_00642_A1_000_001","近況について"
17,"TEXT_REGNOR4YTCMOB1_00642_A1_000_002","コメラの村について"
18,"TEXT_REGNOR4YTCMOB1_00642_A1_000_003","アノッグとコノッグについて"
19,"TEXT_REGNOR4YTCMOB1_00642_A1_000_004","キャンセル"
20,"TEXT_REGNOR4YTCMOB1_00642_MASTERWIFE00642_000_017","旅人さんがこんなところにいらっしゃるなんて、
珍しいわねぇ。"
21,"TEXT_REGNOR4YTCMOB1_00642_MASTERWIFE00642_000_018","せっかくだから、私にもいろいろな旅の話を聞かせてほしいわぁ。
ここでの暮らしに不満があるわけじゃないけど……。"
22,"TEXT_REGNOR4YTCMOB1_00642_MASTERWIFE00642_000_019","たまに思うのよねぇ、
夫と一緒に、あの海の向こうまで行ってみたいって。
フフフ。"
23,"TEXT_REGNOR4YTCMOB1_00642_MASTERWIFE00642_000_020","あら、この村について聞きたいの？
そうねぇ、岩だらけで、地味なところねぇ。"
24,"TEXT_REGNOR4YTCMOB1_00642_MASTERWIFE00642_000_021","男の人達はみんな、鉱山で採掘に勤しんでいるわ。
なんでも、良質な資源が発掘されるそうよ。
私には、詳しいことはわからないんだけれどねぇ。"
25,"TEXT_REGNOR4YTCMOB1_00642_MASTERWIFE00642_000_022","とくに面白いものはない村だけれど……
それでも、夫はこの村を気に入っているみたい。
なんだかんだ、皆に頼られるのが嬉しいのよ。フフフ。"
26,"TEXT_REGNOR4YTCMOB1_00642_MASTERWIFE00642_000_023","あぁ、いつも元気な双子の姉弟ね。
いたずらっ子で、私達夫婦もよくからかわれるのよねぇ。"
27,"TEXT_REGNOR4YTCMOB1_00642_MASTERWIFE00642_000_024","でも、ああ見えて根は真面目なのよ……？
二人で支えあって、一生懸命暮らしているの。"
28,"TEXT_REGNOR4YTCMOB1_00642_MASTERWIFE00642_000_025","私の夫も、ぶつぶつ文句を言いながらも、
あの二人のこと、いつも気にかけているのよ。フフフ。"
29,"TEXT_REGNOR4YTCMOB1_00642_MASTERWIFE00642_000_030","祭りの飾りつけを見ているだけで、
楽しい気分になってくるわねぇ。"
30,"TEXT_REGNOR4YTCMOB1_00642_MASTERWIFE00642_000_031","村が……大変なことになってしまったわ……。
これからどうなってしまうのかしら……"
31,"TEXT_REGNOR4YTCMOB1_00642_MASTERWIFE00642_000_032","村のことも心配だけど……
うちの夫もずいぶん思い詰めているみたいで心配だわ……。"
