key,0,1
#,,
int32,str,str
0,"TEXT_REGOTH4WERLYTGARAGE_00686_GARLONDMECHANIC00686_000_000","この昇降機を使うことで、
第VII軍団が「ウェポン」の開発に利用していた施設へと、
降りることができます。"
1,"TEXT_REGOTH4WERLYTGARAGE_00686_GARLONDMECHANIC00686_000_001","ちょうど、「Gウォリアー」を整備しているんですが……
よろしければ案内させていただきますよ。"
2,"TEXT_REGOTH4WERLYTGARAGE_00686_Q1_000_000","案内してもらう？"
3,"TEXT_REGOTH4WERLYTGARAGE_00686_Q2_000_000","どうする？"
4,"TEXT_REGOTH4WERLYTGARAGE_00686_A2_000_001","機体の概要を聞く"
5,"TEXT_REGOTH4WERLYTGARAGE_00686_A2_000_002","頭部ユニットを確認する"
6,"TEXT_REGOTH4WERLYTGARAGE_00686_A2_000_003","腕部ユニットを確認する"
7,"TEXT_REGOTH4WERLYTGARAGE_00686_A2_000_004","背部ユニットを確認する"
8,"TEXT_REGOTH4WERLYTGARAGE_00686_A2_000_005","機体の肩に乗ってみる"
9,"TEXT_REGOTH4WERLYTGARAGE_00686_A2_000_006","機体に近づいてみる"
10,"TEXT_REGOTH4WERLYTGARAGE_00686_A2_100_006","機体の手に乗ってみる"
11,"TEXT_REGOTH4WERLYTGARAGE_00686_A2_000_007","ターンクリフの街に戻る"
12,"TEXT_REGOTH4WERLYTGARAGE_00686_GARLONDMECHANIC00686_000_010","人型対蛮神兵器「Gウォリアー」……。
魔大陸で発見された古代アラグ文明の遺物を、
我が社が総力を挙げて改修した機体です。"
13,"TEXT_REGOTH4WERLYTGARAGE_00686_GARLONDMECHANIC00686_000_011","元となった機体から、解析不能な要素を徹底的に取り除き、
安全かつ信頼できる構造に調整している点が特徴です。"
14,"TEXT_REGOTH4WERLYTGARAGE_00686_GARLONDMECHANIC00686_000_012","そのぶん、性能に制約が増えていますが、
アシエン由来の未知なる技術を使って失敗した、
アルテマウェポンと、同じ轍を踏むわけにはいきませんから……。"
15,"TEXT_REGOTH4WERLYTGARAGE_00686_GARLONDMECHANIC00686_000_013","さらに、制御機構には生体認証システムを追加し、
シド会長が選んだ人しか、操縦できないようにしているんです。
技術は自由のために……この兵器を悪用させないための対策ですよ。"
16,"TEXT_REGOTH4WERLYTGARAGE_00686_GARLONDMECHANIC00686_000_020","デュアルアイ式のセンサーを採用した頭部は、
極めて完成度が高く、索敵能力にも優れています。"
17,"TEXT_REGOTH4WERLYTGARAGE_00686_GARLONDMECHANIC00686_000_021","追加したのはリンクパール通信用の、
ブレードアンテナくらいのものですよ。"
18,"TEXT_REGOTH4WERLYTGARAGE_00686_GARLONDMECHANIC00686_000_030","見た目こそ大きな変化はありませんが、
腕部は、かなり改良しました。"
19,"TEXT_REGOTH4WERLYTGARAGE_00686_GARLONDMECHANIC00686_000_031","ウェポンマウントとしての機能を盛り込み、
追加兵装「エーテルサーベル」が利用可能になっているのです。"
20,"TEXT_REGOTH4WERLYTGARAGE_00686_GARLONDMECHANIC00686_000_040","背部には、我が社の飛空艇技術を応用した、
ブースター・ユニットを装備しています。"
21,"TEXT_REGOTH4WERLYTGARAGE_00686_GARLONDMECHANIC00686_000_041","この処置により、自律飛行能力を獲得……
洋上でも戦闘できるようになりました。
航続距離は短いんですけどね……。"
22,"TEXT_REGOTH4WERLYTGARAGE_00686_Q3_000_000","元の場所に戻る？"
