key,0,1
#,,
int32,str,str
0,"TEXT_REGNOR4GRENOLDT_00628_Q1_000_000","何を聞く？"
1,"TEXT_REGNOR4GRENOLDT_00628_Q1_000_005","近況について"
2,"TEXT_REGNOR4GRENOLDT_00628_Q1_000_010","英魂装備とは？"
3,"TEXT_REGNOR4GRENOLDT_00628_Q1_000_015","英魂装備の受取について"
4,"TEXT_REGNOR4GRENOLDT_00628_Q1_000_020","キャンセル"
5,"TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_100","貴殿に、あのクリスタルを見せてもらったことで、
製作への意欲は高まる一方よ。"
6,"TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_101","やはり、時折よその空気を吸うことは大事だな。
この海底の「あとりえ」は吾も気に入っているが、
いかんせん、内に籠りがちになる……。"
7,"TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_102","いずれ、どこぞに別宅を持つことでも考えてみるか。
依頼を粛々とこなしているうちに貯まった金が、
それなりにあるのでな。"
8,"TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_110","長い間、この海底に籠っていると、
いかんせん、孤独に苛まれ人恋しくなってくるものでな。
久しく連絡を取っていなかった、職人仲間に手紙を出してみた。"
9,"TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_111","いまでこそ、俗世から離れているものの、
かつては吾も、ミーン工芸館の仲間とともに切磋琢磨し合っていた。
あの頃は「至高」のヤカン作りに邁進したものだ……。"
10,"TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_112","いずれは、貯まった金で新たな「あとりえ」を建て、
次代を担う若手の育成に励んでみるのも、良いかもしれんな。"
11,"TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_300","貴殿が持つ、抜け殻のようなクリスタル……
あれを見たときに思い浮かんだのは、
激しく、華々しくも哀愁を秘めた、「英雄」の人生よ。"
12,"TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_301","それにふさわしき装いを仕立て、以て「英魂装備」とした。
また脳裏に閃く「輝き」を得ることがあれば、
種類を増やすこともできるであろう。"
13,"TEXT_REGNOR4GRENOLDT_00628_SYSTEM_000_302","「レベル80のロールクエスト」を完了することで、
該当ロールの「英魂装備の受取」が開放されます。"
14,"TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_400","「英魂装備」は、歴戦の英雄を思い描いて作った装備……。
その真価を引き出すには、相応の力量がいる。"
15,"TEXT_REGNOR4GRENOLDT_00628_GRENOLDT_000_401","貴殿の実力がそれに見合っているようであれば、
このグレノルト、金銭などをもらわずとも、
自ずと手を動かすであろう。"
16,"TEXT_REGNOR4GRENOLDT_00628_SYSTEM_000_402","「英魂装備の受取」では、
レベル80になったジョブの「英魂装備」を入手できます。"
17,"TEXT_REGNOR4GRENOLDT_00628_SYSTEM_000_403","装備をなくしてしまった場合も、
「英魂装備の受取」から再入手することが可能です。"
