Index,0:？,1:？
0,TEXT_JOBREL300_02328_SEQ_00,{{color|id=502|特殊规则：  职业固定}}<br>阿尔达希尔在思索培育人造元灵的新方法。
1,TEXT_JOBREL300_02328_SEQ_01,※本任务为{{color|id=502|}} 职业固定任务，<br>　需要与接受任务时的职业相同才可继续进行任务。<br>※另外，本任务无法直接从日志放弃。<br>　需要放弃时请和阿尔达希尔进行对话。<br><br>和阿尔达希尔进行了交谈。拜访田园郡的乌兰，询问使人造元灵进一步成长的方法。
2,TEXT_JOBREL300_02328_SEQ_02,询问了培育人造元灵的方法。收集{{Item|15841|0}}和{{Item|15840|0}}，在乌兰的帮助下培育人造元灵。
3,TEXT_JOBREL300_02328_SEQ_03,人造元灵的状态出现了异常。<br>将{{EventItem|2001994|0}}交给阿济兹拉螺旋港的阿尔达希尔并进行报告。
4,TEXT_JOBREL300_02328_SEQ_04,阿尔达希尔和盖罗尔特也能看到人造元灵了。与百炼成钢的元灵武器一同成长，为下次研究做好准备。<br><br>※在田园郡的乌兰处可以对元灵武器的属性进行重新调整。
5,TEXT_JOBREL300_02328_SEQ_05,
6,TEXT_JOBREL300_02328_SEQ_06,
7,TEXT_JOBREL300_02328_SEQ_07,
8,TEXT_JOBREL300_02328_SEQ_08,
9,TEXT_JOBREL300_02328_SEQ_09,
10,TEXT_JOBREL300_02328_SEQ_10,
11,TEXT_JOBREL300_02328_SEQ_11,
12,TEXT_JOBREL300_02328_SEQ_12,
13,TEXT_JOBREL300_02328_SEQ_13,
14,TEXT_JOBREL300_02328_SEQ_14,
15,TEXT_JOBREL300_02328_SEQ_15,
16,TEXT_JOBREL300_02328_SEQ_16,
17,TEXT_JOBREL300_02328_SEQ_17,
18,TEXT_JOBREL300_02328_SEQ_18,
19,TEXT_JOBREL300_02328_SEQ_19,
20,TEXT_JOBREL300_02328_SEQ_20,
21,TEXT_JOBREL300_02328_SEQ_21,
22,TEXT_JOBREL300_02328_SEQ_22,
23,TEXT_JOBREL300_02328_SEQ_23,
24,TEXT_JOBREL300_02328_TODO_00,携带或装备<if (<var:4> == 19) { {{Item|14870|0}}与{{Item|14883|0}} } else { <if (<var:4> == 20) { {{Item|14871|0}} } else { <if (<var:4> == 21) { {{Item|14872|0}} } else { <if (<var:4> == 22) { {{Item|14873|0}} } else { <if (<var:4> == 23) { {{Item|14874|0}} } else { <if (<var:4> == 24) { {{Item|14878|0}} } else { <if (<var:4> == 25) { {{Item|14879|0}} } else { <if (<var:4> == 27) { {{Item|14880|0}} } else { <if (<var:4> == 28) { {{Item|14881|0}} } else { <if (<var:4> == 30) { {{Item|14875|0}} } else { <if (<var:4> == 31) { {{Item|14877|0}} } else { <if (<var:4> == 32) { {{Item|14876|0}} } else { <if (<var:4> == 33) { {{Item|14882|0}} }> }> }> }> }> }> }> }> }> }> }> }> }><br>和田园郡的乌兰对话
25,TEXT_JOBREL300_02328_TODO_01,装备<if (<var:4> == 19) { {{Item|14870|0}}与{{Item|14883|0}} } else { <if (<var:4> == 20) { {{Item|14871|0}} } else { <if (<var:4> == 21) { {{Item|14872|0}} } else { <if (<var:4> == 22) { {{Item|14873|0}} } else { <if (<var:4> == 23) { {{Item|14874|0}} } else { <if (<var:4> == 24) { {{Item|14878|0}} } else { <if (<var:4> == 25) { {{Item|14879|0}} } else { <if (<var:4> == 27) { {{Item|14880|0}} } else { <if (<var:4> == 28) { {{Item|14881|0}} } else { <if (<var:4> == 30) { {{Item|14875|0}} } else { <if (<var:4> == 31) { {{Item|14877|0}} } else { <if (<var:4> == 32) { {{Item|14876|0}} } else { <if (<var:4> == 33) { {{Item|14882|0}} }> }> }> }> }> }> }> }> }> }> }> }> }><br>和乌兰对话 培育人造元灵
