Index,0:？,1:？
0,TEXT_COMLIM101_02390_SEQ_00,
1,TEXT_COMLIM101_02390_SEQ_01,
2,TEXT_COMLIM101_02390_SEQ_02,
3,TEXT_COMLIM101_02390_SEQ_03,
4,TEXT_COMLIM101_02390_SEQ_04,
5,TEXT_COMLIM101_02390_SEQ_05,
6,TEXT_COMLIM101_02390_SEQ_06,
7,TEXT_COMLIM101_02390_SEQ_07,
8,TEXT_COMLIM101_02390_SEQ_08,
9,TEXT_COMLIM101_02390_SEQ_09,
10,TEXT_COMLIM101_02390_SEQ_10,
11,TEXT_COMLIM101_02390_SEQ_11,
12,TEXT_COMLIM101_02390_SEQ_12,
13,TEXT_COMLIM101_02390_SEQ_13,
14,TEXT_COMLIM101_02390_SEQ_14,
15,TEXT_COMLIM101_02390_SEQ_15,
16,TEXT_COMLIM101_02390_SEQ_16,
17,TEXT_COMLIM101_02390_SEQ_17,
18,TEXT_COMLIM101_02390_SEQ_18,
19,TEXT_COMLIM101_02390_SEQ_19,
20,TEXT_COMLIM101_02390_SEQ_20,
21,TEXT_COMLIM101_02390_SEQ_21,
22,TEXT_COMLIM101_02390_SEQ_22,
23,TEXT_COMLIM101_02390_SEQ_23,
24,TEXT_COMLIM101_02390_TODO_00,
25,TEXT_COMLIM101_02390_TODO_01,
26,TEXT_COMLIM101_02390_TODO_02,
27,TEXT_COMLIM101_02390_TODO_03,
28,TEXT_COMLIM101_02390_TODO_04,
29,TEXT_COMLIM101_02390_TODO_05,
30,TEXT_COMLIM101_02390_TODO_06,
31,TEXT_COMLIM101_02390_TODO_07,
32,TEXT_COMLIM101_02390_TODO_08,
33,TEXT_COMLIM101_02390_TODO_09,
34,TEXT_COMLIM101_02390_TODO_10,
35,TEXT_COMLIM101_02390_TODO_11,
36,TEXT_COMLIM101_02390_TODO_12,
37,TEXT_COMLIM101_02390_TODO_13,
38,TEXT_COMLIM101_02390_TODO_14,
39,TEXT_COMLIM101_02390_TODO_15,
40,TEXT_COMLIM101_02390_TODO_16,
41,TEXT_COMLIM101_02390_TODO_17,
42,TEXT_COMLIM101_02390_TODO_18,
43,TEXT_COMLIM101_02390_TODO_19,
44,TEXT_COMLIM101_02390_TODO_20,
45,TEXT_COMLIM101_02390_TODO_21,
46,TEXT_COMLIM101_02390_TODO_22,
47,TEXT_COMLIM101_02390_TODO_23,
48,TEXT_COMLIM101_02390_STORMPERSONNEL_000_000,<name:玩家全名><if (<param:黑涡团军衔级别> > 0) { <if (<param:黑涡团军衔级别> < 127) { <GCRankLimsaMaleText:<param:黑涡团军衔级别>:0> }> }>，我等你好久了！<br>你作为我们<if (<param:黑涡团军衔级别> > 0) { <if (<param:黑涡团军衔级别> < 127) { 黑涡团 }> }><if (<param:双蛇党军衔级别> > 0) { <if (<param:双蛇党军衔级别> < 127) { 双蛇党 }> }><if (<param:恒辉队军衔级别> > 0) { <if (<param:恒辉队军衔级别> < 127) { 恒辉队 }> }>的一员，最近十分活跃。<br>我有一个消息要告诉你。
49,TEXT_COMLIM101_02390_STORMPERSONNEL_000_001,我们准备新设立一个“冒险者分队”，<br>分队长提名的名单上有你的名字……
50,TEXT_COMLIM101_02390_STORMPERSONNEL_000_002,分队长要担负起指挥和训练分队员的职责，<br>但同时这也是晋升的机会。<br>你愿意接受吗？
51,TEXT_COMLIM101_02390_STORMPERSONNEL_000_003,（★未使用／削除予定★）
52,TEXT_COMLIM101_02390_SYSTEM_000_004,（★未使用／削除予定★）
53,TEXT_COMLIM101_02390_Q1_000_000,要成为冒险者分队的队长吗？
54,TEXT_COMLIM101_02390_A1_000_001,是
55,TEXT_COMLIM101_02390_A1_000_002,否
56,TEXT_COMLIM101_02390_STORMPERSONNEL_000_005,这样啊……虽然很遗憾，<br>但我们也不能把士兵的性命交给没有觉悟的人。
57,TEXT_COMLIM101_02390_STORMPERSONNEL_000_006,真的吗，那太好了！<br>我现在就去叫辅佐你日常工作的士官来！
58,TEXT_COMLIM101_02390_PLATOONINSTRUCTOR_000_007,很高兴见到您，<name:玩家全名>分队长阁下！<br>下官就是辅佐分队长阁下的<if (<param:黑涡团军衔级别> > 0) { <if (<param:黑涡团军衔级别> < 127) { 分队副漩士 }> }><if (<param:双蛇党军衔级别> > 0) { <if (<param:双蛇党军衔级别> < 127) { 分队副牙士 }> }><if (<param:恒辉队军衔级别> > 0) { <if (<param:恒辉队军衔级别> < 127) { 分队副耀士 }> }>！
59,TEXT_COMLIM101_02390_PLATOONINSTRUCTOR_000_008,这边几位就是我们分队的士兵！
60,TEXT_COMLIM101_02390_PLATOONINSTRUCTOR_000_009,他们都是出于对英雄分队长阁下的敬仰，<br>才志愿加入<if (<param:黑涡团军衔级别> > 0) { <if (<param:黑涡团军衔级别> < 127) { 黑涡团 }> }><if (<param:双蛇党军衔级别> > 0) { <if (<param:双蛇党军衔级别> < 127) { 双蛇党 }> }><if (<param:恒辉队军衔级别> > 0) { <if (<param:恒辉队军衔级别> < 127) { 恒辉队 }> }>的冒险者新兵。<br>今后将接受您的指挥！
61,TEXT_COMLIM101_02390_PLATOONINSTRUCTOR_000_010,那么，有关具体训练和任务，<br>我会在分配的军营中再向您详细说明！
62,TEXT_COMLIM101_02390_PLATOONINSTRUCTOR_000_011,我们就先行前往军营待机了！
63,TEXT_COMLIM101_02390_STORMPERSONNEL_000_012,如何？都是些可靠的家伙吧？<br>期待你们今后的活跃表现！
64,TEXT_COMLIM101_02390_STORMPERSONNEL_000_013,从这<if (<param:黑涡团军衔级别> > 0) { <if (<param:黑涡团军衔级别> < 127) { 黑涡军令部 }> }><if (<param:双蛇党军衔级别> > 0) { <if (<param:双蛇党军衔级别> < 127) { 蛇巢司令部 }> }><if (<param:恒辉队军衔级别> > 0) { <if (<param:恒辉队军衔级别> < 127) { 恒辉作战总部 }> }>里面的门就可以前往军营，<br>请多加利用。
65,TEXT_COMLIM101_02390_STORMPERSONNEL_000_014,愿<if (<param:黑涡团军衔级别> > 0) { <if (<param:黑涡团军衔级别> < 127) { 海洋神利姆莱茵 }> }><if (<param:双蛇党军衔级别> > 0) { <if (<param:双蛇党军衔级别> < 127) { 大地神诺菲卡 }> }><if (<param:恒辉队军衔级别> > 0) { <if (<param:恒辉队军衔级别> < 127) { 商贸之神纳尔札尔 }> }>保佑你们分队！
