key,0,1
#,,
int32,str,str
0,"TEXT_COMGRD001_01105_SEQ_00","双蛇党のボルセル大牙佐は冒険者に話があるようだ。"
1,"TEXT_COMGRD001_01105_SEQ_01","ボルセル大牙佐から、グランドカンパニー将兵の練兵所「ウルヴズジェイル」を紹介された。リムサ・ロミンサ沖のウルヴズジェイルにいる「ベルクーヤ大甲士」に話しかけよう。"
2,"TEXT_COMGRD001_01105_SEQ_02","ベルクーヤ大甲士と話すことができた。彼は冒険者を歓迎し、「ウルヴズジェイル」で存分に鍛えていくよう、激励してくれた。"
3,"TEXT_COMGRD001_01105_SEQ_03",""
4,"TEXT_COMGRD001_01105_SEQ_04",""
5,"TEXT_COMGRD001_01105_SEQ_05",""
6,"TEXT_COMGRD001_01105_SEQ_06",""
7,"TEXT_COMGRD001_01105_SEQ_07",""
8,"TEXT_COMGRD001_01105_SEQ_08",""
9,"TEXT_COMGRD001_01105_SEQ_09",""
10,"TEXT_COMGRD001_01105_SEQ_10",""
11,"TEXT_COMGRD001_01105_SEQ_11",""
12,"TEXT_COMGRD001_01105_SEQ_12",""
13,"TEXT_COMGRD001_01105_SEQ_13",""
14,"TEXT_COMGRD001_01105_SEQ_14",""
15,"TEXT_COMGRD001_01105_SEQ_15",""
16,"TEXT_COMGRD001_01105_SEQ_16",""
17,"TEXT_COMGRD001_01105_SEQ_17",""
18,"TEXT_COMGRD001_01105_SEQ_18",""
19,"TEXT_COMGRD001_01105_SEQ_19",""
20,"TEXT_COMGRD001_01105_SEQ_20",""
21,"TEXT_COMGRD001_01105_SEQ_21",""
22,"TEXT_COMGRD001_01105_SEQ_22",""
23,"TEXT_COMGRD001_01105_SEQ_23",""
24,"TEXT_COMGRD001_01105_TODO_00","ウルヴズジェイルのベルクーヤ大甲士と話す"
25,"TEXT_COMGRD001_01105_TODO_01",""
26,"TEXT_COMGRD001_01105_TODO_02",""
27,"TEXT_COMGRD001_01105_TODO_03",""
28,"TEXT_COMGRD001_01105_TODO_04",""
29,"TEXT_COMGRD001_01105_TODO_05",""
30,"TEXT_COMGRD001_01105_TODO_06",""
31,"TEXT_COMGRD001_01105_TODO_07",""
32,"TEXT_COMGRD001_01105_TODO_08",""
33,"TEXT_COMGRD001_01105_TODO_09",""
34,"TEXT_COMGRD001_01105_TODO_10",""
35,"TEXT_COMGRD001_01105_TODO_11",""
36,"TEXT_COMGRD001_01105_TODO_12",""
37,"TEXT_COMGRD001_01105_TODO_13",""
38,"TEXT_COMGRD001_01105_TODO_14",""
39,"TEXT_COMGRD001_01105_TODO_15",""
40,"TEXT_COMGRD001_01105_TODO_16",""
41,"TEXT_COMGRD001_01105_TODO_17",""
42,"TEXT_COMGRD001_01105_TODO_18",""
43,"TEXT_COMGRD001_01105_TODO_19",""
44,"TEXT_COMGRD001_01105_TODO_20",""
45,"TEXT_COMGRD001_01105_TODO_21",""
46,"TEXT_COMGRD001_01105_TODO_22",""
47,"TEXT_COMGRD001_01105_TODO_23",""
48,"TEXT_COMGRD001_01105_VORSAILE_000_000","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><If(GreaterThan(PlayerParameter(53),0))><Sheet(GCRankGridaniaMaleText,PlayerParameter(53),0)/><Else/></If>。
聞いてくれるかい、僕たち「双蛇党」は、
君に対して非常に大きな期待をかけている。"
49,"TEXT_COMGRD001_01105_VORSAILE_000_001","この混乱の時代では、
君のような者の力こそが、世界を平定へと導く……
僕たちはそう考えているのさ。"
50,"TEXT_COMGRD001_01105_VORSAILE_000_002","そんな将来有望な君だけど、
この動乱の時代を生き抜くには、
さらに腕を磨く必要があるんじゃないかな？"
51,"TEXT_COMGRD001_01105_VORSAILE_000_003","そこで、君に紹介したい施設がある。
エオルゼア都市軍事同盟が共同で設立した、
グランドカンパニー将兵の練兵所があるんだよ。"
52,"TEXT_COMGRD001_01105_VORSAILE_000_004","その名を……「ウルヴズジェイル」！"
53,"TEXT_COMGRD001_01105_VORSAILE_000_005","すでに君が施設を利用できるよう、連絡しておいたよ。
受付の「ベルクーヤ大甲士」に話しかければ、
すぐさま「ウルヴズジェイル」に参加できるはずさ。"
54,"TEXT_COMGRD001_01105_VORSAILE_000_006","「ウルヴズジェイル」は、ラノシアの沖合にあるんだ。
低地ラノシアの「モラビー造船廠」から出ている
渡し船を利用するといいと思うよ。"
55,"TEXT_COMGRD001_01105_BERKOEYA_000_010","私の名はベルクーヤ・ルータルシン大甲士！
狼たちの牢獄、「ウルヴズジェイル」の訓練教官である！"
56,"TEXT_COMGRD001_01105_BERKOEYA_000_011","いいか、よく聞け！
ここでは所属も階級も、ましてや過去の名声も
等しくクソのひと掴みほどにも価値がない！！"
57,"TEXT_COMGRD001_01105_BERKOEYA_000_012","今の貴様は、犬以下だ！
ただ喰われるだけの、生肉に過ぎん！"
58,"TEXT_COMGRD001_01105_BERKOEYA_000_013","牙を剥け！　爪を研げ！　
ここで戦い、鍛え続け、敵に喰らいつく猛犬に……
いや、獰猛なる狼となれ！"
59,"TEXT_COMGRD001_01105_BERKOEYA_000_014","生肉のまま終わりたくなければ、話を聞きに来い！
「ウルヴズジェイル」のなんたるかを、
嫌というほど説明してやる！"
