Index,0:？,1:？
0,TEXT_JOBDRG001_01122_SEQ_00,林场水车的盖罗尔特有事想要拜托冒险者。
1,TEXT_JOBDRG001_01122_SEQ_01,接受了盖罗尔特的委托。调查库尔札斯中央高地风扬殖民地的{{EObj|2002494|0}}，获取{{EventItem|2000991|0}}。
2,TEXT_JOBDRG001_01122_SEQ_02,获得了{{EventItem|2000991|0}}。将{{EventItem|2000991|0}}交给北部林区林场水车的盖罗尔特。
3,TEXT_JOBDRG001_01122_SEQ_03,将{{EventItem|2000991|0}}交给了盖罗尔特。将镶嵌了2个{{Item|5671|0}}的{{Item|1879|0}}交给北部林区林场水车的盖罗尔特。
4,TEXT_JOBDRG001_01122_SEQ_04,将{{Item|1879|0}}交给了盖罗尔特。调查库尔札斯中央高地圣人泪的{{EObj|2003993|0}}，开放死化奇美拉讨伐战。完成死化奇美拉讨伐战，获取{{EventItem|2001000|0}}。<br><br>※可以通过任务搜索器参加。<br>※此任务需要在成为龙骑士的状态下完成。
5,TEXT_JOBDRG001_01122_SEQ_05,获得了{{EventItem|2001000|0}}。将{{EventItem|2001000|0}}交给北部林区林场水车的盖罗尔特。
6,TEXT_JOBDRG001_01122_SEQ_06,将{{EventItem|2001000|0}}交给了盖罗尔特。和摩杜纳丧灵钟的罗薇娜对话。
7,TEXT_JOBDRG001_01122_SEQ_07,和罗薇娜进行了交谈。突破南部林区的邪教驻地无限城古堡，获取{{EventItem|2001009|0}}。<br><br>※可以通过任务搜索器参加。<br>※此任务需要在成为龙骑士的状态下完成。
8,TEXT_JOBDRG001_01122_SEQ_08,获得了{{EventItem|2001009|0}}。将{{EventItem|2001009|0}}交给摩杜纳丧灵钟的罗薇娜。
9,TEXT_JOBDRG001_01122_SEQ_09,将{{EventItem|2001009|0}}交给了罗薇娜。将{{EventItem|2001018|0}}交给北部林区林场水车的盖罗尔特。
10,TEXT_JOBDRG001_01122_SEQ_10,将{{EventItem|2001018|0}}交给了盖罗尔特。装备上{{Item|1874|0}}，前往库尔札斯中央高地的风扬殖民地，讨伐{{BNpcName|1843|0}}、{{BNpcName|1845|0}}和{{BNpcName|1844|0}}各8名。
11,TEXT_JOBDRG001_01122_SEQ_11,成功讨伐了魔物。和北部林区林场水车的盖罗尔特对话。
12,TEXT_JOBDRG001_01122_SEQ_12,和盖罗尔特进行了交谈。调查东萨纳兰日影地修炼所的{{EObj|2003994|0}}，开放海德拉讨伐战。装备上{{Item|1874|0}}，完成海德拉讨伐战。<br><br>※可以通过任务搜索器参加。
13,TEXT_JOBDRG001_01122_SEQ_13,成功讨伐了{{BNpcName|2161|0}}。和北部林区林场水车的盖罗尔特对话。
14,TEXT_JOBDRG001_01122_SEQ_14,和盖罗尔特进行了交谈。将{{Item|1874|0}}交给北部林区林场水车的盖罗尔特。
15,TEXT_JOBDRG001_01122_SEQ_15,将{{Item|1874|0}}交给了盖罗尔特。参加伊弗利特歼灭战，从蛮神伊弗利特身上得到{{EventItem|2001027|0}}。<br><br>※可以通过任务搜索器参加。<br>※此任务需要在成为龙骑士的状态下完成。
16,TEXT_JOBDRG001_01122_SEQ_16,获得了{{EventItem|2001027|0}}。参加迦楼罗歼灭战，从蛮神迦楼罗身上得到{{EventItem|2001036|0}}。<br><br>※可以通过任务搜索器参加。<br>※此任务需要在成为龙骑士的状态下完成。
17,TEXT_JOBDRG001_01122_SEQ_17,获得了{{EventItem|2001036|0}}。参加泰坦歼灭战，从蛮神泰坦身上得到{{EventItem|2001045|0}}。<br><br>※可以通过任务搜索器参加。<br>※此任务需要在成为龙骑士的状态下完成。
