key,0,1
#,,
int32,str,str
0,"TEXT_COMLIM001_01104_SEQ_00","黒渦団のル・アシャ大甲佐は冒険者に話があるようだ。"
1,"TEXT_COMLIM001_01104_SEQ_01","ル・アシャ大甲佐から、グランドカンパニー将兵の練兵所「ウルヴズジェイル」を紹介された。リムサ・ロミンサ沖のウルヴズジェイルにいる「ベルクーヤ大甲士」に話しかけよう。"
2,"TEXT_COMLIM001_01104_SEQ_02","ベルクーヤ大甲士と話すことができた。彼は冒険者を歓迎し、「ウルヴズジェイル」で存分に鍛えていくよう、激励してくれた。"
3,"TEXT_COMLIM001_01104_SEQ_03",""
4,"TEXT_COMLIM001_01104_SEQ_04",""
5,"TEXT_COMLIM001_01104_SEQ_05",""
6,"TEXT_COMLIM001_01104_SEQ_06",""
7,"TEXT_COMLIM001_01104_SEQ_07",""
8,"TEXT_COMLIM001_01104_SEQ_08",""
9,"TEXT_COMLIM001_01104_SEQ_09",""
10,"TEXT_COMLIM001_01104_SEQ_10",""
11,"TEXT_COMLIM001_01104_SEQ_11",""
12,"TEXT_COMLIM001_01104_SEQ_12",""
13,"TEXT_COMLIM001_01104_SEQ_13",""
14,"TEXT_COMLIM001_01104_SEQ_14",""
15,"TEXT_COMLIM001_01104_SEQ_15",""
16,"TEXT_COMLIM001_01104_SEQ_16",""
17,"TEXT_COMLIM001_01104_SEQ_17",""
18,"TEXT_COMLIM001_01104_SEQ_18",""
19,"TEXT_COMLIM001_01104_SEQ_19",""
20,"TEXT_COMLIM001_01104_SEQ_20",""
21,"TEXT_COMLIM001_01104_SEQ_21",""
22,"TEXT_COMLIM001_01104_SEQ_22",""
23,"TEXT_COMLIM001_01104_SEQ_23",""
24,"TEXT_COMLIM001_01104_TODO_00","ウルヴズジェイルのベルクーヤ大甲士と話す"
25,"TEXT_COMLIM001_01104_TODO_01",""
26,"TEXT_COMLIM001_01104_TODO_02",""
27,"TEXT_COMLIM001_01104_TODO_03",""
28,"TEXT_COMLIM001_01104_TODO_04",""
29,"TEXT_COMLIM001_01104_TODO_05",""
30,"TEXT_COMLIM001_01104_TODO_06",""
31,"TEXT_COMLIM001_01104_TODO_07",""
32,"TEXT_COMLIM001_01104_TODO_08",""
33,"TEXT_COMLIM001_01104_TODO_09",""
34,"TEXT_COMLIM001_01104_TODO_10",""
35,"TEXT_COMLIM001_01104_TODO_11",""
36,"TEXT_COMLIM001_01104_TODO_12",""
37,"TEXT_COMLIM001_01104_TODO_13",""
38,"TEXT_COMLIM001_01104_TODO_14",""
39,"TEXT_COMLIM001_01104_TODO_15",""
40,"TEXT_COMLIM001_01104_TODO_16",""
41,"TEXT_COMLIM001_01104_TODO_17",""
42,"TEXT_COMLIM001_01104_TODO_18",""
43,"TEXT_COMLIM001_01104_TODO_19",""
44,"TEXT_COMLIM001_01104_TODO_20",""
45,"TEXT_COMLIM001_01104_TODO_21",""
46,"TEXT_COMLIM001_01104_TODO_22",""
47,"TEXT_COMLIM001_01104_TODO_23",""
48,"TEXT_COMLIM001_01104_RASHAHTRHIKI_000_000","やあ、<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/><If(GreaterThan(PlayerParameter(52),0))><Sheet(GCRankLimsaMaleText,PlayerParameter(52),0)/><Else/></If>。
キミは我が「黒渦団」の一員として、
実によく働いてくれている、すばらしいよ！"
49,"TEXT_COMLIM001_01104_RASHAHTRHIKI_000_001","キミの力は、これからの「黒渦団」の発展において、
なくてはならないものになるはず、だけど……"
50,"TEXT_COMLIM001_01104_RASHAHTRHIKI_000_002","あたしたちとしては、キミに今以上の働きを期待したい！
その実力を、さらに磨き上げてほしいんだ。"
51,"TEXT_COMLIM001_01104_RASHAHTRHIKI_000_003","そこで、キミに紹介したい施設がある。
エオルゼア都市軍事同盟が共同で設立した、
グランドカンパニー将兵の練兵所だ。"
52,"TEXT_COMLIM001_01104_RASHAHTRHIKI_000_004","その名を……「ウルヴズジェイル」！"
53,"TEXT_COMLIM001_01104_RASHAHTRHIKI_000_005","すでにキミが施設を利用できるよう、連絡しておいたよ。
受付の「ベルクーヤ大甲士」に話しかければ、
すぐさま「ウルヴズジェイル」に参加できるはず。"
54,"TEXT_COMLIM001_01104_RASHAHTRHIKI_000_006","「ウルヴズジェイル」は、リムサ・ロミンサ沖の洋上にある。
低地ラノシアの「モラビー造船廠」から、
渡し船が出ているから、ぜひ一度、訪ねてみるんだね！"
55,"TEXT_COMLIM001_01104_BERKOEYA_000_010","私の名はベルクーヤ・ルータルシン大甲士！
狼たちの牢獄、「ウルヴズジェイル」の訓練教官である！"
56,"TEXT_COMLIM001_01104_BERKOEYA_000_011","いいか、よく聞け！
ここでは所属も階級も、ましてや過去の名声も
等しくクソのひと掴みほどにも価値がない！！"
57,"TEXT_COMLIM001_01104_BERKOEYA_000_012","今の貴様は、犬以下だ！
ただ喰われるだけの、生肉に過ぎん！"
58,"TEXT_COMLIM001_01104_BERKOEYA_000_013","牙を剥け！　爪を研げ！　
ここで戦い、鍛え続け、敵に喰らいつく猛犬に……
いや、獰猛なる狼となれ！"
59,"TEXT_COMLIM001_01104_BERKOEYA_000_014","生肉のまま終わりたくなければ、話を聞きに来い！
「ウルヴズジェイル」のなんたるかを、
嫌というほど説明してやる！"
