key,0,1
#,,
int32,str,str
0,"TEXT_GAIUSA302_00734_SEQ_00","メメルン交易商店のテテルンは、冒険者に手伝ってほしいことがあるようだ。"
1,"TEXT_GAIUSA302_00734_SEQ_01","<Sheet(EventItem,2000594,0)/>を作る手伝いを頼まれた。愚か者の滝で「<Sheet(EventItem,2000588,0)/>」を使って「<Sheet(EventItem,2000589,0)/>」を入手しよう。また、「<Sheet(BNpcName,28,0)/>」を討伐して「<Sheet(EventItem,2000590,0)/>」も5本入手しよう。"
2,"TEXT_GAIUSA302_00734_SEQ_02","メメルン交易商店の「テテルン」に集めた材料を渡そう。"
3,"TEXT_GAIUSA302_00734_SEQ_03","冒険者の集めてきた材料で、<Sheet(EventItem,2000594,0)/>の仕込みができた。完成までは少し時間がかかるらしい。"
4,"TEXT_GAIUSA302_00734_SEQ_04",""
5,"TEXT_GAIUSA302_00734_SEQ_05",""
6,"TEXT_GAIUSA302_00734_SEQ_06",""
7,"TEXT_GAIUSA302_00734_SEQ_07",""
8,"TEXT_GAIUSA302_00734_SEQ_08",""
9,"TEXT_GAIUSA302_00734_SEQ_09",""
10,"TEXT_GAIUSA302_00734_SEQ_10",""
11,"TEXT_GAIUSA302_00734_SEQ_11",""
12,"TEXT_GAIUSA302_00734_SEQ_12",""
13,"TEXT_GAIUSA302_00734_SEQ_13",""
14,"TEXT_GAIUSA302_00734_SEQ_14",""
15,"TEXT_GAIUSA302_00734_SEQ_15",""
16,"TEXT_GAIUSA302_00734_SEQ_16",""
17,"TEXT_GAIUSA302_00734_SEQ_17",""
18,"TEXT_GAIUSA302_00734_SEQ_18",""
19,"TEXT_GAIUSA302_00734_SEQ_19",""
20,"TEXT_GAIUSA302_00734_SEQ_20",""
21,"TEXT_GAIUSA302_00734_SEQ_21",""
22,"TEXT_GAIUSA302_00734_SEQ_22",""
23,"TEXT_GAIUSA302_00734_SEQ_23",""
24,"TEXT_GAIUSA302_00734_TODO_00","<Sheet(EventItem,2000589,0)/>を入手"
25,"TEXT_GAIUSA302_00734_TODO_01","<Sheet(BNpcName,28,0)/>から<Sheet(EventItem,2000590,0)/>を入手"
26,"TEXT_GAIUSA302_00734_TODO_02","テテルンに<Sheet(EventItem,2000589,0)/>と<Sheet(EventItem,2000590,0)/>を渡す"
27,"TEXT_GAIUSA302_00734_TODO_03",""
28,"TEXT_GAIUSA302_00734_TODO_04",""
29,"TEXT_GAIUSA302_00734_TODO_05",""
30,"TEXT_GAIUSA302_00734_TODO_06",""
31,"TEXT_GAIUSA302_00734_TODO_07",""
32,"TEXT_GAIUSA302_00734_TODO_08",""
33,"TEXT_GAIUSA302_00734_TODO_09",""
34,"TEXT_GAIUSA302_00734_TODO_10",""
35,"TEXT_GAIUSA302_00734_TODO_11",""
36,"TEXT_GAIUSA302_00734_TODO_12",""
37,"TEXT_GAIUSA302_00734_TODO_13",""
38,"TEXT_GAIUSA302_00734_TODO_14",""
39,"TEXT_GAIUSA302_00734_TODO_15",""
40,"TEXT_GAIUSA302_00734_TODO_16",""
41,"TEXT_GAIUSA302_00734_TODO_17",""
42,"TEXT_GAIUSA302_00734_TODO_18",""
43,"TEXT_GAIUSA302_00734_TODO_19",""
44,"TEXT_GAIUSA302_00734_TODO_20",""
45,"TEXT_GAIUSA302_00734_TODO_21",""
46,"TEXT_GAIUSA302_00734_TODO_22",""
47,"TEXT_GAIUSA302_00734_TODO_23",""
48,"TEXT_GAIUSA302_00734_TETEROON_000_000","テテルン、バスカロンに、お礼するっちゃ。
バスカロン、「<Sheet(EventItem,2000594,0)/>」好きだったっちゃ。
酒酒、もりもり、作るっちゃ。"
49,"TEXT_GAIUSA302_00734_TETEROON_000_001","いっしょに、酒酒、作るっちゃ？
酒酒、材料、取ってくるっちゃ。"
50,"TEXT_GAIUSA302_00734_TETEROON_000_002","「<Sheet(EventItem,2000589,0)/>」、ひとつ、汲んでくるっちゃ。
これこれ、いっぱい、入れてくるっちゃ。
「<Sheet(EventItem,2000590,0)/>」、5本、取ってくるっちゃ。"
51,"TEXT_GAIUSA302_00734_DUMMY_000_010","（愚か者の滝の指定地点に空のタルを使用し滝の水を入手）"
52,"TEXT_GAIUSA302_00734_DUMMY_000_011","（クアールを討伐して「クアールの髭」を入手×５）"
53,"TEXT_GAIUSA302_00734_TETEROON_000_020","酒酒、もりもり、作るっちゃ。
……材料、もりもり、取ってきたっちゃ？"
54,"TEXT_GAIUSA302_00734_TETEROON_000_021","酒酒、材料、そろったっちゃ！
テテルン、感謝で、いっぱいだっちゃ！"
55,"TEXT_GAIUSA302_00734_TETEROON_000_022","さっそく、酒酒、作るっちゃ。
酒酒、できるの、待ってるっちゃ。
少しの間、待ってるっちゃ。"
