Index,0:？,1:？
0,TEXT_BANDWA119_03920_SEQ_00,{{color|id=508|特殊规则： 等级调整（限定职业）}}<br>※本任务需要与接受任务时的职业相同才可继续进行任务。<br><br>沃茨之锤的雷吉图想要冒险者帮忙制作靶子。
1,TEXT_BANDWA119_03920_SEQ_01,和沃茨之锤的西吉图交谈
2,TEXT_BANDWA119_03920_SEQ_02,将委托物品交给止步堡垒的负责试射的矮人
3,TEXT_BANDWA119_03920_SEQ_03,向雷吉图报告
4,TEXT_BANDWA119_03920_SEQ_04,
5,TEXT_BANDWA119_03920_SEQ_05,
6,TEXT_BANDWA119_03920_SEQ_06,
7,TEXT_BANDWA119_03920_SEQ_07,
8,TEXT_BANDWA119_03920_SEQ_08,
9,TEXT_BANDWA119_03920_SEQ_09,
10,TEXT_BANDWA119_03920_SEQ_10,
11,TEXT_BANDWA119_03920_SEQ_11,
12,TEXT_BANDWA119_03920_SEQ_12,
13,TEXT_BANDWA119_03920_SEQ_13,
14,TEXT_BANDWA119_03920_SEQ_14,
15,TEXT_BANDWA119_03920_SEQ_15,
16,TEXT_BANDWA119_03920_SEQ_16,
17,TEXT_BANDWA119_03920_SEQ_17,
18,TEXT_BANDWA119_03920_SEQ_18,
19,TEXT_BANDWA119_03920_SEQ_19,
20,TEXT_BANDWA119_03920_SEQ_20,
21,TEXT_BANDWA119_03920_SEQ_21,
22,TEXT_BANDWA119_03920_SEQ_22,
23,TEXT_BANDWA119_03920_SEQ_23,
24,TEXT_BANDWA119_03920_TODO_00,和沃茨之锤的西吉图对话
