key,0,1
#,,
int32,str,str
0,"TEXT_CMNDEFTOWNWARPNODE_00028_YESNO_QUESTION","出発しますか？"
1,"TEXT_CMNDEFTOWNWARPNODE_00028_YESNO_YES","はい"
2,"TEXT_CMNDEFTOWNWARPNODE_00028_YESNO_NO","いいえ"
3,"TEXT_CMNDEFTOWNWARPNODE_00028_MENU_TITLE","行き先を選択してください。
現在地：<Highlight>StringParameter(1)</Highlight>"
4,"TEXT_CMNDEFTOWNWARPNODE_00028_MENU_TITLE_MESSAGE","

移動できる都市内エーテライトが
ありません。
"
5,"TEXT_CMNDEFTOWNWARPNODE_00028_MENU_01","エーテライト・プラザ"
6,"TEXT_CMNDEFTOWNWARPNODE_00028_MENU_02","弓術士ギルド"
7,"TEXT_CMNDEFTOWNWARPNODE_00028_MENU_03","革細工師ギルド"
8,"TEXT_CMNDEFTOWNWARPNODE_00028_MENU_04","槍術士ギルド"
9,"TEXT_CMNDEFTOWNWARPNODE_00028_MENU_05","幻術士ギルド"
10,"TEXT_CMNDEFTOWNWARPNODE_00028_MENU_06","園芸師ギルド"
11,"TEXT_CMNDEFTOWNWARPNODE_00028_MENU_07","ミィ・ケット野外音楽堂"
12,"TEXT_CMNDEFTOWNWARPNODE_00028_MENU_08","青狢門（中央森林東方面）"
13,"TEXT_CMNDEFTOWNWARPNODE_00028_MENU_09","黄蛇門（北部森林方面）"
14,"TEXT_CMNDEFTOWNWARPNODE_00028_MENU_CANCEL","やめる"
15,"TEXT_CMNDEFTOWNWARPNODE_00028_FIRST_OPEN_01","「都市内エーテライト」を開放しました！"
16,"TEXT_CMNDEFTOWNWARPNODE_00028_FIRST_OPEN_02","「都市内エーテライト」に触れることで、
都市内エーテライト間を自由に移動が出来る、
『都市転送網』が利用できます。"
17,"TEXT_CMNDEFTOWNWARPNODE_00028_FULL_OPEN_01","グリダニアの『都市内エーテライト』の開放が全て行われたので、都市転送網による、「青狢門（中央森林東方面）」と「黄蛇門（北部森林方面）」への移動も可能になりました！"
