Index,0:？,1:？
0,TEXT_REGFSTARCGUILD_00008_LUCIANE_000_1,你好，我们来聊聊“弓术”如何？
1,TEXT_REGFSTARCGUILD_00008_Q1_000_1,想了解什么？
2,TEXT_REGFSTARCGUILD_00008_A1_000_1,你是做什么的？
3,TEXT_REGFSTARCGUILD_00008_A1_000_2,什么是“弓术”？
4,TEXT_REGFSTARCGUILD_00008_A1_000_3,取消
5,TEXT_REGFSTARCGUILD_00008_LUCIANE_000_2,我受神勇队的队长所托，<br>现在担任弓箭手行会的“行会会长”。
6,TEXT_REGFSTARCGUILD_00008_LUCIANE_000_3,除了指导弓箭手练习弓术，<br>有时还会处理市民发来的讨伐魔物的委托，和一些咨询。
7,TEXT_REGFSTARCGUILD_00008_LUCIANE_000_4,要想“射穿”敌人的弱点，<br>就必须锻炼出能捕捉事物本质的“双眼”，<br>而这就是我在弓箭手行会所传授的本领。
8,TEXT_REGFSTARCGUILD_00008_LUCIANE_000_5,我认为……<br>弓箭手必须要有一颗追求事物本质的心。<br>
9,TEXT_REGFSTARCGUILD_00008_LUCIANE_000_6,弓术在战斗中的最大优势就是“射程”。<br>与剑、枪这类的近战武器不同，<br>弓术是从远处就可以狙击敌人的本领。
10,TEXT_REGFSTARCGUILD_00008_LUCIANE_000_7,虽然威力没有特别惊人的地方，<br>但只要持续磨练本领，就可以将丰富的战术融入战斗中。<br>比如用箭射穿敌人双脚令其无法移动，或用毒箭使其体力衰竭。
11,TEXT_REGFSTARCGUILD_00008_LUCIANE_000_8,成为一名娴熟的弓箭手后，<br>还可以使出箭如雨下般的大范围攻击。
12,TEXT_REGFSTARCGUILD_00008_LUCIANE_000_9,通过活用和敌人保持距离时产生的广阔视野，<br>对战局做出准确的判断，让射出的每支箭都能达到最好的效果，<br>以此支配整个战场。
13,TEXT_REGFSTARCGUILD_00008_LUCIANE_000_020,好久不见，别来无恙啊。<br>你的“双眼”越来越有神了。<br>不愧是由蕾伊和西尔瓦尔合力指导出来的。
14,TEXT_REGFSTARCGUILD_00008_LUCIANE_000_030,我听说你从强弓让泰尔那里习得了古代技能。<br>那现在你继弓箭手之后，又成为了吟游诗人吗？
15,TEXT_REGFSTARCGUILD_00008_LUCIANE_000_040,听说你在沙漠之都被卷进了十分麻烦的事件？<br>不过，我相信你一定能够挺过来的。<br>就把这当成一次机会，磨练你看穿真相的“双眼”吧。
16,TEXT_REGFSTARCGUILD_00008_LUCIANE_000_041,你身上的嫌疑好像洗清了啊？<br>通过这接二连三的事件，直面欺瞒与真实，<br>你的“双眼”再次得到了历练。
17,TEXT_REGFSTARCGUILD_00008_Q2_000_1,想了解什么？
18,TEXT_REGFSTARCGUILD_00008_A2_000_1,最近怎么样？
19,TEXT_REGFSTARCGUILD_00008_A2_000_2,什么是“弓术”？
20,TEXT_REGFSTARCGUILD_00008_A2_000_3,取消
21,TEXT_REGFSTARCGUILD_00008_LUCIANE_000_100,行会中的人都听闻了你的活跃表现，<br>这对于大家来说是一个不错的激励。
22,TEXT_REGFSTARCGUILD_00008_LUCIANE_000_101,也托你的福，最近我在指导弓术时，<br>也觉得比以往更加得心应手。
23,TEXT_REGFSTARCGUILD_00008_LUCIANE_000_102,只要借助同伴的视线，<br>弓术所需要的“双眼”就可以得到无止境的提升……<br>我重新认识到了这点，谢谢你。
24,TEXT_REGFSTARCGUILD_00008_LUCIANE_000_110,你那种不忘初心、毫无畏惧、<br>虚心求学的姿态真的很棒。<br>不管多少次，我都会认真给你讲解。
25,TEXT_REGFSTARCGUILD_00008_LUCIANE_000_111,弓术在战斗中的最大优势就是“射程”。<br>与剑、枪这类的近战武器不同，<br>弓术是从远处就可以狙击敌人的本领。
26,TEXT_REGFSTARCGUILD_00008_LUCIANE_000_113,虽然威力没有特别惊人的地方，<br>但只要持续磨练本领，就可以将丰富的战术融入战斗中。<br>比如用箭射穿敌人双脚令其无法移动，或用毒箭使其体力衰竭。
27,TEXT_REGFSTARCGUILD_00008_LUCIANE_000_114,成为一名娴熟的弓箭手后，<br>还可以使出箭如雨下般的大范围攻击。
28,TEXT_REGFSTARCGUILD_00008_LUCIANE_000_115,通过活用和敌人保持距离时产生的广阔视野，<br>对战局做出准确的判断，让射出的每支箭都能达到最好的效果，<br>以此支配整个战场。
