Index,0:？,1:？
0,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_1,欢迎来到锻铁匠行会。<br>虽然“铸甲匠”也很不错，<br>但是请务必听我介绍下“锻铁匠”的事情。
1,TEXT_REGSEABSNGUILD_00055_Q1_000_1,想了解什么？
2,TEXT_REGSEABSNGUILD_00055_A1_000_1,你是做什么的？
3,TEXT_REGSEABSNGUILD_00055_A1_000_2,什么是“锻铁”？
4,TEXT_REGSEABSNGUILD_00055_A1_000_3,取消
5,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_2,我是布瑞赛尔，是这个锻铁匠行会的“会长”。<br>请多多指教。
6,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_3,我在这里主要是为会员们提供协助，<br>为想要成为锻铁匠的新人们提供指导。<br>同时还统领着整个组织。
7,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_4,另外我也身兼“纳尔迪克＆威米利作坊”的副总经理。<br>这家公司主营造船和武器装备制造方面的业务，<br>可以说是锻铁匠和铸甲匠们最大的雇佣方。
8,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_5,总经理赫·纳恩萨是个铸甲匠，性子又争强好胜。<br>锻铁匠和铸甲匠也一直以来就总在明争暗斗，<br>真是令人想起来就胃痛。
9,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_6,说起锻铁，那就是使用火焰来加工金属的一门技术。<br>限定到“锻铁匠”的职能范围内的话，<br>就主要是以制作武器和工具为中心了。
10,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_7,斩开盔甲的利刃、敲碎头盔的重斧，<br>还有开采矿脉的锄头这样的金属制品，<br>绝大部分都是我们生产出来的。
11,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_8,无论是结实耐用的，还是精雕细琢的，<br>在我们的制品里都能找得到。
12,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_9,我们每天都在技术的钻研上心无旁骛，<br>为的就是能做出拥有高精密度的制品。<br>每天所进行的工作也都是修行的一部分。
13,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_010,欢迎来到锻铁匠行会……哎呀，是你啊！<br>我可想你了！
14,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_020,欢迎来到锻铁匠行会……哎呀，是你啊！<br>我一直好担心你啊，担心得胃都疼。<br>哎呀，你能来这里露一面真是太好了。
15,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_021,听说一些可怕的人在满世界找你啊……<br>诬陷你这种名匠的人，他们的订单我是不会接的。<br>就算是费兹阿尔拜托的也不接！
16,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_030,刚把你送去伊修加德的那阵子，<br>我还在担心留下的锻铁匠行会会变成什么样子……<br>幸好最近行会的运营比较顺利，我都不怎么需要吃胃药了！
17,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_031,唯一的烦恼就是我在纠结到底还要不要随身携带胃药。<br>啊……一开始纠结我的胃就又疼起来了！
18,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_035,伊修加德正可谓是一个骑士之国……<br>而现在连他们那些正宗的骑士老爷都知道你的名字了！<br>看来你的名声已经开始响彻艾欧泽亚了！
19,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_036,虽然你已经是名人了，但还请务必不要抛弃我们！<br>唔……只是想象了一下锻铁匠行会少了你的样子，<br>我的胃就又开始抽搐起来了……
20,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_045,自从雪花小姐来了之后，<br>我又返回了胃药离不了手的状态……<br>唉——为什么平静的日子不能一直持续下去呢……
21,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_050,过程我们姑且不谈，得到了黄金港名匠认可的你<br>归属于我们行会，对我来说实在是一大幸事。<br>听了你的传闻后专程来我们行会拜访的人可是不在少数！
22,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_051,今后你也继续去外面闯荡，闯出更响亮的名头来吧！<br>……啊，还有就是，如果你在旅途中发现了效果好的胃药，<br>请务必记得告诉我……
23,TEXT_REGSEABSNGUILD_00055_Q2_000_001,想了解什么？
24,TEXT_REGSEABSNGUILD_00055_A2_000_001,最近怎么样？
25,TEXT_REGSEABSNGUILD_00055_A2_000_002,什么是“锻铁”？
26,TEXT_REGSEABSNGUILD_00055_A2_000_003,取消
27,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_100,最近状况很不错呢。<br>我们的买卖也做到了利姆萨·罗敏萨外边。<br>我的计划应该可以说是取得成功了吧。
28,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_101,生意顺利，身体状况也变好了，<br>最近我已经完全摆脱胃药了。
29,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_102,我也终于能好好享受美食和美酒了。<br>最近都有点变胖了，哈哈。
30,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_120,雪花小姐来到行会后，<br>我的胃痛又开始发作了……
31,TEXT_REGSEABSNGUILD_00055_BRITHAEL_000_121,不过我觉得这一定是十二神给予我的试炼！<br>神要通过让我跟那种直肠子的人相处来锻炼我的肠胃，<br>以达到终有一天彻底摆脱胃药的效果！
