key,0,1
#,,
int32,str,str
0,"TEXT_JOBDEFSCH_00098_ALKAZOLKA_000_010","僕はアルカ・ゾルカ。
過去に存在した「ニーム海兵団」を追い求める、
新時代の斧術士さ。"
1,"TEXT_JOBDEFSCH_00098_ALKAZOLKA_000_011","斧術士ギルドの筋肉ダルマたちは、
僕のことを頭でっかちだなんだと揶揄するけど……
そいつは違うんだ、これがね。"
2,"TEXT_JOBDEFSCH_00098_ALKAZOLKA_000_012","僕の目的は、ヴィルンズーン先生が教えている斧術を、
一段上の高みへと導くこと。
そのためには、頭を使わなくっちゃね。"
3,"TEXT_JOBDEFSCH_00098_ALKAZOLKA_000_000","鍛え上げられた筋肉と、バカみたいな度胸。
それだけじゃ、この新時代は生き残れないよ。
「学者」と海兵にこそ、可能性があると思わないかい？"
4,"TEXT_JOBDEFSCH_00098_Q1_000_001","何を聞く？"
5,"TEXT_JOBDEFSCH_00098_A1_000_001","あなたのことを教えてほしい"
6,"TEXT_JOBDEFSCH_00098_A1_000_002","「学者」とは何か？"
7,"TEXT_JOBDEFSCH_00098_A1_000_003","キャンセル"
8,"TEXT_JOBDEFSCH_00098_ALKAZOLKA_000_020","「学者」とは、古代都市「ニーム」の精鋭部隊……
「ニーム海兵団」を率いた、古の魔道士たちのことさ。"
9,"TEXT_JOBDEFSCH_00098_ALKAZOLKA_000_021","今よりさかのぼること、1500年以上前の第五星暦時代、
バイルブランド島に栄えていた海洋都市、それが「ニーム」。"
10,"TEXT_JOBDEFSCH_00098_ALKAZOLKA_000_022","当時は「魔大戦」と呼ばれる、
魔法を乱用した戦争の真っただ中でね。
エオルゼア全土で戦乱が巻き起こっていたそうだよ。"
11,"TEXT_JOBDEFSCH_00098_ALKAZOLKA_000_023","魔道士が少なかったといわれるニームだけど、
魔大戦において、かの海洋都市は独立を守りぬいた。
その原動力こそが、強力な海兵団だったんだ。"
12,"TEXT_JOBDEFSCH_00098_ALKAZOLKA_000_024","そしてニームの海兵団には、
白兵戦力である斧術士を強力にサポートする、
特殊な魔道士たちが所属していた。"
13,"TEXT_JOBDEFSCH_00098_ALKAZOLKA_000_025","彼らは「軍学魔法」と呼ばれる治癒と支援の力を操り、
使い魔である妖精「フェアリー」を従えて、
海兵たちを献身的に支えた、と文献にある。"
