Index,0:？,1:？
0,TEXT_COMARMGCARMYINTERVIEW_00345_001_GRD,（★未使用／削除予定★）
1,TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_000_000,<name:玩家全名>阁下，告诉您一个好消息！<br>有想要加入我们分队的志愿兵出现了！
2,TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_000_001,请您确认{{EObj|2007153|0}}，<br>决定是否要将其纳入分队吧！
3,TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_000_002,当然，我认为把那名志愿兵叫来，<br>见见本人后再做决定也是不错的办法！
4,TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_000_010,分队员的总数已经达到4名了啊！<br>这样一来，我们分队就组建成功了。
5,TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_000_011,此外，分队最多可以容纳8名分队员，<br>请您牢记这一点。
6,TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_000_012,那么接下来就马上派遣分队执行任务吧！<br>俗话说熟能生巧，首先就从简单的分队任务开始<br>试着派遣分队吧。
7,TEXT_COMARMGCARMYINTERVIEW_00345_SYSTEM_000_013,派遣你的分队执行分队任务吧。<br>和<if (<param:黑涡团军衔级别> > 0) { <if (<param:黑涡团军衔级别> < 127) { 分队副漩士 }> }><if (<param:双蛇党军衔级别> > 0) { <if (<param:双蛇党军衔级别> < 127) { 分队副牙士 }> }><if (<param:恒辉队军衔级别> > 0) { <if (<param:恒辉队军衔级别> < 127) { 分队副耀士 }> }>对话，选择“确认分队任务”，<br>即可派遣分队员们执行任务。
8,TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_000_013,（★未使用／削除予定★）
9,TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_000_014,（★未使用／削除予定★）
10,TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_000_015,（★未使用／削除予定★）
11,TEXT_COMARMGCARMYINTERVIEW_00345_001_LIM,（★未使用／削除予定★）
12,TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_100_000,<name:玩家全名>阁下，告诉您一个好消息！<br>有想要加入我们分队的志愿兵出现了！
13,TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_100_001,请您确认{{EObj|2007154|0}}，<br>决定是否要将其纳入分队吧！
14,TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_100_002,当然，我认为把那名志愿兵叫来，<br>见见本人后再做决定也是不错的办法！
15,TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_100_010,分队员的总数已经达到4名了啊！<br>这样一来，我们分队就组建成功了。
16,TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_100_011,此外，分队最多可以容纳8名分队员，<br>请您牢记这一点。
17,TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_100_012,那么接下来就马上派遣分队执行任务吧！<br>俗话说熟能生巧，首先就从简单的分队任务开始<br>试着派遣分队吧。
18,TEXT_COMARMGCARMYINTERVIEW_00345_PLATOONINSTRUCTOR_100_013,（★未使用／削除予定★）
