Index,0:？,1:？
0,TEXT_FESYKWMEDALEXCHANGE_00348_ACTOR_000_000,（★未使用／削除予定★）
1,TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_000,啊，是你啊……<br>要用妖怪徽章来交换妖怪宠物吗？<br>还是想交换帅气的武器呢？
2,TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_100_000,哎呀，你不是那个武器收藏家嘛！<br>今天是来看我的吗？<br>还是说还有什么想要的东西？
3,TEXT_FESYKWMEDALEXCHANGE_00348_ACTOR_000_001,（★未使用／削除予定★）
4,TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_001,
5,TEXT_FESYKWMEDALEXCHANGE_00348_Q4_000_001,
6,TEXT_FESYKWMEDALEXCHANGE_00348_A4_000_001,
7,TEXT_FESYKWMEDALEXCHANGE_00348_A4_000_002,
8,TEXT_FESYKWMEDALEXCHANGE_00348_Q1_000_001,要做什么？
9,TEXT_FESYKWMEDALEXCHANGE_00348_A1_000_001,交换宠物
10,TEXT_FESYKWMEDALEXCHANGE_00348_A1_000_002,交换武器
11,TEXT_FESYKWMEDALEXCHANGE_00348_A1_000_003,进行谈话
12,TEXT_FESYKWMEDALEXCHANGE_00348_A1_000_004,取消
13,TEXT_FESYKWMEDALEXCHANGE_00348_Q2_000_001,"要交换哪个宠物？<br>(所需妖怪徽章数：<var:1>　持有数量：<var:2>,)"
14,TEXT_FESYKWMEDALEXCHANGE_00348_A2_000_001,<Companion:<var:1>:0>
15,TEXT_FESYKWMEDALEXCHANGE_00348_A2_000_002,取消
16,TEXT_FESYKWMEDALEXCHANGE_00348_Q6_000_001,确定要交换<Companion:<var:1>:0>吗？
17,TEXT_FESYKWMEDALEXCHANGE_00348_A6_000_001,是
18,TEXT_FESYKWMEDALEXCHANGE_00348_A6_000_002,否
19,TEXT_FESYKWMEDALEXCHANGE_00348_ACTOR_000_002,（★未使用／削除予定★）
20,TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_002,看来你已经和所有妖怪成为好朋友了啊。<br>如果想要认识更多妖怪的话……<br>不如去我的故乡旅行一圈怎么样？
21,TEXT_FESYKWMEDALEXCHANGE_00348_ACTOR_000_003,（★未使用／削除予定★）
22,TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_003,哎哟，你的妖怪徽章好像不够啊。<br>多收集一些以后再来找我吧。
23,TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_100_003,“妖怪徽章”可以在装备妖怪手表后，<br>通过参加各地的危命任务做出贡献后获得。
24,TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_200_003,可以获得的地区有：中拉诺西亚、拉诺西亚低地、<br>西拉诺西亚、拉诺西亚高地、拉诺西亚外地；<br>黑衣森林中央林区、东部林区、南部林区、北部林区……
25,TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_300_003,西萨纳兰、中萨纳兰、东萨纳兰、南萨纳兰；<br>库尔札斯西部高地、阿巴拉提亚云海、龙堡参天高地、<br>翻云雾海、龙堡内陆低地……
26,TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_400_003,魔大陆阿济兹拉、基拉巴尼亚边区、基拉巴尼亚山区、<br>基拉巴尼亚湖区；红玉海、延夏、太阳神草原。<br>请积极参加危命任务收集妖怪徽章吧。
27,TEXT_FESYKWMEDALEXCHANGE_00348_ACTOR_000_004,（★未使用／削除予定★）
28,TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_000_004,背包已满或背包中已有同样的物品，<br>无法获得<Item:<var:1>:0>。
29,TEXT_FESYKWMEDALEXCHANGE_00348_ACTOR_100_004,（★未使用／削除予定★）
30,TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_100_004,那么就由我来介绍一下……<br>这就是你的新朋友，<Companion:<var:1>:0>！<br>要和睦相处哦！
31,TEXT_FESYKWMEDALEXCHANGE_00348_Q3_000_001,要交换哪种武器？
32,TEXT_FESYKWMEDALEXCHANGE_00348_A3_000_001,"<Item:<var:3>:0>:<var:4>,/<var:5>(<if (<var:1> == 15208) { 单手剑 } else { <if (<var:1> == 15209) { 格斗武器 } else { <if (<var:1> == 15210) { 大斧 } else { <if (<var:1> == 15211) { 长枪 } else { <if (<var:1> == 15212) { 弓 } else { <if (<var:1> == 15213) { 双剑 } else { <if (<var:1> == 15214) { 双手剑 } else { <if (<var:1> == 15215) { 火枪 } else { <if (<var:1> == 15216) { 双手幻杖 } else { <if (<var:1> == 15217) { 双手咒杖 } else { <if (<var:1> == 15218) { 魔导书：召唤师 } else { <if (<var:1> == 15219) { 魔导书：学者 } else { <if (<var:1> == 15220) { 天球仪 }> }> }> }> }> }> }> }> }> }> }> }> }><if (<var:2> == 0) {  } else { ＆盾 }>)"
33,TEXT_FESYKWMEDALEXCHANGE_00348_A3_000_002,取消
34,TEXT_FESYKWMEDALEXCHANGE_00348_Q5_000_001,确定要使用<var:5>枚<Item:<var:3>:0>，<br>交换<Item:<var:1>:0><if (<var:2> == 0) {  } else { 和<Item:<var:2>:0> }>吗？
35,TEXT_FESYKWMEDALEXCHANGE_00348_A5_000_001,是
36,TEXT_FESYKWMEDALEXCHANGE_00348_A5_000_002,否
37,TEXT_FESYKWMEDALEXCHANGE_00348_ACTOR_000_005,（★未使用／削除予定★）
38,TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_005,你的<Item:<var:1>:ITEM_SGL>好像不够啊。<br>虽说寻找稀有道具肯定不是一件容易事……<br>不过我相信如果是你一定可以找到的！
39,TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_100_005,“妖怪传奇徽章”可以在召唤出妖怪宠物的状态下，<br>通过参加指定地区的危命任务做出贡献后偶尔获得。<br>请在妖怪大辞典中确认指定地区的详情，试着进行挑战吧。
40,TEXT_FESYKWMEDALEXCHANGE_00348_ACTOR_000_006,（★未使用／削除予定★）
41,TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_000_006,背包已满或背包中已有同样的物品，<br>无法获得<Item:<var:1>:0>与<Item:<var:2>:0>。
42,TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_100_006,背包已满或背包中已有同样的物品，<br>无法获得<Item:<var:1>:0>。
43,TEXT_FESYKWMEDALEXCHANGE_00348_ACTOR_000_007,（★未使用／削除予定★）
44,TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_007,居然选择了剑和盾，看来我们一定非常投缘才对！<br>拿着吧，这就是你的新武器……<br><Item:<var:1>:0>和<Item:<var:2>:0>！
45,TEXT_FESYKWMEDALEXCHANGE_00348_ACTOR_000_008,（★未使用／削除予定★）
46,TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_008,怎么样，是不是帅爆了？<br>这就是你的新武器——<Item:<var:1>:0>！
47,TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_000_009,交换妖怪武器时所必需的妖怪传奇徽章的数量增加了。<br>请积极参加危命任务收集吧。
48,TEXT_FESYKWMEDALEXCHANGE_00348_A1_000_030,（★未使用／削除予定★）
49,TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_031,来艾欧泽亚做什么？其实我来是想探访好友的。<br>虽然是个总在到处游荡不见踪影的家伙，不过特点却十分明显，<br>他身上总是戴着一大堆叮铃当啷的饰品，我光靠听的都能认出来。
