Index,0:？,1:？
0,TEXT_CMNDEFSCRIPCONVERT_00390_TALK_GREETING_00000,我这里可以将您的<Item:<var:1>:0>和<Item:<var:2>:0>，<br>分别换成<Item:<var:3>:0>和<Item:<var:4>:0>。
1,TEXT_CMNDEFSCRIPCONVERT_00390_ASK_SCRIP_Q000,要交换哪种工票？
2,TEXT_CMNDEFSCRIPCONVERT_00390_ASK_SCRIP_A001,<Item:<var:1>:0>
3,TEXT_CMNDEFSCRIPCONVERT_00390_ASK_SCRIP_A002,<Item:<var:1>:0>
4,TEXT_CMNDEFSCRIPCONVERT_00390_ASK_SCRIP_A003,取消
5,TEXT_CMNDEFSCRIPCONVERT_00390_ASK_EXCHANGE_Q000,确定要将您的<var:2>张<Item:<var:1>:0>，<br>换成<var:4>张<Item:<var:3>:0>吗？
6,TEXT_CMNDEFSCRIPCONVERT_00390_ASK_LIMIT_Q000,确定要交换吗？<br>您的<Item:<var:1>:0>会超出持有上限，<br>超出的部分会被浪费。
7,TEXT_CMNDEFSCRIPCONVERT_00390_SYSTEM_EXCHANGE_00000,将<var:2>张<Item:<var:1>:0>换成了<var:4>张<Item:<var:3>:0>。
8,TEXT_CMNDEFSCRIPCONVERT_00390_TALK_NOTOBTAINABLE_00000,您身上没有<Item:<var:1>:0>。
9,TEXT_CMNDEFSCRIPCONVERT_00390_TALK_MAXIMUM_00000,您的<Item:<var:1>:0>已满。
