Index,0:？,1:？
0,TEXT_STMBDZ814_02842_SEQ_00,阿拉基利的布雷森·布鲁克有事情想要委托给冒险者。
1,TEXT_STMBDZ814_02842_SEQ_01,布雷森·布鲁克委托冒险者救助一位陷入困境的人。和阿拉基利的鲍特交谈，了解详情。
2,TEXT_STMBDZ814_02842_SEQ_02,和鲍特进行了交谈。他曾经是帝国军百夫长，本打算向阿拉米格解放军投降并接受处决，但迟迟不能如愿以偿。在阿拉基利收集关于鲍特的情报，了解其中的缘由。
3,TEXT_STMBDZ814_02842_SEQ_03,收集了关于鲍特的情报。和阿拉基利的鲍特交谈。
4,TEXT_STMBDZ814_02842_SEQ_04,和鲍特进行了交谈。他之所以不得一死，是因为阿拉基利的居民誓死要保护他。帮助鲍特，解开这一困境。
5,TEXT_STMBDZ814_02842_SEQ_05,
6,TEXT_STMBDZ814_02842_SEQ_06,
7,TEXT_STMBDZ814_02842_SEQ_07,
8,TEXT_STMBDZ814_02842_SEQ_08,
9,TEXT_STMBDZ814_02842_SEQ_09,
10,TEXT_STMBDZ814_02842_SEQ_10,
11,TEXT_STMBDZ814_02842_SEQ_11,
12,TEXT_STMBDZ814_02842_SEQ_12,
13,TEXT_STMBDZ814_02842_SEQ_13,
14,TEXT_STMBDZ814_02842_SEQ_14,
15,TEXT_STMBDZ814_02842_SEQ_15,
16,TEXT_STMBDZ814_02842_SEQ_16,
17,TEXT_STMBDZ814_02842_SEQ_17,
18,TEXT_STMBDZ814_02842_SEQ_18,
19,TEXT_STMBDZ814_02842_SEQ_19,
20,TEXT_STMBDZ814_02842_SEQ_20,
21,TEXT_STMBDZ814_02842_SEQ_21,
22,TEXT_STMBDZ814_02842_SEQ_22,
23,TEXT_STMBDZ814_02842_SEQ_23,
24,TEXT_STMBDZ814_02842_TODO_00,和鲍特对话
25,TEXT_STMBDZ814_02842_TODO_01,收集关于鲍特的情报
26,TEXT_STMBDZ814_02842_TODO_02,和鲍特对话
27,TEXT_STMBDZ814_02842_TODO_03,
28,TEXT_STMBDZ814_02842_TODO_04,
29,TEXT_STMBDZ814_02842_TODO_05,
30,TEXT_STMBDZ814_02842_TODO_06,
31,TEXT_STMBDZ814_02842_TODO_07,
32,TEXT_STMBDZ814_02842_TODO_08,
33,TEXT_STMBDZ814_02842_TODO_09,
34,TEXT_STMBDZ814_02842_TODO_10,
35,TEXT_STMBDZ814_02842_TODO_11,
36,TEXT_STMBDZ814_02842_TODO_12,
37,TEXT_STMBDZ814_02842_TODO_13,
38,TEXT_STMBDZ814_02842_TODO_14,
39,TEXT_STMBDZ814_02842_TODO_15,
40,TEXT_STMBDZ814_02842_TODO_16,
41,TEXT_STMBDZ814_02842_TODO_17,
42,TEXT_STMBDZ814_02842_TODO_18,
43,TEXT_STMBDZ814_02842_TODO_19,
44,TEXT_STMBDZ814_02842_TODO_20,
45,TEXT_STMBDZ814_02842_TODO_21,
46,TEXT_STMBDZ814_02842_TODO_22,
47,TEXT_STMBDZ814_02842_TODO_23,
48,TEXT_STMBDZ814_02842_BRAZENBROOK_000_000,哦哦！你就是声名远扬的冒险者阁下！<br>能见到你，我很荣幸！！<br>……敢问，你现在有时间吗？
49,TEXT_STMBDZ814_02842_BRAZENBROOK_000_001,想必你一定知道，解放军兵不血刃就解放了阿拉基利。<br>而这其实都是某个人的功劳。<br>但是，这位恩人现在陷入了困境……
50,TEXT_STMBDZ814_02842_BRAZENBROOK_000_002,我也是偶然才知道这个人的，<br>我想尽力对此进行保密……<br>如果同盟军或者解放军出动的话，事情就可能难以收拾。
51,TEXT_STMBDZ814_02842_BRAZENBROOK_000_003,所以，我想请你出手相助。<br>你是冒险者，能不受约束地自由行动。<br>拜托你帮帮我吧。
52,TEXT_STMBDZ814_02842_BRAZENBROOK_000_004,哦哦，谢谢你！<br>那就找那位恩人……<br>鲍特阁下了解详情吧！
53,TEXT_STMBDZ814_02842_BRAZENBROOK_000_006,我实在不知该如何说明鲍特阁下的问题……<br>所以只好麻烦你亲自问他了。
54,TEXT_STMBDZ814_02842_BAUT_000_010,哇！你不是打败盖乌斯阁下的冒险者吗？！<br>难道是来要我的脑袋……咦？不是啊？
55,TEXT_STMBDZ814_02842_BAUT_000_011,什么呀，原来是布雷森委托你来的啊……<br>抱歉，给你添麻烦了。<br>我一个人实在不知道该怎么办。
56,TEXT_STMBDZ814_02842_BAUT_000_012,别看我这样，我也曾经是帝国军的百夫长，<br>担任过驻扎阿拉基利的步兵小队队长。<br>……哎呀，要杀我可以，先听我把话说完。
57,TEXT_STMBDZ814_02842_BAUT_000_013,有一天，我发现同盟军杀了过来，觉得实在打不过，<br>就花了点功夫让手下的人逃走了。<br>剩下的，就是让解放军杀了我，这样就可以圆满地结束了……
58,TEXT_STMBDZ814_02842_BAUT_000_014,可是，发生了一些难以说明的问题，我死不了了。<br>怎么说好呢……所谓眼见为实，<br>你去向阿拉基利的人们问问我的事，听听他们怎么说吧。
59,TEXT_STMBDZ814_02842_BAUT_000_015,听了大家的话，你就能知道问题在哪里了。<br>很抱歉这样拐弯抹角，不过，拜托了。
60,TEXT_STMBDZ814_02842_BAUT_000_016,向阿拉基利的人们问我的事，听听他们怎么说把。<br>我知道这样拐弯抹角很麻烦，<br>不过，这是了解问题的最佳方式。
61,TEXT_STMBDZ814_02842_BRAZENBROOK_000_017,鲍特阁下的问题十分敏感，<br>仅凭我们难以稳妥地解决。<br>冒险者阁下，恳请你帮助我们。
62,TEXT_STMBDZ814_02842_WEIDHERI_000_020,……你从哪里听来这个名字的？<br>我不是要威胁你，不过，<br>如果你不想和这里的居民为敌，就不要四处打听他的事了。
63,TEXT_STMBDZ814_02842_FRAUNK_000_030,冒险者，他是阿拉基利的贵人。<br>这里的居民甘愿为他抛头颅洒热血。<br>……这可不是在吓唬你。
64,TEXT_STMBDZ814_02842_JDYALANI_000_040,……对我们而言，他是十分可贵的人。<br>为了他，即便和解放军为敌，我们也在所不惜。<br>但愿冒险者能站在他一边。
65,TEXT_STMBDZ814_02842_BAUT_000_050,你回来了啊。<br>怎样？明白问题在哪儿了吧？
66,TEXT_STMBDZ814_02842_BAUT_000_051,大家都不想让我死，<br>还拼命袒护我，不让解放军发现。<br>……而且，还不惜为我而战斗。
67,TEXT_STMBDZ814_02842_BAUT_000_052,之前我也跟你说过，我是帝国军百夫长。<br>这里的人袒护我，就等于对同胞的背叛。<br>如果这件事被公之于众，天知道会发生什么。
68,TEXT_STMBDZ814_02842_BAUT_000_053,如果我被解放军处决，阿拉基利就会向解放军宣战。<br>可这事早晚会露馅的，也不能一直这样下去。<br>不管怎么想，都没法善了啊。
69,TEXT_STMBDZ814_02842_BAUT_000_054,所幸在解放军里只有布雷森阁下知道此事。<br>多亏了他愿意保密，<br>现在情况还算安稳。
70,TEXT_STMBDZ814_02842_BAUT_000_055,我知道这种委托很奇怪，<br>但我想拜托你说服阿拉基利的人们，<br>即便我投降，受到处决，也不要意气用事！
