Index,0:？,1:？
0,TEXT_STMBDZ922_02878_SEQ_00,天营门的当图纽埃尔有任务想委托声名远扬的冒险者。
1,TEXT_STMBDZ922_02878_SEQ_01,
2,TEXT_STMBDZ922_02878_SEQ_02,
3,TEXT_STMBDZ922_02878_SEQ_03,
4,TEXT_STMBDZ922_02878_SEQ_04,
5,TEXT_STMBDZ922_02878_SEQ_05,
6,TEXT_STMBDZ922_02878_SEQ_06,
7,TEXT_STMBDZ922_02878_SEQ_07,
8,TEXT_STMBDZ922_02878_SEQ_08,
9,TEXT_STMBDZ922_02878_SEQ_09,
10,TEXT_STMBDZ922_02878_SEQ_10,
11,TEXT_STMBDZ922_02878_SEQ_11,
12,TEXT_STMBDZ922_02878_SEQ_12,
13,TEXT_STMBDZ922_02878_SEQ_13,
14,TEXT_STMBDZ922_02878_SEQ_14,
15,TEXT_STMBDZ922_02878_SEQ_15,
16,TEXT_STMBDZ922_02878_SEQ_16,
17,TEXT_STMBDZ922_02878_SEQ_17,
18,TEXT_STMBDZ922_02878_SEQ_18,
19,TEXT_STMBDZ922_02878_SEQ_19,
20,TEXT_STMBDZ922_02878_SEQ_20,
21,TEXT_STMBDZ922_02878_SEQ_21,
22,TEXT_STMBDZ922_02878_SEQ_22,
23,TEXT_STMBDZ922_02878_SEQ_23,
24,TEXT_STMBDZ922_02878_TODO_00,和恒辉队兵卒对话
25,TEXT_STMBDZ922_02878_TODO_01,骑着捕获的魔导装甲讨伐出现的敌人
26,TEXT_STMBDZ922_02878_TODO_02,骑着捕获的魔导装甲再次讨伐出现的敌人
27,TEXT_STMBDZ922_02878_TODO_03,骑着捕获的魔导装甲再一次讨伐出现的敌人
28,TEXT_STMBDZ922_02878_TODO_04,向恒辉队兵卒报告
29,TEXT_STMBDZ922_02878_TODO_05,向当图纽埃尔报告
30,TEXT_STMBDZ922_02878_TODO_06,
31,TEXT_STMBDZ922_02878_TODO_07,
32,TEXT_STMBDZ922_02878_TODO_08,
33,TEXT_STMBDZ922_02878_TODO_09,
34,TEXT_STMBDZ922_02878_TODO_10,
35,TEXT_STMBDZ922_02878_TODO_11,
36,TEXT_STMBDZ922_02878_TODO_12,
37,TEXT_STMBDZ922_02878_TODO_13,
38,TEXT_STMBDZ922_02878_TODO_14,
39,TEXT_STMBDZ922_02878_TODO_15,
40,TEXT_STMBDZ922_02878_TODO_16,
41,TEXT_STMBDZ922_02878_TODO_17,
42,TEXT_STMBDZ922_02878_TODO_18,
43,TEXT_STMBDZ922_02878_TODO_19,
44,TEXT_STMBDZ922_02878_TODO_20,
45,TEXT_STMBDZ922_02878_TODO_21,
46,TEXT_STMBDZ922_02878_TODO_22,
47,TEXT_STMBDZ922_02878_TODO_23,
48,TEXT_STMBDZ922_02878_DANTOUNUEL_000_000,能和身为冒险者部队英才的你见面，是我的荣幸！<br>为了解决问题，我想借助你的力量！
49,TEXT_STMBDZ922_02878_DANTOUNUEL_000_001,我来说明一下情况吧。<br>哨兵部队在东北的高台发现了多架无人魔导兵器。
