Index,0:？,1:？
0,TEXT_CMNDEFWEDDINGRECOVERY_00214_DEACON00214_000_000,"在众神面前,与对方结下永结同心的誓约……<br>我将为举办永结同心典礼的人们贡献出绵薄之力。"
1,TEXT_CMNDEFWEDDINGRECOVERY_00214_SYSTEM_000_001,只对申请了“永结同心”服务的玩家开放。
2,TEXT_CMNDEFWEDDINGRECOVERY_00214_DEACON00214_000_010,欢迎您的到来。<br>关于举办永结同心典礼，有什么不明白或是困扰的地方吗？
3,TEXT_CMNDEFWEDDINGRECOVERY_00214_Q2_000_030,想了解什么？
4,TEXT_CMNDEFWEDDINGRECOVERY_00214_A2_000_031,新人指南：准备1.关于交换戒指
5,TEXT_CMNDEFWEDDINGRECOVERY_00214_A2_000_032,新人指南：准备2.关于典礼方案选择
6,TEXT_CMNDEFWEDDINGRECOVERY_00214_A2_100_032,新人指南：准备3.关于典礼时间的预约
7,TEXT_CMNDEFWEDDINGRECOVERY_00214_A2_000_033,新人指南：准备4.预约后要做的事
8,TEXT_CMNDEFWEDDINGRECOVERY_00214_A2_000_034,新人指南：准备5.如何邀请友人参加
9,TEXT_CMNDEFWEDDINGRECOVERY_00214_A2_000_035,新人指南：关于典礼当天的流程
10,TEXT_CMNDEFWEDDINGRECOVERY_00214_A2_101_035,新人指南：丢弃了“空白请柬”的情况
11,TEXT_CMNDEFWEDDINGRECOVERY_00214_A2_102_035,想要变更（重新预约）典礼的时间
12,TEXT_CMNDEFWEDDINGRECOVERY_00214_A2_100_035,想要取消典礼
13,TEXT_CMNDEFWEDDINGRECOVERY_00214_A2_000_036,取消
14,TEXT_CMNDEFWEDDINGRECOVERY_00214_DEACON00214_000_050,永结同心典礼是神圣的仪式，<br>人们在十二神大圣堂通过交换戒指，宣誓结下永结同心的誓约……<br>因此，二位新人互赠的戒指是必不可少的。
15,TEXT_CMNDEFWEDDINGRECOVERY_00214_DEACON00214_000_051,在举办典礼时，<br>还请二位新人每人准备一枚戒指。<br>这作为誓言证明的戒指被称为“{{Item|8575|0}}”。
16,TEXT_CMNDEFWEDDINGRECOVERY_00214_DEACON00214_000_052,“{{Item|8575|0}}”是受到众神祝福的神圣的戒指。<br>戒指是无法直接获得成品的。<br>成品需要二位在加深两人羁绊的同时，付出精力去完成。
17,TEXT_CMNDEFWEDDINGRECOVERY_00214_DEACON00214_000_053,那么我就来讲解具体如何完成戒指的准备。<br>首先需要各自制作、或是购买{{Item|8697|0}}，<br>然后交给雕金匠进行加工……
18,TEXT_CMNDEFWEDDINGRECOVERY_00214_DEACON00214_000_054,另外，两位新人还需要经历一个小小的考验。<br>那就是二人一起奔赴艾欧泽亚各地进行巡礼，<br>让戒指接受众神的祝福……
19,TEXT_CMNDEFWEDDINGRECOVERY_00214_DEACON00214_000_055,至于那时具体应该做什么，那边的克拉丽贝尔会为您讲解。<br>您就照着她所说的去做就好了。
20,TEXT_CMNDEFWEDDINGRECOVERY_00214_DEACON00214_000_060,现在，我来为您说明准备完典礼当天交换用的戒指后的流程。
21,TEXT_CMNDEFWEDDINGRECOVERY_00214_DEACON00214_000_061,首先，要选择仪式的样式以及会场的装饰等。<br>关于典礼方案的选择可以找雷莫办理，<br>他就在典礼会场久远圣堂里……
22,TEXT_CMNDEFWEDDINGRECOVERY_00214_DEACON00214_000_062,到了需要找他商量的时候，<br>策划人克拉丽贝尔会为您介绍他的。
23,TEXT_CMNDEFWEDDINGRECOVERY_00214_DEACON00214_000_063,需要注意的是，<br>雷莫会分别听取两位新人各自的要求。<br>至于按照哪一方的方案进行，还需在典礼当天做最后决定。
24,TEXT_CMNDEFWEDDINGRECOVERY_00214_DEACON00214_000_064,在完成典礼方案的选择后，<br>就要预约举办典礼的日期和时间了。<br>要进行预约的话，就请您去找久远圣堂前的埃图瓦妮勒。
25,TEXT_CMNDEFWEDDINGRECOVERY_00214_SYSTEM_000_065,最早可提前2周（地球时间）进行预约。<br>若想听取关于预约的详细说明，可以与圣堂助祭对话，<br>然后选择“准备3.关于典礼时间的预约”。
26,TEXT_CMNDEFWEDDINGRECOVERY_00214_DEACON00214_100_060,在完成了典礼方案选择后，<br>向典礼会场前的埃图瓦妮勒提出申请，<br>就可以预约典礼的日期时间了。
27,TEXT_CMNDEFWEDDINGRECOVERY_00214_SYSTEM_100_061,任务进展到最后阶段后，<br>和典礼会场前的埃图瓦妮勒对话便可以预约会场。<br>届时，需要双方装备誓言手镯以2人小队的形式进行预约。
28,TEXT_CMNDEFWEDDINGRECOVERY_00214_SYSTEM_100_062,"接下来对预约时间进行说明。<br>在每周星期<switch ( <value:星期> ) { 日 , 一 , 二 , 三 , 四 , 五 , 六 }>的<if (<value:小时> <switch ( <value:小时> ) { 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 }>) { 0 }>点（地球时间）之后，<br>将开始受理“下一个星期<switch ( <value:星期> ) { 日 , 一 , 二 , 三 , 四 , 五 , 六 }><if (<value:小时> <switch ( <value:小时> ) { 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 }>) { 0 }>点后的一周内”的预约。"
29,TEXT_CMNDEFWEDDINGRECOVERY_00214_SYSTEM_100_063,因此，从预约开始到永结同心典礼的举办，<br>最长会需要2周（地球时间）的时间。<br>需要在此期间内，完成邀请友人参加典礼等事宜。
30,TEXT_CMNDEFWEDDINGRECOVERY_00214_SYSTEM_100_064,预约成功后，<br>久远圣堂将在你选择的时间被包场2小时（地球时间）。<br>若有其他人选择了与你同样的时间，将只受理先预约到的一方。
