Index,0:？,1:？
0,TEXT_LUCKMD109_03614_SEQ_00,络尾聚落的杰瑞克正在思考事情。
1,TEXT_LUCKMD109_03614_SEQ_01,
2,TEXT_LUCKMD109_03614_SEQ_02,
3,TEXT_LUCKMD109_03614_SEQ_03,
4,TEXT_LUCKMD109_03614_SEQ_04,
5,TEXT_LUCKMD109_03614_SEQ_05,
6,TEXT_LUCKMD109_03614_SEQ_06,
7,TEXT_LUCKMD109_03614_SEQ_07,
8,TEXT_LUCKMD109_03614_SEQ_08,
9,TEXT_LUCKMD109_03614_SEQ_09,
10,TEXT_LUCKMD109_03614_SEQ_10,
11,TEXT_LUCKMD109_03614_SEQ_11,
12,TEXT_LUCKMD109_03614_SEQ_12,
13,TEXT_LUCKMD109_03614_SEQ_13,
14,TEXT_LUCKMD109_03614_SEQ_14,
15,TEXT_LUCKMD109_03614_SEQ_15,
16,TEXT_LUCKMD109_03614_SEQ_16,
17,TEXT_LUCKMD109_03614_SEQ_17,
18,TEXT_LUCKMD109_03614_SEQ_18,
19,TEXT_LUCKMD109_03614_SEQ_19,
20,TEXT_LUCKMD109_03614_SEQ_20,
21,TEXT_LUCKMD109_03614_SEQ_21,
22,TEXT_LUCKMD109_03614_SEQ_22,
23,TEXT_LUCKMD109_03614_SEQ_23,
24,TEXT_LUCKMD109_03614_TODO_00,调查修理中的塔罗斯
25,TEXT_LUCKMD109_03614_TODO_01,从{{BNpcName|8561|0}}身上获取{{EventItem|2002560|0}}
26,TEXT_LUCKMD109_03614_TODO_02,将{{EventItem|2002560|0}}交给于里昂热
27,TEXT_LUCKMD109_03614_TODO_03,
28,TEXT_LUCKMD109_03614_TODO_04,
29,TEXT_LUCKMD109_03614_TODO_05,
30,TEXT_LUCKMD109_03614_TODO_06,
31,TEXT_LUCKMD109_03614_TODO_07,
32,TEXT_LUCKMD109_03614_TODO_08,
33,TEXT_LUCKMD109_03614_TODO_09,
34,TEXT_LUCKMD109_03614_TODO_10,
35,TEXT_LUCKMD109_03614_TODO_11,
36,TEXT_LUCKMD109_03614_TODO_12,
37,TEXT_LUCKMD109_03614_TODO_13,
38,TEXT_LUCKMD109_03614_TODO_14,
39,TEXT_LUCKMD109_03614_TODO_15,
40,TEXT_LUCKMD109_03614_TODO_16,
41,TEXT_LUCKMD109_03614_TODO_17,
42,TEXT_LUCKMD109_03614_TODO_18,
43,TEXT_LUCKMD109_03614_TODO_19,
44,TEXT_LUCKMD109_03614_TODO_20,
45,TEXT_LUCKMD109_03614_TODO_21,
46,TEXT_LUCKMD109_03614_TODO_22,
47,TEXT_LUCKMD109_03614_TODO_23,
48,TEXT_LUCKMD109_03614_MAGNUS_000_000,你怎么还在这……不是让你们赶紧滚吗？！
49,TEXT_LUCKMD109_03614_THAFFE_000_005,也算是预料之中的结果……真是抱歉。<br>你们还是放弃矿车吧。
50,TEXT_LUCKMD109_03614_JERYK_000_010,……你就算知道原因了，也没什么好办法呢。<br>其实，我们费了很大劲，才把一个塔罗斯修个半好，<br>要去看看吗？
51,TEXT_LUCKMD109_03614_JERYK_000_011,跟我来吧，<br>我也想听听旁观者的意见。
52,TEXT_LUCKMD109_03614_URIANGER_000_020,哎呀，你也来了……
