Index,0:？,1:？
0,TEXT_LUCKMG103_03675_SEQ_00,阴沉乡的阿尔菲诺正准备回水晶都。
1,TEXT_LUCKMG103_03675_SEQ_01,
2,TEXT_LUCKMG103_03675_SEQ_02,
3,TEXT_LUCKMG103_03675_SEQ_03,
4,TEXT_LUCKMG103_03675_SEQ_04,
5,TEXT_LUCKMG103_03675_SEQ_05,
6,TEXT_LUCKMG103_03675_SEQ_06,
7,TEXT_LUCKMG103_03675_SEQ_07,
8,TEXT_LUCKMG103_03675_SEQ_08,
9,TEXT_LUCKMG103_03675_SEQ_09,
10,TEXT_LUCKMG103_03675_SEQ_10,
11,TEXT_LUCKMG103_03675_SEQ_11,
12,TEXT_LUCKMG103_03675_SEQ_12,
13,TEXT_LUCKMG103_03675_SEQ_13,
14,TEXT_LUCKMG103_03675_SEQ_14,
15,TEXT_LUCKMG103_03675_SEQ_15,
16,TEXT_LUCKMG103_03675_SEQ_16,
17,TEXT_LUCKMG103_03675_SEQ_17,
18,TEXT_LUCKMG103_03675_SEQ_18,
19,TEXT_LUCKMG103_03675_SEQ_19,
20,TEXT_LUCKMG103_03675_SEQ_20,
21,TEXT_LUCKMG103_03675_SEQ_21,
22,TEXT_LUCKMG103_03675_SEQ_22,
23,TEXT_LUCKMG103_03675_SEQ_23,
24,TEXT_LUCKMG103_03675_TODO_00,前往观星室
25,TEXT_LUCKMG103_03675_TODO_01,和拜克·拉各对话
26,TEXT_LUCKMG103_03675_TODO_02,和上路客店的拜克·拉各对话
27,TEXT_LUCKMG103_03675_TODO_03,对患者们使用{{EventItem|2002904|0}}
28,TEXT_LUCKMG103_03675_TODO_04,和拜克·拉各对话
29,TEXT_LUCKMG103_03675_TODO_05,
30,TEXT_LUCKMG103_03675_TODO_06,
31,TEXT_LUCKMG103_03675_TODO_07,
32,TEXT_LUCKMG103_03675_TODO_08,
33,TEXT_LUCKMG103_03675_TODO_09,
34,TEXT_LUCKMG103_03675_TODO_10,
35,TEXT_LUCKMG103_03675_TODO_11,
36,TEXT_LUCKMG103_03675_TODO_12,
37,TEXT_LUCKMG103_03675_TODO_13,
38,TEXT_LUCKMG103_03675_TODO_14,
39,TEXT_LUCKMG103_03675_TODO_15,
40,TEXT_LUCKMG103_03675_TODO_16,
41,TEXT_LUCKMG103_03675_TODO_17,
42,TEXT_LUCKMG103_03675_TODO_18,
43,TEXT_LUCKMG103_03675_TODO_19,
44,TEXT_LUCKMG103_03675_TODO_20,
45,TEXT_LUCKMG103_03675_TODO_21,
46,TEXT_LUCKMG103_03675_TODO_22,
47,TEXT_LUCKMG103_03675_TODO_23,
48,TEXT_LUCKMG103_03675_ALPHINAUD_000_000,那么，我们也回水晶都吧。<br>水晶公应该带着拜克·拉各阁下去了观星室，<br>并且把我们的情况都告诉他了吧。
49,TEXT_LUCKMG103_03675_ALPHINAUD_000_050,从刚才的简短对话中就能看出，<br>拜克·拉各阁下在灵魂方面有着非比寻常的见解。<br>真是找到了一位可靠的帮手啊。
50,TEXT_LUCKMG103_03675_ALISAIE_000_055,我再次意识到，我们果然只是没有身体的灵魂呢……<br>虽然现在没有什么感觉，不过等回到自己身体之后，<br>应该就会发现有身体是多么幸福的事了吧。
51,TEXT_LUCKMG103_03675_YSHTOLA_000_060,说起来，<br>你还记得在宇宙宫看到的施加了魔法的扫帚吗？<br>为什么隐者都爱把扫帚当使魔呢？
52,TEXT_LUCKMG103_03675_MYSTERYVOICE_000_065,你们取回的黑夜，<br>也触动了拜克·拉各阁下的内心啊……
53,TEXT_LUCKMG103_03675_BEQLUGG_000_110,好了，我知道你们的愿望了。<br>那么，能不能再详细说明一下现在的情况呢？
54,TEXT_LUCKMG103_03675_BEQLUGG_000_111,将他们的灵魂放入白圣石之中，<br>再带回原先的世界啊……<br>嗯，想法不错。
55,TEXT_LUCKMG103_03675_BEQLUGG_000_112,只不过，对于他们那些高度实体化、<br>看起来和普通人类并无差别的灵魂来说，<br>还是有些难度的。
56,TEXT_LUCKMG103_03675_BEQLUGG_100_112,灵魂长期处于活性化状态的话，<br>在进入魔器时，可能会变得很不稳定。
57,TEXT_LUCKMG103_03675_YSHTOLA_000_113,既然问题是出在这里……<br>那么，如果能让灵魂失去活性的话，<br>应该就可以安全地使用白圣石了吧？
58,TEXT_LUCKMG103_03675_BEQLUGG_000_114,嗯……理论上是这样……<br>但是，让灵魂失去活性<br>可不像吹灭蜡烛上的火那么简单。
59,TEXT_LUCKMG103_03675_ALISAIE_100_114,你们说的那个，让灵魂失去活性究竟是怎么一回事？<br>我不太理解……
