Index,0:？,1:？
0,TEXT_REGWILTHEQUICKSAND_00157_MOMODI_000_000,欢迎来到流沙屋！<br>这里是聚集于乌尔达哈的冒险者们的休息厅。
1,TEXT_REGWILTHEQUICKSAND_00157_MOMODI_000_001,第七灵灾后，城市混乱，纠纷四起。<br>我很期待你们冒险者的表现。请多多指教哦。
2,TEXT_REGWILTHEQUICKSAND_00157_MOMODI_000_010,<name:玩家全名>，看来你很努力啊。<br>呵呵，想起你第一次到这里来的时候，那一脸紧张的。<br>那些事情就好像是昨天刚发生的一样。
3,TEXT_REGWILTHEQUICKSAND_00157_MOMODI_000_020,你是<name:玩家全名>吧，我听说过有关你的传闻。<br>这里是流沙屋，是冒险者们聚集的休息厅。
4,TEXT_REGWILTHEQUICKSAND_00157_MOMODI_000_021,第七灵灾后，城市混乱，纠纷四起。<br>我很期待像你这种备受关注的冒险者的表现。
5,TEXT_REGWILTHEQUICKSAND_00157_MOMODI_000_030,哎呀，这不是<name:玩家全名>吗？<br>不久前还是一个初出茅庐的冒险者呢，<br>现在竟然都成为艾欧泽亚的英雄了……
6,TEXT_REGWILTHEQUICKSAND_00157_MOMODI_000_031,总觉得你现在走得越来越远了……<br>不过我会一直在这里开店的，<br>要随时过来坐坐啊！
7,TEXT_REGWILTHEQUICKSAND_00157_MOMODI_000_040,欢迎啊，<name:玩家全名>。<br>托你的福，我整理好心情重新站在这里了。
8,TEXT_REGWILTHEQUICKSAND_00157_MOMODI_000_041,这个发饰是不是更适合我了？<br>……不过，要谈人生的话还是不要找我啊。
9,TEXT_REGWILTHEQUICKSAND_00157_MOMODI_000_050,太好了……<name:玩家全名>，你没事就好。<br>我听说了王宫发生的事，好担心你啊。<br>放心，我知道你不会做那种事的。
10,TEXT_REGWILTHEQUICKSAND_00157_MOMODI_000_051,现在有关那件事的消息都被封锁了，<br>所以乌尔达哈表面上是什么都没有发生。<br>不过……这又能撑到什么时候呢。
11,TEXT_REGWILTHEQUICKSAND_00157_MOMODI_000_052,市民们会慢慢觉察到异变的，<br>这件事迟早会暴露……<br>你在乌尔达哈的时候一定要注意形势的变化啊。
12,TEXT_REGWILTHEQUICKSAND_00157_MOMODI_000_060,听说一直卧病不起的娜娜莫陛下终于康复，<br>劳班局长也恢复了在恒辉队的职务。
13,TEXT_REGWILTHEQUICKSAND_00157_MOMODI_000_061,抛开被隐藏的真相不谈，总之事态终于是有了好转。<br>很快全艾欧泽亚也都会知道你身上的嫌疑被洗清了。
14,TEXT_REGWILTHEQUICKSAND_00157_MOMODI_000_062,真是辛苦你了，一直承受了这么久……<br>如果有什么不痛快就随时来向我倾诉吧！<br>说出来肯定会好一些的，我能做的也只有这些了。
15,TEXT_REGWILTHEQUICKSAND_00157_MOMODI_000_070,最近，阿拉米格的流民都有些闹闹哄哄的，<br>看上去坐立不安……<br>但越是这种时候，越需要镇定自若才对……
16,TEXT_REGWILTHEQUICKSAND_00157_MOMODI_000_080,<name:玩家全名>……呼——你没事真是太好了。<br>我听说你在和帝国军战斗时倒下了，一直担心得不得了。<br>虽然战况胶着你可能难以抽身，但偶尔也过来报个平安吧。
