key,0,1
#,,
int32,str,str
0,"TEXT_GAIUSD016_01309_SEQ_00","ラレナは、蛮神の祭器を仕入れたいようだ。"
1,"TEXT_GAIUSD016_01309_SEQ_01","ラレナに、蛮神の祭器を仕入れに行くことを告げた。再召喚された次の蛮神を討伐し、3種の祭器を入手しよう。蛮神「ガルーダ」を倒すと<Sheet(EventItem,2001145,0)/>が、蛮神「タイタン」を倒すと<Sheet(EventItem,2001146,0)/>が、蛮神「イフリート」を倒すと<Sheet(EventItem,2001147,0)/>が入手できるはずだ。

※コンテンツファインダーから攻略に参加できます。"
2,"TEXT_GAIUSD016_01309_SEQ_02","蛮神の祭器をすべて集めることができた。レヴナンツトールの「ラレナ」に届けよう。"
3,"TEXT_GAIUSD016_01309_SEQ_03","ラレナへ蛮神の祭器を届け、「<Sheet(Item,　7004,0)/>」を手に入れた。さらに「<Sheet(Item,　7004,0)/>」がほしいならば、しばしの休憩ののち、再度、蛮神の祭器を手に入れよう。

※本クエストは、繰り返しの攻略が可能です。最大で毎週1回ずつコンプリートすることができ、コンプリートした週は、クエストを再度受注することができません。クエストを受注した状態で週をまたぎ、翌週にコンプリートした場合は、コンプリートした週の受注権が消費されます。

※次回の攻略は、（地球時間）毎週<ResetTime>1203</ResetTime><Switch(TopLevelParameter(220))><Case(1)>日</Case><Case(2)>月</Case><Case(3)>火</Case><Case(4)>水</Case><Case(5)>木</Case><Case(6)>金</Case><Case(7)>土</Case></Switch>曜日の<If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>午後<Else/>午前</If><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>0</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>0</If>時から、受注可能です。リセット日までお待ちください。"
4,"TEXT_GAIUSD016_01309_SEQ_04",""
5,"TEXT_GAIUSD016_01309_SEQ_05",""
6,"TEXT_GAIUSD016_01309_SEQ_06",""
7,"TEXT_GAIUSD016_01309_SEQ_07",""
