Index,0:？,1:？
0,TEXT_SUBGSC104_00489_SEQ_00,
1,TEXT_SUBGSC104_00489_SEQ_01,
2,TEXT_SUBGSC104_00489_SEQ_02,
3,TEXT_SUBGSC104_00489_SEQ_03,
4,TEXT_SUBGSC104_00489_SEQ_04,
5,TEXT_SUBGSC104_00489_SEQ_05,
6,TEXT_SUBGSC104_00489_SEQ_06,
7,TEXT_SUBGSC104_00489_SEQ_07,
8,TEXT_SUBGSC104_00489_SEQ_08,
9,TEXT_SUBGSC104_00489_SEQ_09,
10,TEXT_SUBGSC104_00489_SEQ_10,
11,TEXT_SUBGSC104_00489_SEQ_11,
12,TEXT_SUBGSC104_00489_SEQ_12,
13,TEXT_SUBGSC104_00489_SEQ_13,
14,TEXT_SUBGSC104_00489_SEQ_14,
15,TEXT_SUBGSC104_00489_SEQ_15,
16,TEXT_SUBGSC104_00489_SEQ_16,
17,TEXT_SUBGSC104_00489_SEQ_17,
18,TEXT_SUBGSC104_00489_SEQ_18,
19,TEXT_SUBGSC104_00489_SEQ_19,
20,TEXT_SUBGSC104_00489_SEQ_20,
21,TEXT_SUBGSC104_00489_SEQ_21,
22,TEXT_SUBGSC104_00489_SEQ_22,
23,TEXT_SUBGSC104_00489_SEQ_23,
24,TEXT_SUBGSC104_00489_TODO_00,
25,TEXT_SUBGSC104_00489_TODO_01,
26,TEXT_SUBGSC104_00489_TODO_02,
27,TEXT_SUBGSC104_00489_TODO_03,
28,TEXT_SUBGSC104_00489_TODO_04,
29,TEXT_SUBGSC104_00489_TODO_05,
30,TEXT_SUBGSC104_00489_TODO_06,
31,TEXT_SUBGSC104_00489_TODO_07,
32,TEXT_SUBGSC104_00489_TODO_08,
33,TEXT_SUBGSC104_00489_TODO_09,
34,TEXT_SUBGSC104_00489_TODO_10,
35,TEXT_SUBGSC104_00489_TODO_11,
36,TEXT_SUBGSC104_00489_TODO_12,
37,TEXT_SUBGSC104_00489_TODO_13,
38,TEXT_SUBGSC104_00489_TODO_14,
39,TEXT_SUBGSC104_00489_TODO_15,
40,TEXT_SUBGSC104_00489_TODO_16,
41,TEXT_SUBGSC104_00489_TODO_17,
42,TEXT_SUBGSC104_00489_TODO_18,
43,TEXT_SUBGSC104_00489_TODO_19,
44,TEXT_SUBGSC104_00489_TODO_20,
45,TEXT_SUBGSC104_00489_TODO_21,
46,TEXT_SUBGSC104_00489_TODO_22,
47,TEXT_SUBGSC104_00489_TODO_23,
48,TEXT_SUBGSC104_00489_WEEKLY_000_010,客人您觉得今天的运势如何呢？<br>如果对自己很有信心，不妨来试一试“仙人仙彩”如何？<br>如果您有兴趣，人家会好好地教教您的哦？
49,TEXT_SUBGSC104_00489_Q1_000_000,要试一试“仙人仙彩”吗？
50,TEXT_SUBGSC104_00489_A1_000_001,是
51,TEXT_SUBGSC104_00489_A1_000_002,否
52,TEXT_SUBGSC104_00489_WEEKLY_000_020,您没兴趣吗？<br>也是啦，在这儿玩什么都随客人们的喜好。<br>不过如果您想玩一把，欢迎再回来哦！
53,TEXT_SUBGSC104_00489_WEEKLY_000_030,哎呀，您有兴趣吗？人家真高兴！<br>那，人家就说明一下游戏的规则吧！
54,TEXT_SUBGSC104_00489_WEEKLY_000_031,首先，参加的时候请选择一组喜欢的4位号码！<br>这就是客人您的抽选号码。
55,TEXT_SUBGSC104_00489_WEEKLY_000_032,以客人的号码和每期发布的中选号码相对照，<br>会根据个位起连续吻合的位数多少，来决定您能获得的奖品。<br>所以，关键就在于个位的号码是否吻合！
56,TEXT_SUBGSC104_00489_WEEKLY_000_033,如果数字完全一致……<br>不仅能获得大量的金碟币，<br>还会赠送您特别的豪·华·奖·品！
57,TEXT_SUBGSC104_00489_WEEKLY_000_034,而且，随着参加仙人仙彩的客人变多，<br>当选时能获得的金碟币也会增加哦！<br>所以请您带上好朋友们一起加入吧！
58,TEXT_SUBGSC104_00489_WEEKLY_000_035,关于抽选结果的发布和奖品的发放，<br>是由柜台那边的“奖品兑换员”负责的。
59,TEXT_SUBGSC104_00489_WEEKLY_000_036,还有什么不明白的，可以再来问人家哦。<br>人家会用尽各种办法，好——好地向您解释清楚的！
60,TEXT_SUBGSC104_00489_SYSTEM_100_040,开放了“仙人仙彩”有奖竞猜
61,TEXT_SUBGSC104_00489_SYSTEM_000_040,"可以参加“仙人仙彩”有奖竞猜了！<br>每周<switch ( <value:星期> ) { 周日 , 周一 , 周二 , 周三 , 周四 , 周五 , 周六 }>的<if (<value:小时> <switch ( <value:小时> ) { 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 }>) { 0 }>点（地球时间）<br>将会公布当期仙人仙彩的抽选结果。"
62,TEXT_SUBGSC104_00489_SYSTEM_000_041,"另外，兑换时间是抽选结果发表后一周内，<br>即下周<switch ( <value:星期> ) { 周日 , 周一 , 周二 , 周三 , 周四 , 周五 , 周六 }>的<if (<value:小时> <switch ( <value:小时> ) { 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 , 21 , 22 , 23 }>) { 0 }>点（地球时间）为止。"
63,TEXT_SUBGSC104_00489_SYSTEM_000_042,请注意：一旦超过奖品领取时限，<br>应得的金碟币与奖品将会作废，无法再次领取。
