Index,0:？,1:？
0,TEXT_CLSWVR400_00652_SEQ_00,裁衣匠行会的雷多伦特·罗斯想要交给冒险者一份工作。
1,TEXT_CLSWVR400_00652_SEQ_01,接受了雷多伦特·罗斯的委托。和乌尔达哈黄金广场的可可摩对话。
2,TEXT_CLSWVR400_00652_SEQ_02,和可可摩进行了交谈。将1个{{ItemHQ|3413|0}}交给乌尔达哈裁衣匠行会的雷多伦特·罗斯。
3,TEXT_CLSWVR400_00652_SEQ_03,将{{ItemHQ|3413|0}}交给了雷多伦特·罗斯。可可摩貌似并不讨厌瓦瓦鲁卡。下次如果瓦瓦鲁卡再来订衣服，一定要帮他好好搭配一下。为此努力磨练裁衣匠的手艺。<br><br>※裁衣匠的等级达到45级以上时，可以从雷多伦特·罗斯那里领取下一个裁衣匠任务。
4,TEXT_CLSWVR400_00652_SEQ_04,
5,TEXT_CLSWVR400_00652_SEQ_05,
6,TEXT_CLSWVR400_00652_SEQ_06,
7,TEXT_CLSWVR400_00652_SEQ_07,
8,TEXT_CLSWVR400_00652_SEQ_08,
9,TEXT_CLSWVR400_00652_SEQ_09,
10,TEXT_CLSWVR400_00652_SEQ_10,
11,TEXT_CLSWVR400_00652_SEQ_11,
12,TEXT_CLSWVR400_00652_SEQ_12,
13,TEXT_CLSWVR400_00652_SEQ_13,
14,TEXT_CLSWVR400_00652_SEQ_14,
15,TEXT_CLSWVR400_00652_SEQ_15,
16,TEXT_CLSWVR400_00652_SEQ_16,
17,TEXT_CLSWVR400_00652_SEQ_17,
18,TEXT_CLSWVR400_00652_SEQ_18,
19,TEXT_CLSWVR400_00652_SEQ_19,
20,TEXT_CLSWVR400_00652_SEQ_20,
21,TEXT_CLSWVR400_00652_SEQ_21,
22,TEXT_CLSWVR400_00652_SEQ_22,
23,TEXT_CLSWVR400_00652_SEQ_23,
24,TEXT_CLSWVR400_00652_TODO_00,和可可摩对话
25,TEXT_CLSWVR400_00652_TODO_01,将{{ItemHQ|3413|0}}交给雷多伦特·罗斯
26,TEXT_CLSWVR400_00652_TODO_02,
27,TEXT_CLSWVR400_00652_TODO_03,
28,TEXT_CLSWVR400_00652_TODO_04,
29,TEXT_CLSWVR400_00652_TODO_05,
30,TEXT_CLSWVR400_00652_TODO_06,
31,TEXT_CLSWVR400_00652_TODO_07,
32,TEXT_CLSWVR400_00652_TODO_08,
33,TEXT_CLSWVR400_00652_TODO_09,
34,TEXT_CLSWVR400_00652_TODO_10,
35,TEXT_CLSWVR400_00652_TODO_11,
36,TEXT_CLSWVR400_00652_TODO_12,
37,TEXT_CLSWVR400_00652_TODO_13,
38,TEXT_CLSWVR400_00652_TODO_14,
39,TEXT_CLSWVR400_00652_TODO_15,
40,TEXT_CLSWVR400_00652_TODO_16,
41,TEXT_CLSWVR400_00652_TODO_17,
42,TEXT_CLSWVR400_00652_TODO_18,
43,TEXT_CLSWVR400_00652_TODO_19,
44,TEXT_CLSWVR400_00652_TODO_20,
45,TEXT_CLSWVR400_00652_TODO_21,
46,TEXT_CLSWVR400_00652_TODO_22,
47,TEXT_CLSWVR400_00652_TODO_23,
48,TEXT_CLSWVR400_00652_REDOLENTROSE_000,唔……这订单要怎么处理呢……<br>啊，<name:玩家全名>，你来了啊！
49,TEXT_CLSWVR400_00652_REDOLENTROSE_001,瓦瓦鲁卡的心上人……<br>可可摩来订衣服了。<br>准确地说，是她父亲为她订的。
50,TEXT_CLSWVR400_00652_REDOLENTROSE_002,你趁着去问订单的详细要求的机会，<br>也问问她对瓦瓦鲁卡怎么看。
51,TEXT_CLSWVR400_00652_REDOLENTROSE_003,可可摩在黄金广场。<br>你一定要问她啊！<br>啊，也别忘了问订单的事。
52,TEXT_CLSWVR400_00652_KOKOMO_010,啊，是裁衣匠吧。<br>感谢你接受了父亲的委托。
53,TEXT_CLSWVR400_00652_KOKOMO_011,对了，你认识瓦瓦鲁卡先生吗？<br>咦？他穿的那件衬衫就是你做的？！
54,TEXT_CLSWVR400_00652_KOKOMO_012,呵呵……明明上身穿着那么精致的衬衫，<br>下身却穿着三角裤……看得我不禁笑了出来。
55,TEXT_CLSWVR400_00652_KOKOMO_013,要是他穿得再普通点，<br>我就能和他说上话了……真是遗憾。
56,TEXT_CLSWVR400_00652_KOKOMO_014,对了，还有订衣服的事呢。<br>请你制作一条{{ItemHQ|3413|0}}。<br>拜托了。
