Index,0:？,1:？
0,TEXT_CLSGLD150_00614_SEQ_00,雕金匠行会的会长赛伦蒂碧提接到了委托，想要找冒险者帮忙。
1,TEXT_CLSGLD150_00614_SEQ_01,制作{{Item|4204|0}}和{{Item|4309|0}}，交给雕金匠行会的赛伦蒂碧提查看。
2,TEXT_CLSGLD150_00614_SEQ_02,前往雕金匠行会前的广场，将{{Item|4204|0}}和{{Item|4309|0}}交给罗伯特。
3,TEXT_CLSGLD150_00614_SEQ_03,顺利将委托品交给了罗伯特。向雕金匠行会的赛伦蒂碧提报告。
4,TEXT_CLSGLD150_00614_SEQ_04,冒险者交出了令委托人满意的物品。在下一次委托来临之前，继续磨练制作技艺。<br><br>※雕金匠的等级达到20级以上时，可以从赛伦蒂碧提那里领取下一个雕金匠任务。
5,TEXT_CLSGLD150_00614_SEQ_05,
6,TEXT_CLSGLD150_00614_SEQ_06,
7,TEXT_CLSGLD150_00614_SEQ_07,
8,TEXT_CLSGLD150_00614_SEQ_08,
9,TEXT_CLSGLD150_00614_SEQ_09,
10,TEXT_CLSGLD150_00614_SEQ_10,
11,TEXT_CLSGLD150_00614_SEQ_11,
12,TEXT_CLSGLD150_00614_SEQ_12,
13,TEXT_CLSGLD150_00614_SEQ_13,
14,TEXT_CLSGLD150_00614_SEQ_14,
15,TEXT_CLSGLD150_00614_SEQ_15,
16,TEXT_CLSGLD150_00614_SEQ_16,
17,TEXT_CLSGLD150_00614_SEQ_17,
18,TEXT_CLSGLD150_00614_SEQ_18,
19,TEXT_CLSGLD150_00614_SEQ_19,
20,TEXT_CLSGLD150_00614_SEQ_20,
21,TEXT_CLSGLD150_00614_SEQ_21,
22,TEXT_CLSGLD150_00614_SEQ_22,
23,TEXT_CLSGLD150_00614_SEQ_23,
24,TEXT_CLSGLD150_00614_TODO_00,让赛伦蒂碧提查看委托品
25,TEXT_CLSGLD150_00614_TODO_01,将委托品交给罗伯特
26,TEXT_CLSGLD150_00614_TODO_02,向雕金匠行会的赛伦蒂碧提报告
27,TEXT_CLSGLD150_00614_TODO_03,
28,TEXT_CLSGLD150_00614_TODO_04,
29,TEXT_CLSGLD150_00614_TODO_05,
30,TEXT_CLSGLD150_00614_TODO_06,
31,TEXT_CLSGLD150_00614_TODO_07,
32,TEXT_CLSGLD150_00614_TODO_08,
33,TEXT_CLSGLD150_00614_TODO_09,
34,TEXT_CLSGLD150_00614_TODO_10,
35,TEXT_CLSGLD150_00614_TODO_11,
36,TEXT_CLSGLD150_00614_TODO_12,
37,TEXT_CLSGLD150_00614_TODO_13,
38,TEXT_CLSGLD150_00614_TODO_14,
39,TEXT_CLSGLD150_00614_TODO_15,
40,TEXT_CLSGLD150_00614_TODO_16,
41,TEXT_CLSGLD150_00614_TODO_17,
42,TEXT_CLSGLD150_00614_TODO_18,
43,TEXT_CLSGLD150_00614_TODO_19,
44,TEXT_CLSGLD150_00614_TODO_20,
45,TEXT_CLSGLD150_00614_TODO_21,
46,TEXT_CLSGLD150_00614_TODO_22,
47,TEXT_CLSGLD150_00614_TODO_23,
48,TEXT_CLSGLD150_00614_SERENDIPITY_000_1,你、你听我说啊，<name:玩家全名>！<br>涅吉他好过分！<br>他竟然摸我屁股！
49,TEXT_CLSGLD150_00614_SERENDIPITY_000_2,还说些什么……<br>“女人身体之神秘、是神的最高杰作！是终极之美！”<br>真是的，对他一点都不能大意！
50,TEXT_CLSGLD150_00614_SERENDIPITY_000_3,啊，对了对了，<name:玩家全名>，<br>我有份工作想要交给你！
51,TEXT_CLSGLD150_00614_SERENDIPITY_000_4,你还记得前几天委托我们行会做事的那位<br>银胄团的罗伯特吗？
52,TEXT_CLSGLD150_00614_SERENDIPITY_000_5,他这次委托我们制作“{{Item|4204|0}}”和“{{Item|4309|0}}”。<br>你能去完成这份工作吗？
53,TEXT_CLSGLD150_00614_SERENDIPITY_000_6,你做好这两件东西后，请拿给我看一下。<br>那就拜托你了！
