Index,0:？,1:？
0,TEXT_LUCKZK001_03592_SEQ_00,{{color|id=508|特殊规则： 等级调整}}<br>亚马乌罗提的创造管理局公务员好像想跟没见过的冒险者打声招呼。
1,TEXT_LUCKZK001_03592_SEQ_01,※本任务为{{color|id=508|}} 等级调整任务。<br><br>创造管理局公务员为你介绍了创造管理局的组织结构。和创造管理局内等待登录创造物的冷静的亚马乌罗提市民谈谈。
2,TEXT_LUCKZK001_03592_SEQ_02,和冷静的亚马乌罗提市民进行了交谈。看来他想尝试登录新的生物。和创造管理局内热心的亚马乌罗提市民谈谈。
3,TEXT_LUCKZK001_03592_SEQ_03,和热心的亚马乌罗提市民进行了交谈。听说包含会动的人偶在内，有很多创造物都可以登录。继续和创造管理局内神色不安的亚马乌罗提市民谈谈。
4,TEXT_LUCKZK001_03592_SEQ_04,和神色不安的亚马乌罗提市民进行了交谈。看起来他在担心自己的新创造物能否登录成功。为了传达创造物的感想，在{{EObj|2010125|0}}使用{{EventItem|2002612|0}}，讨伐出现的{{BNpcName|8414|0}}。
5,TEXT_LUCKZK001_03592_SEQ_05,讨伐了{{BNpcName|8414|0}}。向创造管理局的神色不安的亚马乌罗提市民报告。
6,TEXT_LUCKZK001_03592_SEQ_06,神色不安的亚马乌罗提市民认为{{BNpcName|8414|0}}没有登录的价值。他打算回去再次尝试用创造魔法制造新的生物。
7,TEXT_LUCKZK001_03592_SEQ_07,
8,TEXT_LUCKZK001_03592_SEQ_08,
9,TEXT_LUCKZK001_03592_SEQ_09,
10,TEXT_LUCKZK001_03592_SEQ_10,
11,TEXT_LUCKZK001_03592_SEQ_11,
12,TEXT_LUCKZK001_03592_SEQ_12,
13,TEXT_LUCKZK001_03592_SEQ_13,
14,TEXT_LUCKZK001_03592_SEQ_14,
15,TEXT_LUCKZK001_03592_SEQ_15,
16,TEXT_LUCKZK001_03592_SEQ_16,
17,TEXT_LUCKZK001_03592_SEQ_17,
18,TEXT_LUCKZK001_03592_SEQ_18,
19,TEXT_LUCKZK001_03592_SEQ_19,
20,TEXT_LUCKZK001_03592_SEQ_20,
21,TEXT_LUCKZK001_03592_SEQ_21,
22,TEXT_LUCKZK001_03592_SEQ_22,
23,TEXT_LUCKZK001_03592_SEQ_23,
24,TEXT_LUCKZK001_03592_TODO_00,和冷静的亚马乌罗提市民对话
