Index,0:？,1:？
0,TEXT_CTSETCREWEDDING_00531_HAWUBAJIHRI_000_000,我的名字是哈舞·巴基莉，<br>在为结下了永结同心誓约的人们<br>提供“永结同心周年纪念”服务。
1,TEXT_CTSETCREWEDDING_00531_HAWUBAJIHRI_000_001,等您今后举办了永结同心典礼后，可以来这里找我。
2,TEXT_CTSETCREWEDDING_00531_HAWUBAJIHRI_000_010,我的名字是哈舞·巴基莉，<br>在为结下了永结同心誓约的人们<br>提供“永结同心周年纪念”服务。
3,TEXT_CTSETCREWEDDING_00531_HAWUBAJIHRI_000_011,为了能让大家的生活更加美满幸福，<br>我准备了一个非常非常棒的方案。<br>请您带上您的伴侣一起来体验吧。
4,TEXT_CTSETCREWEDDING_00531_SYSTEM_000_012,登记“永结同心周年纪念”时，<br>需要您与举办了永结同心典礼的伴侣结成2人小队，<br>并各自携带{{Item|8575|0}}。
5,TEXT_CTSETCREWEDDING_00531_Q1_000_000,要做什么？
6,TEXT_CTSETCREWEDDING_00531_A1_000_000,登记“永结同心周年纪念”
7,TEXT_CTSETCREWEDDING_00531_A1_000_001,什么是“永结同心周年纪念”？
8,TEXT_CTSETCREWEDDING_00531_A1_000_002,取消
9,TEXT_CTSETCREWEDDING_00531_Q2_000_000,确定要登记“永结同心周年纪念”吗？
10,TEXT_CTSETCREWEDDING_00531_HAWUBAJIHRI_000_020,好的。<br>需要登记时请随时再来找我。
11,TEXT_CTSETCREWEDDING_00531_HAWUBAJIHRI_000_021,非常感谢。<br>您的永结同心周年纪念日已进行登记，<br>日期为<var:1>月<var:2>日。
12,TEXT_CTSETCREWEDDING_00531_HAWUBAJIHRI_000_022,期待二位届时能一同前来。
13,TEXT_CTSETCREWEDDING_00531_SYSTEM_000_023,已将{{Item|8575|0}}上铭刻的<br>“永结同心纪念日”中的月和日登记为永结同心周年纪念日。
14,TEXT_CTSETCREWEDDING_00531_SYSTEM_000_024,登记的日子到来后，<br>您会在移动到城市或黑衣森林东部林区时收到周年纪念的通知。
15,TEXT_CTSETCREWEDDING_00531_SYSTEM_000_025,届时可以找哈舞·巴基莉领取任务“{{Quest|67114|0}}”的后半部分，<br>再一次举行永结同心典礼。
16,TEXT_CTSETCREWEDDING_00531_HAWUBAJIHRI_000_030,“永结同心周年纪念”是重温与伴侣的美好回忆，<br>加深二人羁绊的特别纪念日。
17,TEXT_CTSETCREWEDDING_00531_HAWUBAJIHRI_000_031,通过登记永结同心周年纪念，可以每年举行一次永结同心典礼。
18,TEXT_CTSETCREWEDDING_00531_HAWUBAJIHRI_000_032,典礼举办时能够选择与之前不同的会场装饰、入场方式等，<br>从而体验与从前不同的典礼氛围。<br>推荐您趁此机会向另一半表示感谢，感谢对方这一年来的风雨相伴。
19,TEXT_CTSETCREWEDDING_00531_SYSTEM_000_033,登记“永结同心周年纪念”时，<br>需要您与举办了永结同心典礼的伴侣结成2人小队，<br>并各自携带{{Item|8575|0}}。
20,TEXT_CTSETCREWEDDING_00531_SYSTEM_000_034,“永结同心周年纪念”登记的周年纪念日，<br>就是{{Item|8575|0}}上铭刻的“永结同心纪念日”中的月和日。
21,TEXT_CTSETCREWEDDING_00531_HAWUBAJIHRI_000_040,非常抱歉……“永结同心周年纪念”登记失败了。<br><if (<var:1> == 1) {  }><if (<var:1> == 2) { 请携带{{Item|8575|0}}后再试。 }><if (<var:1> == 3) { 请您带着您的伴侣一起到我这里来。 }><if (<var:1> == 4) { 您的伴侣已经登记过周年纪念日了。 }><if (<var:1> == 5) { {{Item|8575|0}}上铭刻的名字和您伴侣的名字不一样呢…… }><if (<var:1> == 6) { 您的伴侣没有携带{{Item|8575|0}}。 }><if (<var:1> == 7) { 您的伴侣处于无法登记周年纪念日的状态。 }><if (<var:1> == 8) { 您的伴侣好像还没有准备好。 }><if (<var:1> == 9) { 您的伴侣好像还没有举办完永结同心典礼。 }>
22,TEXT_CTSETCREWEDDING_00531_HAWUBAJIHRI_000_041,<name:玩家全名>，欢迎您的来访。<br>今天有什么事情找我吗？
23,TEXT_CTSETCREWEDDING_00531_Q3_000_000,要做什么？
24,TEXT_CTSETCREWEDDING_00531_A3_000_000,确认“永结同心周年纪念”的日期
25,TEXT_CTSETCREWEDDING_00531_A3_000_001,解除“永结同心周年纪念”的登记
26,TEXT_CTSETCREWEDDING_00531_A3_000_002,再次体验“{{Quest|67114|0}}”
27,TEXT_CTSETCREWEDDING_00531_A3_000_003,取消
