Index,0:？,1:？
0,TEXT_FESHLW2018ENTRANCE_00540_MEMBERC01548_000_000,我正在为守护天节的活动做准备，还会花一点时间……<br>请你过一会再来！
1,TEXT_FESHLW2018ENTRANCE_00540_MEMBERC01548_000_010,让你久等了！<br>你想前往闹鬼庄园还是想问我些什么？
2,TEXT_FESHLW2018ENTRANCE_00540_MAINMENU_TITLE,要做什么？
3,TEXT_FESHLW2018ENTRANCE_00540_MAINMENU_1,前往“<ContentFinderCondition:<var:1>:34>”
4,TEXT_FESHLW2018ENTRANCE_00540_MAINMENU_2,询问有关“<ContentFinderCondition:<var:1>:34>”的事情
5,TEXT_FESHLW2018ENTRANCE_00540_MAINMENU_3,取消
6,TEXT_FESHLW2018ENTRANCE_00540_CHALLENGEMENU_CONFIRM,要前往<ContentFinderCondition:<var:1>:34>吗？
7,TEXT_FESHLW2018ENTRANCE_00540_ABOUTMENU_TITLE,想了解什么？
8,TEXT_FESHLW2018ENTRANCE_00540_ABOUTMENU_GAGE,{{color|id=548|关于亡灵府邸闹鬼庄园的规则}}
9,TEXT_FESHLW2018ENTRANCE_00540_ABOUTMENU_MONSTERS,{{color|id=548|关于给人捣乱的奇妙的鬼怪}}
10,TEXT_FESHLW2018ENTRANCE_00540_ABOUTMENU_GAMERULE,关于亡灵府邸闹鬼庄园的小游戏
11,TEXT_FESHLW2018ENTRANCE_00540_ABOUTMENU_ITEM,关于小游戏中使用的{{EObj|2007414|0}}
12,TEXT_FESHLW2018ENTRANCE_00540_ABOUTMENU_HOWMANY,关于亡灵府邸闹鬼庄园的参加人数
13,TEXT_FESHLW2018ENTRANCE_00540_ABOUTMENU_COOKIE,关于报酬{{Item|27231|0}}
14,TEXT_FESHLW2018ENTRANCE_00540_ABOUTMENU_WHAT,亡灵府邸闹鬼庄园到底是什么地方？
15,TEXT_FESHLW2018ENTRANCE_00540_ABOUTMENU_BACK,返回
16,TEXT_FESHLW2018ENTRANCE_00540_MEMBERC01548_000_120,奇妙舞会准备了很多小游戏！<br>待会可以向我确认每种小游戏的详细规则，<br>现在我要说明共同的规则！
17,TEXT_FESHLW2018ENTRANCE_00540_MEMBERC01548_000_121,如果在进入府邸的30分钟内完成3种小游戏，<br>就可以获得特别的奖励！
18,TEXT_FESHLW2018ENTRANCE_00540_MEMBERC01548_000_122,但是府邸内有恐怖的奇妙鬼怪游荡。
19,TEXT_FESHLW2018ENTRANCE_00540_MEMBERC01548_000_123,一旦被它们发现，就会被魔法变成南瓜，<br>在一段时间内无法行动，那感觉肯定说不出的恐怖！
20,TEXT_FESHLW2018ENTRANCE_00540_MEMBERC01548_000_124,恐惧超过承受范围的话，就会丧失心智，<br>而舞会就会因此结束……也不会有报酬！<br>请千万小心哦……嘿嘿！
21,TEXT_FESHLW2018ENTRANCE_00540_SYSTEM_000_125,在攻略亡灵府邸闹鬼庄园时，会显示特殊的心智值。<br>心智值降为零时任务自动失败，请注意。
22,TEXT_FESHLW2018ENTRANCE_00540_MEMBERC01548_000_140,府邸内有恐怖的奇妙鬼怪游荡！<br>比如说有着巨大眼球的鬼怪{{BNpcName|5212|0}}<br>和散发着奇异光芒的鬼魂{{BNpcName|5213|0}}……
23,TEXT_FESHLW2018ENTRANCE_00540_MEMBERC01548_000_141,大陆之眼能将进入它视线的一切生物变成南瓜！<br>请小心不要被它们看到了！
