Index,0:？,1:？
0,TEXT_BANQIQ125_03830_SEQ_00,{{color|id=508|特殊规则： 等级调整（限定职业）}}<br>※本任务需要与接受任务时的职业相同才可继续进行任务。<br><br>霍啪栌古盘的柯呫卢利·帕嗦梸很在意道具的强度。
1,TEXT_BANQIQ125_03830_SEQ_01,将柯呫卢利·帕嗦梸委托的物品交给她
2,TEXT_BANQIQ125_03830_SEQ_02,
3,TEXT_BANQIQ125_03830_SEQ_03,
4,TEXT_BANQIQ125_03830_SEQ_04,
5,TEXT_BANQIQ125_03830_SEQ_05,
6,TEXT_BANQIQ125_03830_SEQ_06,
7,TEXT_BANQIQ125_03830_SEQ_07,
8,TEXT_BANQIQ125_03830_SEQ_08,
9,TEXT_BANQIQ125_03830_SEQ_09,
10,TEXT_BANQIQ125_03830_SEQ_10,
11,TEXT_BANQIQ125_03830_SEQ_11,
12,TEXT_BANQIQ125_03830_SEQ_12,
13,TEXT_BANQIQ125_03830_SEQ_13,
14,TEXT_BANQIQ125_03830_SEQ_14,
15,TEXT_BANQIQ125_03830_SEQ_15,
16,TEXT_BANQIQ125_03830_SEQ_16,
17,TEXT_BANQIQ125_03830_SEQ_17,
18,TEXT_BANQIQ125_03830_SEQ_18,
19,TEXT_BANQIQ125_03830_SEQ_19,
20,TEXT_BANQIQ125_03830_SEQ_20,
21,TEXT_BANQIQ125_03830_SEQ_21,
22,TEXT_BANQIQ125_03830_SEQ_22,
23,TEXT_BANQIQ125_03830_SEQ_23,
24,TEXT_BANQIQ125_03830_TODO_00,<if (<var:4> == 16) { <if (<var:1> < <var:2>) { 在蛇水湖的水下石场采取<Item:<var:5>:0> } else { 将<Item:<var:5>:0>交给柯呫卢利·帕嗦梸 }> } else { <if (<var:4> == 17) { <if (<var:1> < <var:2>) { 在蛇水湖的水下草场采取<Item:<var:5>:0> } else { 将<Item:<var:5>:0>交给柯呫卢利·帕嗦梸 }> } else { <if (<var:4> == 18) { <if (<var:1> < <var:2>) { 在蛇水湖钓取<Item:<var:5>:0> } else { 将<Item:<var:5>:0>交给柯呫卢利·帕嗦梸 }> }> }> }>
25,TEXT_BANQIQ125_03830_TODO_01,
26,TEXT_BANQIQ125_03830_TODO_02,
27,TEXT_BANQIQ125_03830_TODO_03,
28,TEXT_BANQIQ125_03830_TODO_04,
29,TEXT_BANQIQ125_03830_TODO_05,
30,TEXT_BANQIQ125_03830_TODO_06,
31,TEXT_BANQIQ125_03830_TODO_07,
32,TEXT_BANQIQ125_03830_TODO_08,
33,TEXT_BANQIQ125_03830_TODO_09,
34,TEXT_BANQIQ125_03830_TODO_10,
35,TEXT_BANQIQ125_03830_TODO_11,
36,TEXT_BANQIQ125_03830_TODO_12,
37,TEXT_BANQIQ125_03830_TODO_13,
38,TEXT_BANQIQ125_03830_TODO_14,
39,TEXT_BANQIQ125_03830_TODO_15,
40,TEXT_BANQIQ125_03830_TODO_16,
41,TEXT_BANQIQ125_03830_TODO_17,
42,TEXT_BANQIQ125_03830_TODO_18,
