Index,0:？,1:？
0,TEXT_BANQIQ113_03818_SEQ_00,{{color|id=508|特殊规则： 等级调整（限定职业）}}<br>※本任务需要与接受任务时的职业相同才可继续进行任务。<br><br>霍啪栌古盘的柯呫卢利·帕嗦梸想要修复遗物。
1,TEXT_BANQIQ113_03818_SEQ_01,将柯呫卢利·帕嗦梸委托的物品交给她
2,TEXT_BANQIQ113_03818_SEQ_02,
3,TEXT_BANQIQ113_03818_SEQ_03,
4,TEXT_BANQIQ113_03818_SEQ_04,
5,TEXT_BANQIQ113_03818_SEQ_05,
6,TEXT_BANQIQ113_03818_SEQ_06,
7,TEXT_BANQIQ113_03818_SEQ_07,
8,TEXT_BANQIQ113_03818_SEQ_08,
9,TEXT_BANQIQ113_03818_SEQ_09,
10,TEXT_BANQIQ113_03818_SEQ_10,
11,TEXT_BANQIQ113_03818_SEQ_11,
12,TEXT_BANQIQ113_03818_SEQ_12,
13,TEXT_BANQIQ113_03818_SEQ_13,
14,TEXT_BANQIQ113_03818_SEQ_14,
15,TEXT_BANQIQ113_03818_SEQ_15,
16,TEXT_BANQIQ113_03818_SEQ_16,
17,TEXT_BANQIQ113_03818_SEQ_17,
18,TEXT_BANQIQ113_03818_SEQ_18,
19,TEXT_BANQIQ113_03818_SEQ_19,
20,TEXT_BANQIQ113_03818_SEQ_20,
21,TEXT_BANQIQ113_03818_SEQ_21,
22,TEXT_BANQIQ113_03818_SEQ_22,
23,TEXT_BANQIQ113_03818_SEQ_23,
24,TEXT_BANQIQ113_03818_TODO_00,<if (<var:4> == 16) { <if (<var:1> < <var:2>) { 在缪栎的乡愁的矿脉采取<Item:<var:5>:0> } else { 将<Item:<var:5>:0>交给柯呫卢利·帕嗦梸 }> } else { <if (<var:4> == 17) { <if (<var:1> < <var:2>) { 在缪栎的乡愁的草场采取<Item:<var:5>:0> } else { 将<Item:<var:5>:0>交给柯呫卢利·帕嗦梸 }> } else { <if (<var:4> == 18) { <if (<var:1> < <var:2>) { 在蛇水湖的水下刺取<Item:<var:5>:0> } else { 将<Item:<var:5>:0>交给柯呫卢利·帕嗦梸 }> }> }> }>
25,TEXT_BANQIQ113_03818_TODO_01,
26,TEXT_BANQIQ113_03818_TODO_02,
27,TEXT_BANQIQ113_03818_TODO_03,
28,TEXT_BANQIQ113_03818_TODO_04,
29,TEXT_BANQIQ113_03818_TODO_05,
30,TEXT_BANQIQ113_03818_TODO_06,
31,TEXT_BANQIQ113_03818_TODO_07,
32,TEXT_BANQIQ113_03818_TODO_08,
33,TEXT_BANQIQ113_03818_TODO_09,
34,TEXT_BANQIQ113_03818_TODO_10,
35,TEXT_BANQIQ113_03818_TODO_11,
36,TEXT_BANQIQ113_03818_TODO_12,
37,TEXT_BANQIQ113_03818_TODO_13,
38,TEXT_BANQIQ113_03818_TODO_14,
39,TEXT_BANQIQ113_03818_TODO_15,
40,TEXT_BANQIQ113_03818_TODO_16,
41,TEXT_BANQIQ113_03818_TODO_17,
42,TEXT_BANQIQ113_03818_TODO_18,
43,TEXT_BANQIQ113_03818_TODO_19,
44,TEXT_BANQIQ113_03818_TODO_20,
45,TEXT_BANQIQ113_03818_TODO_21,
46,TEXT_BANQIQ113_03818_TODO_22,
47,TEXT_BANQIQ113_03818_TODO_23,
48,TEXT_BANQIQ113_03818_QHOTERLPASOL_000_000,虽然采掘队挖掘出了各种遗物，<br>但可惜的是，大部分都有损坏是也。
49,TEXT_BANQIQ113_03818_QHOTERLPASOL_000_001,这些是祖先留下的重要宝物，<br>所以某想修复这些遗物，<br>可是有些东西不是很够是也。
50,TEXT_BANQIQ113_03818_QHOTERLPASOL_000_010,如果有3个在缪栎的乡愁采集到的{{Item|29527|0}}，<br>大概就能修复了是也。<br>能麻烦尔去帮某采集一下吗？
51,TEXT_BANQIQ113_03818_QHOTERLPASOL_000_020,如果有3个在缪栎的乡愁采集到的{{Item|29553|0}}，<br>大概就能修复了是也。<br>能麻烦尔去帮某采集一下吗？
52,TEXT_BANQIQ113_03818_QHOTERLPASOL_000_030,如果有栖息在蛇水湖的{{Item|29579|0}}，<br>大概就能修复了是也。<br>据说得用刺鱼才能抓到，能麻烦尔去帮某抓一下吗？
53,TEXT_BANQIQ113_03818_SYSTEM_100_040,若要领取或继续推进本任务，<br>需完成任务“刺鱼的方法”开放刺鱼。
54,TEXT_BANQIQ113_03818_QHOTERLPASOL_000_040,能麻烦尔去缪栎的乡愁<br>采集3个{{Item|29527|0}}吗？<br>某想用来修复遗物是也。
55,TEXT_BANQIQ113_03818_QHOTERLPASOL_000_050,能麻烦尔去缪栎的乡愁<br>采集3个{{Item|29553|0}}吗？<br>某想用来修复遗物是也。
56,TEXT_BANQIQ113_03818_QHOTERLPASOL_000_060,能麻烦尔去蛇水湖抓{{Item|29579|0}}吗？<br>某想用来修复遗物是也。<br>据说得用刺鱼才能抓到。
57,TEXT_BANQIQ113_03818_QHOTERLPASOL_000_070,顺利找到用来修复遗物的东西了吗？
58,TEXT_BANQIQ113_03818_QHOTERLPASOL_000_080,有这些的话就能修复好遗物了！<br>……某等一族的灵宝虽然重要，<br>但是让遗物用应有的姿态流传下去也很重要是也。
59,TEXT_BANQIQ113_03818_QHOTERLPASOL_000_081,某会将修复好的遗物传给某的孩子，<br>然后会由某的孩子继续传给他的孩子吧！
