Index,0:？,1:？
0,TEXT_BANQIQ112_03817_SEQ_00,{{color|id=508|特殊规则： 等级调整（限定职业）}}<br>※本任务需要与接受任务时的职业相同才可继续进行任务。<br><br>霍啪栌古盘的柯呫卢利·帕嗦梸想要清洗污渍。
1,TEXT_BANQIQ112_03817_SEQ_01,将柯呫卢利·帕嗦梸委托的物品交给她
2,TEXT_BANQIQ112_03817_SEQ_02,
3,TEXT_BANQIQ112_03817_SEQ_03,
4,TEXT_BANQIQ112_03817_SEQ_04,
5,TEXT_BANQIQ112_03817_SEQ_05,
6,TEXT_BANQIQ112_03817_SEQ_06,
7,TEXT_BANQIQ112_03817_SEQ_07,
8,TEXT_BANQIQ112_03817_SEQ_08,
9,TEXT_BANQIQ112_03817_SEQ_09,
10,TEXT_BANQIQ112_03817_SEQ_10,
11,TEXT_BANQIQ112_03817_SEQ_11,
12,TEXT_BANQIQ112_03817_SEQ_12,
13,TEXT_BANQIQ112_03817_SEQ_13,
14,TEXT_BANQIQ112_03817_SEQ_14,
15,TEXT_BANQIQ112_03817_SEQ_15,
16,TEXT_BANQIQ112_03817_SEQ_16,
17,TEXT_BANQIQ112_03817_SEQ_17,
18,TEXT_BANQIQ112_03817_SEQ_18,
19,TEXT_BANQIQ112_03817_SEQ_19,
20,TEXT_BANQIQ112_03817_SEQ_20,
21,TEXT_BANQIQ112_03817_SEQ_21,
22,TEXT_BANQIQ112_03817_SEQ_22,
23,TEXT_BANQIQ112_03817_SEQ_23,
24,TEXT_BANQIQ112_03817_TODO_00,<if (<var:4> == 16) { <if (<var:1> < <var:2>) { 在蛇水湖的水下石场采取<Item:<var:5>:0> } else { 将<Item:<var:5>:0>交给柯呫卢利·帕嗦梸 }> } else { <if (<var:4> == 17) { <if (<var:1> < <var:2>) { 在蛇水湖的水下草场采取<Item:<var:5>:0> } else { 将<Item:<var:5>:0>交给柯呫卢利·帕嗦梸 }> } else { <if (<var:4> == 18) { <if (<var:1> < <var:2>) { 在蛇水湖的水下刺取<Item:<var:5>:0> } else { 将<Item:<var:5>:0>交给柯呫卢利·帕嗦梸 }> }> }> }>
25,TEXT_BANQIQ112_03817_TODO_01,
26,TEXT_BANQIQ112_03817_TODO_02,
27,TEXT_BANQIQ112_03817_TODO_03,
28,TEXT_BANQIQ112_03817_TODO_04,
29,TEXT_BANQIQ112_03817_TODO_05,
30,TEXT_BANQIQ112_03817_TODO_06,
31,TEXT_BANQIQ112_03817_TODO_07,
32,TEXT_BANQIQ112_03817_TODO_08,
33,TEXT_BANQIQ112_03817_TODO_09,
34,TEXT_BANQIQ112_03817_TODO_10,
35,TEXT_BANQIQ112_03817_TODO_11,
36,TEXT_BANQIQ112_03817_TODO_12,
37,TEXT_BANQIQ112_03817_TODO_13,
38,TEXT_BANQIQ112_03817_TODO_14,
39,TEXT_BANQIQ112_03817_TODO_15,
40,TEXT_BANQIQ112_03817_TODO_16,
41,TEXT_BANQIQ112_03817_TODO_17,
42,TEXT_BANQIQ112_03817_TODO_18,
43,TEXT_BANQIQ112_03817_TODO_19,
44,TEXT_BANQIQ112_03817_TODO_20,
45,TEXT_BANQIQ112_03817_TODO_21,
46,TEXT_BANQIQ112_03817_TODO_22,
47,TEXT_BANQIQ112_03817_TODO_23,
48,TEXT_BANQIQ112_03817_QHOTERLPASOL_000_000,真是的，太过分了！<br>要说什么过分，那肯定是探索回来的人们<br>身上的污渍与臭味是也！
49,TEXT_BANQIQ112_03817_QHOTERLPASOL_000_001,奇塔利族喜欢干净。<br>那种满身是泥的样子，太可怜了是也。
50,TEXT_BANQIQ112_03817_QHOTERLPASOL_000_010,为了帮大家去除污渍，就麻烦尔去<br>蛇水湖的水下采取3个{{Item|29526|0}}了。<br>拜托了是也。
51,TEXT_BANQIQ112_03817_QHOTERLPASOL_000_020,为了帮大家去除污渍，就麻烦尔去<br>蛇水湖的水下采取3个{{Item|29552|0}}了。<br>拜托了是也。
52,TEXT_BANQIQ112_03817_QHOTERLPASOL_000_030,为了帮大家去除污渍，就麻烦尔去<br>蛇水湖的水下抓{{Item|29578|0}}了是也。<br>据说得用刺鱼才能抓到。
53,TEXT_BANQIQ112_03817_SYSTEM_100_040,若要领取或继续推进本任务，<br>需完成任务“刺鱼的方法”开放刺鱼。
54,TEXT_BANQIQ112_03817_QHOTERLPASOL_000_040,为了帮大家去除污渍，就麻烦尔去<br>蛇水湖的水下采取3个{{Item|29526|0}}了。<br>拜托了是也。
55,TEXT_BANQIQ112_03817_QHOTERLPASOL_000_050,为了帮大家去除污渍，就麻烦尔去<br>蛇水湖的水下采取3个{{Item|29552|0}}了。<br>拜托了是也。
56,TEXT_BANQIQ112_03817_QHOTERLPASOL_000_060,为了帮大家去除污渍，就麻烦尔去<br>蛇水湖的水下抓{{Item|29578|0}}了是也。<br>据说得用刺鱼才能抓到。
57,TEXT_BANQIQ112_03817_QHOTERLPASOL_000_070,完全忍受不了探索回来后的肮脏样子是也！<br>尔拿到某想要的东西了吗？
58,TEXT_BANQIQ112_03817_QHOTERLPASOL_000_080,非常感谢。<br>这下再顽固的污渍也能去除掉了，<br>心情肯定会变得很舒畅是也。
59,TEXT_BANQIQ112_03817_QHOTERLPASOL_000_081,好了，某得先去帮最脏的丈夫和儿子去除污渍才行，<br>从头到脚，要好好清理一遍才行是也。
