Index,0:？,1:？
0,TEXT_STMBDZ005_02639_SEQ_00,帝国东方堡的鲁兹奇厄兹正漩尉有事想要委托给冒险者。
1,TEXT_STMBDZ005_02639_SEQ_01,
2,TEXT_STMBDZ005_02639_SEQ_02,
3,TEXT_STMBDZ005_02639_SEQ_03,
4,TEXT_STMBDZ005_02639_SEQ_04,
5,TEXT_STMBDZ005_02639_SEQ_05,
6,TEXT_STMBDZ005_02639_SEQ_06,
7,TEXT_STMBDZ005_02639_SEQ_07,
8,TEXT_STMBDZ005_02639_SEQ_08,
9,TEXT_STMBDZ005_02639_SEQ_09,
10,TEXT_STMBDZ005_02639_SEQ_10,
11,TEXT_STMBDZ005_02639_SEQ_11,
12,TEXT_STMBDZ005_02639_SEQ_12,
13,TEXT_STMBDZ005_02639_SEQ_13,
14,TEXT_STMBDZ005_02639_SEQ_14,
15,TEXT_STMBDZ005_02639_SEQ_15,
16,TEXT_STMBDZ005_02639_SEQ_16,
17,TEXT_STMBDZ005_02639_SEQ_17,
18,TEXT_STMBDZ005_02639_SEQ_18,
19,TEXT_STMBDZ005_02639_SEQ_19,
20,TEXT_STMBDZ005_02639_SEQ_20,
21,TEXT_STMBDZ005_02639_SEQ_21,
22,TEXT_STMBDZ005_02639_SEQ_22,
23,TEXT_STMBDZ005_02639_SEQ_23,
24,TEXT_STMBDZ005_02639_TODO_00,和古·妮布妮帕协漩尉对话
25,TEXT_STMBDZ005_02639_TODO_01,骑着捕获的魔导装甲前往东境混交林东部<br>讨伐现身的{{BNpcName|5866|0}}
26,TEXT_STMBDZ005_02639_TODO_02,骑着捕获的魔导装甲前往东境混交林东部<br>讨伐现身的{{BNpcName|5866|0}}
27,TEXT_STMBDZ005_02639_TODO_03,和鲁兹奇厄兹正漩尉对话
28,TEXT_STMBDZ005_02639_TODO_04,
29,TEXT_STMBDZ005_02639_TODO_05,
30,TEXT_STMBDZ005_02639_TODO_06,
31,TEXT_STMBDZ005_02639_TODO_07,
32,TEXT_STMBDZ005_02639_TODO_08,
33,TEXT_STMBDZ005_02639_TODO_09,
34,TEXT_STMBDZ005_02639_TODO_10,
35,TEXT_STMBDZ005_02639_TODO_11,
36,TEXT_STMBDZ005_02639_TODO_12,
37,TEXT_STMBDZ005_02639_TODO_13,
38,TEXT_STMBDZ005_02639_TODO_14,
39,TEXT_STMBDZ005_02639_TODO_15,
40,TEXT_STMBDZ005_02639_TODO_16,
41,TEXT_STMBDZ005_02639_TODO_17,
42,TEXT_STMBDZ005_02639_TODO_18,
43,TEXT_STMBDZ005_02639_TODO_19,
44,TEXT_STMBDZ005_02639_TODO_20,
45,TEXT_STMBDZ005_02639_TODO_21,
46,TEXT_STMBDZ005_02639_TODO_22,
47,TEXT_STMBDZ005_02639_TODO_23,
48,TEXT_STMBDZ005_02639_LOEZKIRZ_000_000,哦哦，<name:玩家全名><if (<param:黑涡团军衔级别> > 0) { <if (<param:黑涡团军衔级别> < 127) { <if (<param:黑涡团军衔级别> > 0) { <if (<param:黑涡团军衔级别> < 127) { <GCRankLimsaMaleText:<param:黑涡团军衔级别>:0> }> }> }> }><if (<param:双蛇党军衔级别> > 0) { <if (<param:双蛇党军衔级别> < 127) { <if (<param:双蛇党军衔级别> > 0) { <if (<param:双蛇党军衔级别> < 127) { <GCRankGridaniaMaleText:<param:双蛇党军衔级别>:0> }> }> }> }><if (<param:恒辉队军衔级别> > 0) { <if (<param:恒辉队军衔级别> < 127) { <if (<param:恒辉队军衔级别> > 0) { <if (<param:恒辉队军衔级别> < 127) { <GCRankUldahMaleText:<param:恒辉队军衔级别>:0> }> }> }> }>，来得正好！<br>发生了紧急状况，能为我们的任务出一份力吗？
49,TEXT_STMBDZ005_02639_LOEZKIRZ_000_001,我们在调查从长城缴获的帝国军无人兵器的时候，<br>有几架兵器突然暴走，飞向了东边。<br>为了防止对一般民众造成危害，必须迅速处理此事。
50,TEXT_STMBDZ005_02639_LOEZKIRZ_000_002,听说你与魔导兵器战斗的经验十分丰富。<br>我想请你去协助指挥追击作战的古·妮布妮帕协漩尉，<br>追击无人兵器！
51,TEXT_STMBDZ005_02639_LOEZKIRZ_000_003,详细的作战计划请去询问古·妮布妮帕协漩尉。
52,TEXT_STMBDZ005_02639_GNIBNPHA_000_010,感谢你的帮助！<br>那么事不宜迟，我来向你说明暴走无人兵器的相关事宜……<br>我们已确认上述机体是使用了新型装甲材料的试验机。
53,TEXT_STMBDZ005_02639_GNIBNPHA_000_011,因此，普通兵器的攻击想必很难凑效吧。<br>所以我们在加隆德炼铁厂的协助下，<br>准备了能够烧断无人驾驶机关的特殊能量弹。
